dataset,canonical_sample_id,sample_file,source_problem_id,final_category,final_category_zh,question,question_zh,translation_status,answer,question_units,complexity_index,multi_step_score,visual_kinds
physics\physreason,physreason00013,physreason00013.json,cal_problem_00231,mechanics_kinematics_dynamics,力学、运动学与动力学,"The principle of a certain negative ion air purification is shown in the figure. A mixed airflow consisting of air and negatively charged dust particles (considered as small spheres) enters a collector composed of a pair of parallel metal plates. In the collector, the velocity $v_{0}$ of the air and charged particles along the direction of the plates remains constant. Under the action of a uniform electric field, the charged particles hit the metal plates and are collected. It is known that t...",,not_translated_in_full_list,$U_{1}=\frac{2d^{2}m v_{0}^{2}}{q L^{2}}$ $U_{2}=\frac{k R d^{2}{v}_{0}}{q L}$ 25%,292,14.3088,0.7207,circuit_diagram
physics\physreason,physreason00014,physreason00014.json,cal_problem_00282,mechanics_kinematics_dynamics,力学、运动学与动力学,"Two right-angled triangular blocks have base angles of $53^{\circ}$. Block A is fixed to the ground, and block B, with mass $m=22.4\,\mathrm{kg}$, has a coefficient of kinetic friction with the ground of $\mu=0.4$. There is a light container with a smooth, curved contact surface between the two blocks. Water is slowly poured into the container (assume the maximum static friction equals the kinetic friction, $\cos 53^{\circ}=0.6$, $\sin 53^{\circ}=0.8$, and $g=10\,\mathrm{m/s^2}$). 1. When the...",,not_translated_in_full_list,20 160,157,12.101,0.7027,chart_like
physics\physreason,physreason00015,physreason00015.json,cal_problem_00273,mechanics_kinematics_dynamics,力学、运动学与动力学,"An object is released from rest at a height of $45\mathrm{m}$ above the ground, undergoing free fall motion, with the acceleration due to gravity taken as $\mathrm{g}\!=\!10\mathrm{m}/\mathrm{s}^{2}$. 1. What is the duration of time it takes for the object to reach the ground? 2. What is the magnitude of the object's velocity upon impact with the ground? 3. What is the distance the object falls during its last 1 second of motion?",,not_translated_in_full_list,3s 30m/s 25m,81,9.2492,0.6487,
physics\physreason,physreason00016,physreason00016.json,cal_problem_00340,mechanics_kinematics_dynamics,力学、运动学与动力学,"A point charge with a charge of \( q = -3 \times 10^{-6} \, \mathrm{C} \) is moved from point A to point B in an electric field. During this movement, the charge overcomes the electric field force, performing work of \( 6 \times 10^{-4} \, \mathrm{J} \). Subsequently, when the charge is moved from point B to point C, the electric field force does work of \( -9 \times 10^{-4} \, \mathrm{J} \) on the charge. 1. What are the potential differences between AB, BC, and CA? 2. If the potential at po...",,not_translated_in_full_list,"200 V, 300 V, 500 V 200 V, -300 V, -6×10^-4 J, -9×10^-4 J",115,10.3296,0.8017,
physics\physreason,physreason00017,physreason00017.json,cal_problem_00263,mechanics_kinematics_dynamics,力学、运动学与动力学,"A school is conducting safety education for students. The speaker uses remote-controlled motorcycle and car models to demonstrate a pursuit scenario. The two vehicles travel in the same direction with uniform velocity on a straight track, with the motorcycle behind the car. When the distance between the two vehicles is $L=1.5\mathrm{m}$, an accident occurs ahead, and both vehicles begin braking simultaneously. The velocity-time graph of the motorcycle after braking is shown in the figure, and...",,not_translated_in_full_list,1. 2 s 2. 2 m,152,11.436,0.6487,chart_like
physics\physreason,physreason00018,physreason00018.json,cal_problem_00260,mechanics_kinematics_dynamics,力学、运动学与动力学,"ETC is the abbreviation for Electronic Toll Collection system. Recently, the traffic speed at an ETC lane in Chongqing has increased from $20\mathrm{km/h}$ to $40\mathrm{km/h}$. The process of a car passing through the ETC lane is shown in the figure. For simplicity of calculation, assume that a car travels at a constant velocity of $v_0=30\mathrm{m/s}$ toward the toll station along a straight line. If it passes through the ETC lane, it needs to decelerate uniformly to $v_1=5\mathrm{m/s}$ exa...",,not_translated_in_full_list,885 m 8.5 s,221,12.9751,0.7747,wide_diagram
physics\physreason,physreason00019,physreason00019.json,cal_problem_00225,mechanics_kinematics_dynamics,力学、运动学与动力学,"A certain mass of ideal gas is sealed within a beverage bottle. At a temperature of $t=27^{\circ}\mathrm{C}$, the pressure is $p=1.050 \times 10^{5}\mathrm{Pa}$. 1. What is the gas pressure when the temperature is $t'=37^{\circ}\mathrm{C}$? 2. Maintaining the temperature constant, the gas is compressed until its pressure is the same as in (1); what is the ratio of the new gas volume to the original volume?",,not_translated_in_full_list,$1.085 \times 10^{5}\mathrm{Pa}$ 0.97V,77,10.5526,0.6487,dense_diagram
physics\physreason,physreason00020,physreason00020.json,cal_problem_00157,mechanics_kinematics_dynamics,力学、运动学与动力学,"An electromagnetic railgun fire truck utilizes electromagnetic propulsion technology to launch fire extinguishing projectiles into high-rise buildings for rapid fire suppression. The energy stored in capacitors is converted into the kinetic energy of the projectile through electromagnetic induction. By setting the working voltage of the energy storage capacitors, the desired muzzle velocity of the projectile can be achieved. The railgun is aimed directly at a high-rise building, with a horizo...",,not_translated_in_full_list,60m 1000\sqrt{2}V,223,12.1395,0.7837,circuit_diagram
physics\physreason,physreason00021,physreason00021.json,cal_problem_00224,thermo_fluids_gases,热学、流体与气体,"Hot isostatic pressing (HIP) equipment is used for material processing. During operation, an inert gas is first compressed into a pre-evacuated furnace chamber at room temperature. The furnace chamber is then heated to utilize the high-temperature and high-pressure environment to process the materials placed inside. In a particular instance, after a solid material was placed into the furnace chamber of a HIP device, the remaining volume was $0.13\mathsf{m}^{3}$. After evacuating the furnace c...",,not_translated_in_full_list,$3.2 × 10^7 Pa$ $1.6 × 10^8 Pa$,196,10.7096,0.6937,
physics\physreason,physreason00022,physreason00022.json,cal_problem_00155,mechanics_kinematics_dynamics,力学、运动学与动力学,"The working principle of a certain type of mass spectrometer is shown in Figure (1). M and N are two vertically placed metal plates with a voltage $U$ between them. Plate Q is the recording plate, and interface $P$ divides the region between N and Q into two parts, I and II, each with a width of $d$. The planes of M, N, P, and Q are parallel to each other. $a$ and $b$ are two small, directly opposed holes on M and N, respectively. Taking the line passing through $a$ and $b$ as the $z$-axis, w...",,not_translated_in_full_list,"$R=\frac{\sqrt{2mqU}}{qB}$ $L=\frac{\sqrt{2mqU}}{qB}-\sqrt{\frac{2mU}{qB^2}-d^2}$ $x=\frac{md^2E}{4mU-2qd^2B^2}$ $y=R-\sqrt{R^2-d^2}+\frac{d^2}{\sqrt{R^2-d^2}}$ $s_1$, $s_2$, and $s_3$ correspond to the triton $_1^3\m...",375,15.6275,0.8467,circuit_diagram
physics\physreason,physreason00023,physreason00023.json,cal_problem_00252,mechanics_kinematics_dynamics,力学、运动学与动力学,"To determine the acceleration of a glider on an air track, a shading plate with a width of $L = 2.0\mathrm{cm}$ is mounted on the glider. The glider accelerates uniformly through two photogates. A digital millisecond timer records the time the shading plate takes to pass through the first photogate as $\Delta t_1 = 0.2\mathrm{s}$, and the time to pass through the second photogate as $\Delta t_2 = 0.1\mathrm{s}$. The time interval from when the shading plate starts to block the first photogate...",,not_translated_in_full_list,"0.10 m/s, 0.20 m/s 0.025 m/s^2 0.60 m",136,10.2492,0.6127,
physics\physreason,physreason00024,physreason00024.json,cal_problem_00308,mechanics_kinematics_dynamics,力学、运动学与动力学,"Points A, B, and C are located on the Earth's surface at latitudes of 30° North, 60° South, and the equator, respectively. The Earth's radius is given as $R$, and its angular velocity of rotation is $\omega$. 1. Determine the ratio of the magnitudes of the linear velocities of points A and B. 2. Determine the ratio of the magnitudes of the centripetal accelerations of points A and B.",,not_translated_in_full_list,$\frac{\sqrt{3}}{1}$ $\frac{\sqrt{3}}{1}$,69,10.5257,0.5767,geometry_diagram
physics\physreason,physreason00025,physreason00025.json,cal_problem_00187,mechanics_kinematics_dynamics,力学、运动学与动力学,"The cross-section of a horizontally placed gas damper model is shown in the figure. A fixed partition is located in the middle of the cylinder, dividing a certain mass of ideal gas into two parts. The rigid rod of the ""H""-shaped connecting rod piston passes through a central circular hole in the partition, and the rod is well-sealed with the partition. Assume that the pressure inside and outside the cylinder is the atmospheric pressure $p_{0}$. The piston area is $S$, and the gas volumes on b...",,not_translated_in_full_list,2 p_0 \frac{2}{3} p_0 \frac{4 p_0 S}{3 g},192,13.2602,0.6847,wide_diagram
physics\physreason,physreason00026,physreason00026.json,cal_problem_00080,mechanics_kinematics_dynamics,力学、运动学与动力学,"As shown in the figure, an elastic bumper is installed at the bottom of a fixed inclined plane with an inclination angle of $\theta$. The masses of two blocks, P and Q, are $m$ and $4m$, respectively. Q is initially at rest at point A on the inclined plane. At a certain moment, P collides elastically with Q with an upward velocity $v_{0}$ along the inclined plane. The coefficient of kinetic friction between Q and the inclined plane is equal to $\tan \theta$, and the maximum static friction is...",,not_translated_in_full_list,"The speed of P is $\frac{3}{5}v_{0}$, the speed of Q is $\frac{2}{5}v_{0}$. $h_{n}=(\frac{7}{25})^{n-1}\cdot\frac{v_{0}^{2}}{25g}$ ($n=1,2,3\ldots$) $H=\frac{v_{0}^{2}}{18g}$ $s=\frac{(8\sqrt{7}-13)v_{0}^{2}}{200g\sin...",239,13.9989,0.6757,geometry_diagram
physics\physreason,physreason00027,physreason00027.json,cal_problem_00057,waves_optics_sound,波动、光学与声学,A simple harmonic transverse wave propagates along the positive direction of the $x$-axis. The equilibrium position of the wave source is at the origin of the coordinate system. The vibration graph of the wave source within $0 \sim 4s$ is shown in the figure. It is known that the wave propagation speed is $0.5\mathsf{m}/\mathsf{s}$. 1. Determine the wavelength of this transverse wave. 2. Determine the distance traveled by the wave source within 4s.,,not_translated_in_full_list,$\lambda=2\mathsf{m}$ $s=16cm$,80,10.3872,0.5947,chart_like
physics\physreason,physreason00028,physreason00028.json,cal_problem_00069,mechanics_kinematics_dynamics,力学、运动学与动力学,"A basketball with a mass of $m = 0.60\mathrm{kg}$ is released from rest at a height of $h_1 = 1.8\mathrm{m}$ above the ground, and it rebounds to a height of $h_2 = 1.2\mathrm{m}$. If the basketball is released from rest at a height of $h_3 = 1.5\mathrm{m}$ and simultaneously struck downwards by the athlete as it begins to fall, such that after impacting the ground, it rebounds to a height of $1.5\mathrm{m}$. Assume the athlete applies a constant force for a duration of $t = 0.20\mathrm{s}$ w...",,not_translated_in_full_list,4.5J 9N,171,11.0039,0.6937,
physics\physreason,physreason00029,physreason00029.json,cal_problem_00066,mechanics_kinematics_dynamics,力学、运动学与动力学,"A horizontal platform of height $H=0.4m$ is placed on a level ground, on which a rough straight track $AB$ with an inclination angle of $\theta=37^{\circ}$, a horizontal smooth straight track $BC$, a quarter-circular smooth thin circular pipe $CD$, and a semi-circular smooth track $DEF$ are vertically placed, and they are smoothly connected. The radius of the pipe $CD$ is $r=0.1m$ with its center at point $O_{1}$, and the radius of the track $DEF$ is $R=0.2m$ with its center at point $O_{2}$....",,not_translated_in_full_list,$4m/s$ $h_{min} = 0.45m$ $0.8m$,330,14.9818,0.7837,geometry_diagram
physics\physreason,physreason00030,physreason00030.json,cal_problem_00035,mechanics_kinematics_dynamics,力学、运动学与动力学,"An L-shaped skateboard A is initially at rest on a rough horizontal surface. A light spring with a spring constant of $k$ is fixed to the right end of the skateboard. The left end of the spring is connected to a small block B, and the spring is initially at its natural length. A small block C slides onto the skateboard from its leftmost end with an initial velocity $v_{0}$. After traveling a distance of $s_{0}$, it undergoes a perfectly inelastic collision with B (the collision time is extrem...",,not_translated_in_full_list,$\sqrt{v_{0}^{2}-2\mu g s_{0}}$ $\frac{1}{4}m(v_{0}^{2}-2\mu g s_{0})$ $\frac{2\mu^{2}m^{2}g^{2}}{k}$,222,12.8695,0.6037,wide_diagram
physics\physreason,physreason00031,physreason00031.json,cal_problem_00121,mechanics_kinematics_dynamics,力学、运动学与动力学,"Electromagnetic aircraft launch is the most advanced catapult technology for aircraft carriers, and China has reached the world's advanced level in this field. An interest group is conducting research on the design of an electromagnetic launch system. As shown in Figure (1), the mover (not shown in the figure), used to propel a model aircraft, is insulated and fixed to the coil. The coil drives the mover, which can slide without friction on the horizontal rails. The coil is located in a radia...",,not_translated_in_full_list,80 A 0.5 Ω $t_3 = \frac{\sqrt{5}+3}{2} s$,311,15.4286,0.8467,circuit_diagram
physics\physreason,physreason00032,physreason00032.json,cal_problem_01522,mechanics_kinematics_dynamics,力学、运动学与动力学,"As shown in the figure, a smooth horizontal surface $AB$ is connected to a rough semicircular track in the vertical plane at point $B$, with the radius of the track being $R$. An object with mass $m$ compresses a spring to point $A$ and is then released from rest. Under the force of the spring, the object gains a certain velocity to the right and detaches from the spring. It passes point $B$ with a velocity $v_{1}$, then moves along the semicircular track, just managing to reach point $C$ alo...",,not_translated_in_full_list,1. $\frac{1}{2}mv_{1}^{2}$ 2. $\frac{5}{2}mgR-\frac{1}{2}mv_{1}^{2}$ 3. $2R$,145,11.2335,0.4817,geometry_diagram
physics\physreason,physreason00033,physreason00033.json,cal_problem_01579,mechanics_kinematics_dynamics,力学、运动学与动力学,"As shown in the figure, $A$ and $B$ are two small spheres carrying equal amounts of the same type of charge. $A$ is fixed on a vertically placed insulating support rod of length $10\mathrm{cm}$, while $B$ is stationary on a smooth insulating inclined plane with an angle of $30^{\circ}$ and is at the same height as $A$. If the mass of $B$ is $30\sqrt{3}\mathrm{g}$ 1. What is the amount of charge on $B$? (Take $g=10\mathrm{m}/\mathrm{s}^{2}$)",,not_translated_in_full_list,$1.0{\times}10^{-6}\mathrm{C}$,88,10.5964,0.5807,geometry_diagram
physics\physreason,physreason00034,physreason00034.json,cal_problem_00608,mechanics_kinematics_dynamics,力学、运动学与动力学,"In summer, water parks are very popular among the public. As shown in the figure, there is an amusement facility in the water park where people can slide down from a stationary position on an inclined slide with an angle of $\theta = 37^\circ$, and then decelerate and stop after entering the horizontal slide. It is known that the length of the inclined slide is $l_1 = 32 \, \mathrm{m}$, the mass of a person is $m = 60 \, \mathrm{kg}$, and the person starts from rest at the top of the inclined...",,not_translated_in_full_list,"16m/s, 6.4s 0.25",174,11.6505,0.5357,geometry_diagram
physics\physreason,physreason00035,physreason00035.json,cal_problem_01257,mechanics_kinematics_dynamics,力学、运动学与动力学,"As shown in the figure, a small object (which can be considered as a point mass) is placed on a thin cardboard on a table. A constant horizontal force $F$ is applied to the right to pull the cardboard. Depending on the magnitude of the force, the motion of the cardboard and the small object will vary. The mass of the cardboard is $m_{1}=0.1\mathrm{kg}$, the mass of the small object is $m_{2}=0.4\mathrm{kg}$, and the distance between the small object and the right edge of the table is $d=0.15\...",,not_translated_in_full_list,$1\mathrm{N}$ $F>2\mathrm{N}$ Small objects will not remain on the tabletop. Do not add any other content,212,13.5981,0.7477,geometry_diagram
physics\physreason,physreason00036,physreason00036.json,comp_problem_59,electromagnetism_circuits,电磁学与物理电路,"A Van de Graaff accelerator at Beloit College uses a charged aluminum sphere (dome) of radius $a=0.50$ m. The dome is charged by a rubber belt of width $w=0.10$ m moving at a speed of $v_b=20$ m/s. The accelerator column consists of 20 metal rings connected by $500 \, \text{M}\Omega$ resistors. A proton beam of $25 \, \mu\text{A}$ is accelerated through $500 \, \text{kV}$ before passing through a tuning electromagnet with a uniform field inside a circular region of radius $b=0.10$ m, and zero...",,not_translated_in_full_list,$E = \frac{V}{a} = 10^6 V/m$ $\tau = RC = 0.556 s$ $\sigma = 37.5 \mu C/m^2$ $B \approx 0.0894 \text{T}$ $L = \frac{\pi (D_o^2 - D_i^2)}{4 d_o}} = 33 m$ $R \approx 0.079 \Omega$ $Q = \frac{P}{c \rho \Delta T} \approx...,397,22.1363,0.8467,circuit_diagram
physics\physreason,physreason00037,physreason00037.json,cal_problem_00769,mechanics_kinematics_dynamics,力学、运动学与动力学,"The simple pendulum is a commonly used model in our study of simple harmonic motion. It is known that the length of the pendulum is $L$, the mass of the bob is $m$, and the local gravitational acceleration is $g$. The bob is pulled away from its equilibrium position by a small angle $\theta$ in the vertical plane and then released freely. 1. When $\theta$ is small, $\sin\theta\approx{\frac{x}{L}}$ (where $x$ is the displacement of the small ball). From this, we can write the relationship betw...",,not_translated_in_full_list,F=-{\frac{m g}{L}}\x T=2\pi{\sqrt{\frac{l}{g}}} $F^{\prime}=3mg-2mg\cos\theta$,178,11.7986,0.6397,geometry_diagram
physics\physreason,physreason00038,physreason00038.json,cal_problem_01100,mechanics_kinematics_dynamics,力学、运动学与动力学,"As shown in the figure, the entire setup is in a state of rest. The smooth pulley D is fixed on the inclined plane C. The light rope connecting block A has the segment $O D$ horizontal and the segment $D A$ parallel to the inclined plane. It is known that the mass of block A is $m_{A}=2.4\mathrm{kg}$, the mass of block B is $m_{B}=3.2\mathrm{kg}$, and the angle between the light rope $O E$ and the vertical direction, as well as the angle of the inclined plane, is $37^{\circ}$. The gravitation...",,not_translated_in_full_list,"$40\mathrm{N}$, $24\mathrm{N}$ $9.6\mathrm{N}$, downward along the incline $24\mathrm{N}$",160,10.8735,0.5267,geometry_diagram
physics\physreason,physreason00039,physreason00039.json,cal_problem_01514,mechanics_kinematics_dynamics,力学、运动学与动力学,"Given that the mass of Jupiter's moon Europa is $m$, the radius of its circular orbit around Jupiter is $r$, the period of its orbit around Jupiter is $T$, and the gravitational constant is $G$. 1. What is the mass $M$ of Jupiter?",,not_translated_in_full_list,$M={\frac{4\pi^{2}r^{3}}{G T^{2}}}$,43,6.6782,0.3917,
physics\physreason,physreason00040,physreason00040.json,cal_problem_01481,mechanics_kinematics_dynamics,力学、运动学与动力学,"As shown in the figure, two small balls A and B are tied to the two ends of a thin rope that passes over a fixed pulley. The mass of ball A is $m_{A}=2\mathrm{kg}$, and the mass of ball B is $m_{B}=1\mathrm{kg}$. Initially, balls A and B are held by hand and remain stationary, with no tension in the rope. At this moment, ball A is $h=1.2\mathrm{m}$ higher than ball B. When both A and B are released simultaneously, with $g$ taken as $10\mathrm{m}/\mathrm{s}^{2}$, find: 1. Before release, using...",,not_translated_in_full_list,$24\mathrm{J}$ $2\mathrm{m/s}$,146,12.0922,0.6667,generic_visual
physics\physreason,physreason00041,physreason00041.json,cal_problem_00933,mechanics_kinematics_dynamics,力学、运动学与动力学,"In the first quadrant of the coordinate system, there are magnetic fields in regions I and II, with a magnetic induction strength of $B=1.0\mathrm{T}$, directed perpendicularly into the plane of the paper. In region I, there is a uniform electric field orthogonal to the magnetic field, with an electric field strength of $E=1.0\times10^{3}\mathrm{V/m}$, and the direction is unknown. A negatively charged particle with mass $m=1{\times}10^{-14}\mathrm{kg}$ and charge $q=1{\times}10^{-10}\mathrm{...",,not_translated_in_full_list,"$10^3\mathrm{m}/\mathrm{s}$ (50cm, 0) $6.57\times10^{-4}\mathrm{s}$",231,14.1763,0.8017,chart_like
physics\physreason,physreason00042,physreason00042.json,comp_problem_12,mechanics_kinematics_dynamics,力学、运动学与动力学,"An ion of mass $m$, charge $Q$, moves with initial non-relativistic speed $v_0$ towards a neutral atom of mass $M \gg m$ and electrical polarizability $\alpha$. The impact parameter is $b$. The atom is instantaneously polarized by the ion's electric field, creating a dipole moment $p = \alpha E$. Radiative losses are ignored. 1. 3.1 Calculate the electric field intensity $\vec{E}_{p}$ at a distance $r$ from an ideal electric dipole $\vec{p}$ at the origin O along the direction of $\vec{p}$ in...",,not_translated_in_full_list,$E_{p}=\frac{2 p}{4 \pi \epsilon_{0} r^{3}}$ $\vec{f}=-\frac{\alpha Q^{2}}{8 \pi^{2} \epsilon_{0}^{2} r^{5}} \hat{r}$ $-\frac{\alpha Q^{2}}{32 \pi^{2} \epsilon_{0}^{2} r^{4}}$ $r_{min}=\frac{b}{\sqrt{2}}\left[1+\sqrt{...,229,15.6237,0.7207,wide_diagram
