dataset,final_category,final_category_zh,canonical_sample_id,sample_file,question,question_zh,translation_status,answer,question_units,complexity_index
physics\physreason,mechanics_kinematics_dynamics,力学、运动学与动力学,physreason00855,physreason00855.json,"As shown in the figure, an object A with mass $m_{1}=20\mathrm{kg}$ is suspended by three light ropes, with the junction point at $O$. The rope $O B$ is horizontal, and its end $B$ is connected to a person with mass $m_{2}=60\mathrm{kg}$ placed on a horizontal surface. The rope $O A$ makes an angle $\theta=37^{\circ}$ with the vertical direction. Both object A and the person are in a state of rest. It is known that $\sin 37^{\circ}=0.6$ and $\cos 37^{\circ}=0.8$. The acceleration due to gravi...",,pending_translation,"$250N$, $150N$ $150N$, horizontally to the left",152,13.5845
physics\physreason,mechanics_kinematics_dynamics,力学、运动学与动力学,physreason00307,physreason00307.json,"A domino with height $h$, thickness $t$, width $w$, and mass $m$ stands upright on a table. It can rotate about its edges but not slide. Constants are provided at the beginning of the provided text. a. Suppose we give the domino a sharp, horizontal impulsive push with total momentum $p$. i. At what height $H$ above the table is the impulse $p$ required to topple the domino smallest? ii. What is the minimum value of $p$ to topple the domino? b. Next, imagine a long row of dominoes with equal s...",,pending_translation,"$H=h$, $p_{\min}=\frac{1}{\sqrt{3}}\frac{m}{h}\sqrt{g\left(\sqrt{t^{2}+h^{2}}-h\right)\left(h^{2}+t^{2}\right)}$ $50\%$ $l=\frac{3}{2}t$",219,12.5224
physics\physreason,mechanics_kinematics_dynamics,力学、运动学与动力学,physreason00386,physreason00386.json,"A police car with a length of $5\mathrm{m}$ is patrolling on the highway at a constant speed of $36\mathrm{km/h}$. At a certain moment, a large truck with a length of $20\mathrm{m}$ passes by the police car at a constant speed of $72\mathrm{km/h}$. When the rear of the truck is $25\mathrm{m}$ away from the front of the police car, the officer notices that the truck has violated traffic rules and immediately steps on the accelerator to give chase. For safety, the police car needs to reach a po...",,pending_translation,"$5\mathrm{s}$, $75\mathrm{m}$ $50\mathrm{m}$ $21\mathrm{s}$, $36\mathrm{m/s}$ $22\mathrm{s}$, $37\mathrm{m/s}$ $22.8\mathrm{s}$",344,13.7376
physics\physreason,mechanics_kinematics_dynamics,力学、运动学与动力学,physreason00859,physreason00859.json,"A rectangular coil has $N=100$ turns, with side lengths $ab=30\mathrm{cm}$ and $ad=20\mathrm{cm}$. It is placed in a uniform magnetic field with a magnetic induction strength of $B=0.8\mathrm{T}$. The coil rotates uniformly about the axis $\mathcal{O}^{\prime}$ starting from the position shown in the diagram, with an angular velocity of $\omega=100\pi$ rad/s. 1. What is the maximum magnetic flux $\varPhi_{\mathrm{m}}$ passing through the coil? 2. What is the maximum induced electromotive forc...",,pending_translation,$0.048\mathrm{Wb}$ $480\pi\mathrm{V}$ $e=480\pi\cos(100\pi t)\mathrm{V}$ $1440\mathrm{V}$,137,13.4351
physics\physreason,mechanics_kinematics_dynamics,力学、运动学与动力学,physreason00821,physreason00821.json,"A vertically positioned cylinder is composed of two cylindrical tubes of different diameters. A certain amount of ideal gas is confined between piston I and piston II within the cylinder. The two pistons are connected by a light spring. A small latch is present at the junction of the cylinder, and piston II cannot pass through the junction. The masses of piston I and piston II are $2m$ and $m$, respectively, and their areas are $2S$ and $S$, respectively. The original length of the spring is...",,pending_translation,$k = \frac{40m g}{l}$ $p_{2}=p_{0}+\frac{3m g}{S}$ $T_{2}=\frac{4}{3}T_{0}$,208,13.9146
physics\physreason,mechanics_kinematics_dynamics,力学、运动学与动力学,physreason00663,physreason00663.json,"A rectangular wooden box with a length of $L=1.5\mathrm{m}$, a height of $h=0.45\mathrm{m}$, and a mass of $M=10\mathrm{kg}$ is undergoing rectilinear motion to the right on a horizontal surface. When the velocity of the box is $v_0=3.6\mathrm{m}/\mathrm{s}$, a constant force $F=50\mathrm{N}$ is applied horizontally to the left on the box. Simultaneously, a small ball with a mass of $m=1\mathrm{kg}$ is gently placed at point $P$, which is $\frac{1}{3}$ of the length from the right end of the...",,pending_translation,0.3s 0.9m 2.8m/s,210,13.387
physics\physreason,mechanics_kinematics_dynamics,力学、运动学与动力学,physreason00449,physreason00449.json,"With the increasing prevalence of smartphone usage, some people often look down at their phones while driving. However, using a phone while driving is a dangerous behavior that can easily lead to traffic accidents. A taxi is traveling at a constant speed of $v_{0} = 15\,\mathrm{m/s}$ on a straight road. Ahead of it, at a distance of $x_{0} = 15\,\mathrm{m}$, there is a truck moving in the same direction at a constant speed of $v_{1} = 20\,\mathrm{m/s}$. The truck begins to decelerate uniforml...",,pending_translation,$2.5\mathrm{m/s^2}$ $15\mathrm{m}$ $\frac{45}{14}\mathrm{m/s^{2}}$,202,11.4872
physics\physreason,mechanics_kinematics_dynamics,力学、运动学与动力学,physreason00101,physreason00101.json,"There exists a magnetic field in space with its direction perpendicular to the plane of the paper (the $xOy$ plane) and pointing inward. In the region where $x \geq 0$, the magnitude of the magnetic induction is $B_{0}$; in the region where $x < 0$, the magnitude of the magnetic induction is $\lambda B_{0}$ (where $\lambda > 1$ is a constant). A charged particle with mass $m$ and charge $q$ ($q > 0$) is injected into the magnetic field with velocity $v_{0}$ along the positive $x$-axis from th...",,pending_translation,$(1+\frac{1}{\lambda})\frac{\pi m}{B_{0}q}$ $(1-\frac{1}{\lambda})\frac{2m\v_{0}}{B_{0}q}$,154,11.6754
physics\physreason,mechanics_kinematics_dynamics,力学、运动学与动力学,physreason00143,physreason00143.json,"A person is rowing a boat upstream. When the boat passes under a small bridge, a small wooden block falls into the river from the boat. However, the person only realizes this when the boat has traveled some distance upstream. The person immediately turns around and starts rowing downstream to catch up with the wooden block. After rowing downstream for 1 hour, the person catches up with the wooden block and finds that it is 5400 meters away from the small bridge. Assume that the speed of the b...",,pending_translation,$0.75\mathrm{m/s}$,108,8.5534
physics\physreason,mechanics_kinematics_dynamics,力学、运动学与动力学,physreason00670,physreason00670.json,"In a uniform electric field in the vertical direction, a positive charge of $2\times10^{-5}\mathrm{C}$ is moved from point A to point B, and its electric potential energy increases by 0.2 J. The distance between points A and B is $2\mathrm{cm}$, and the line connecting the two points forms a $60^{\circ}$ angle with the direction of the electric field. 1. Find the work done by the electric field force when moving the charge from A to B, $W_{AB}$. 2. Find the potential difference $U_{AB}$ betwe...",,pending_translation,"-0.2 J $-1\times10^{4}\,\mathrm{V}$ $1\times10^{6}\,\mathrm{V/m}$, direction is vertically downward",109,11.9283
physics\physreason,electromagnetism_circuits,电磁学与物理电路,physreason00648,physreason00648.json,"In a lightning process, the amount of charge flowing is approximately 300 C, and the duration is about 0.005 s. 1. What is the magnitude of the average current formed?",,pending_translation,60000 A,30,6.328
physics\physreason,electromagnetism_circuits,电磁学与物理电路,physreason00846,physreason00846.json,"A resistor with a resistance of 200\omega, when the current passing through it is 2A. 1. What is the voltage across the resistor? 2. Pass a current through the resistor for 1 minute. How much heat is generated?",,pending_translation,400V 48000J,40,8.0856
physics\physreason,electromagnetism_circuits,电磁学与物理电路,physreason00592,physreason00592.json,"The uniform electric field has a strength of $E = 100\,\mathrm{V/m}$. Points A and B are $10\,\mathrm{cm}$ apart, and the line connecting A and B forms an angle of $60^{\circ}$ with the electric field lines. Find the value of $U_{BA}$.",,pending_translation,-5V,46,8.4623
physics\physreason,electromagnetism_circuits,电磁学与物理电路,physreason00194,physreason00194.json,"A certain segment of a conductor has a charge of $Q = 20C$ passing through its cross-section in 4 seconds, and the resistance of the conductor is 4 ohms. 1. What is the current intensity in amperes through this conductor? 2. What is the voltage across the conductor in volts?",,pending_translation,5 amperes 20 volts,51,8.0749
physics\physreason,electromagnetism_circuits,电磁学与物理电路,physreason00728,physreason00728.json,"The turns ratio of the primary to secondary coils of an ideal transformer is $4:1$. If an AC voltage of $u=400^{\sqrt{2}}\mathrm{sin}\ 100\pi t\ \mathrm{v}$ is applied to the primary coil, what is the voltage measured across the secondary coil using an AC voltmeter?",,pending_translation,100V,51,6.5169
physics\physreason,electromagnetism_circuits,电磁学与物理电路,physreason00477,physreason00477.json,"As shown in the figure, the plane of the coil makes an angle $\theta{=}60^{\circ}$ with the horizontal direction, the magnetic field lines are vertically downward, the area of the coil plane is $S{=}0.4\mathrm{m}^{2}$, and the magnetic induction intensity of the uniform magnetic field is $B{=}0.6\mathrm{T}$. 1. What is the magnetic flux $\varPhi$ passing through the coil?",,pending_translation,$0.12\mathrm{Wb}$,65,8.6055
physics\physreason,electromagnetism_circuits,电磁学与物理电路,physreason00673,physreason00673.json,"The parallel metal strip electrodes A and B can be considered as a uniform electric field with a field strength of $E = 1.2 \times 10^{2} \, \mathrm{V/m}$. The distance between the plates is $d = 5 \, \mathrm{cm}$. In the electric field, points C and D are located at a distance of $0.5 \, \mathrm{cm}$ from plates A and B, respectively. Plate $B$ is grounded. 1. What is the electric potential at point D? 2. What is the potential difference between points C and D? 3. If the charge on the metal...",,pending_translation,-0.6V -4.8V $1 \times 10^{-8}\mathrm{F}$,114,12.5831
physics\physreason,electromagnetism_circuits,电磁学与物理电路,physreason00360,physreason00360.json,"In the circuit shown in the figure, the resistances of the three resistors are $R_{1}=2\Omega$, $R_{2}=3\Omega$, $R_{3}=4\Omega$, and the voltage of the power supply is constant. 1. When switch $S$ is turned on and switch $S^{\prime}$ is turned off, what is the ratio of the voltages across $R_{1}$ and $R_{2}$? 2. When both switches $S$ and $S^{\prime}$ are turned on, what is the ratio of the voltages across $R_{1}$ and $R_{2}$?",,pending_translation,$\frac{2}{3}$ $\frac{7}{6}$,86,10.1604
physics\physreason,electromagnetism_circuits,电磁学与物理电路,physreason00273,physreason00273.json,"As shown in Figure A, the turns ratio of the primary to secondary coils of the ideal transformer is 10:1. The voltage of the power source connected to the primary coil varies according to the pattern shown in Figure B. The secondary coil is connected to a light bulb, which currently consumes a power of 60W. 1. What is the effective value of the voltage across the secondary coil? 2. What is the reading of the ammeter in the primary coil?",,pending_translation,22 V 0.273 A,83,11.0509
physics\physreason,electromagnetism_circuits,电磁学与物理电路,physreason00812,physreason00812.json,"The internal resistance $\mathrm{R_{g}}$ of the sensitive galvanometer is $500\Omega$, and the full-scale current $\mathrm{I_{g}}$ is $1\mathrm{mA}$. When terminals a and b are used, it functions as an ammeter with a range of $\mathrm{I}_{1}$; when terminals a and c are used, it functions as an ammeter with a range of $\mathrm{I}_{2}$; and when terminals a and d are used, it functions as a voltmeter with a range of $U$. The resistances $\mathrm{R}_{1}$, $\mathrm{R}_{2}$, and $\mathrm{R}_{3}$...",,pending_translation,1005mA 205mA 21V,133,13.0109
physics\physreason,electromagnetism_circuits,电磁学与物理电路,physreason00861,physreason00861.json,"The two series resistors are $R_{1}=12k\Omega$ and $R_{2}=36k\Omega$, and the voltage across terminals $A$ and $B$ remains constant at 15V. 1. What are the voltages across $R_{1}$ and $R_{2}$? 2. If the internal resistance of the voltmeter $V$ is $12k\Omega$, what are the readings of the voltmeter when S is in contact with $C$ and $D$, respectively?",,pending_translation,"$3.75\mathrm{V}$, $11.25\mathrm{V}$ $\frac{15}{7}\mathrm{V}$, $\frac{45}{7}\mathrm{V}$",70,10.0463
physics\physreason,electromagnetism_circuits,电磁学与物理电路,physreason00179,physreason00179.json,"As shown in Figure 1, coil A (solid line in the figure, with a total of 100 turns) has a cross-sectional area of $0.5\mathrm{m}^{2}$ and a total resistance of $r=2\Omega$. In the circuit connected to the right side of A, the resistances are $R_{1}=2\Omega$ and $R_{2}=6\Omega$, the capacitance is $C=5\upmu\mathrm{F}$, and switch $\mathbf{S}_{1}$ is closed. Within coil A, there is a region D (dashed line in the figure) with a cross-sectional area of $0.4\mathrm{m}^{2}$. Inside D, there is a cha...",,pending_translation,$0.8A$ $2.4\times10^{-5}\mathrm{C}$,175,13.136
physics\physreason,electromagnetism_circuits,电磁学与物理电路,physreason00667,physreason00667.json,"A uniform resistive wire carries a current with constant magnitude and direction. If the amount of charge passing through a cross-section of the wire in time $t=2\mathbf{s}$ is $q=1\mathrm{C}$, and the heat generated by the wire in the same time is $Q=25\mathrm{J}$. 1. What is the current $I$ through the resistance wire? 2. What is the resistance $R$ of this resistance wire?",,pending_translation,0.5A $50\Omega$,72,8.8137
physics\physreason,electromagnetism_circuits,电磁学与物理电路,physreason00824,physreason00824.json,"Figure (a) shows the circuit connection diagram of an ideal transformer, and Figure (b) shows the relationship between the voltage applied across the primary coil and time. It is known that the voltmeter reading is $20\mathrm{V}$, and the resistances of the two fixed resistors $R$ are both $10\Omega$. 1. What is the turns ratio between the primary and secondary coils? 2. Close the switch $S$, what is the input power of the primary coil? 3. If the ammeter $A_{2}$ is replaced with a unidirectio...",,pending_translation,${\frac{10}{1}}$ $80W$ $10\sqrt{2}V$,96,11.7268
physics\physreason,electromagnetism_circuits,电磁学与物理电路,physreason00155,physreason00155.json,"A cube with uniform charge density $\rho$ and side length $a$ has an electric potential at its center given by $\Phi \approx \frac{0.1894\rho a^{2}}{\epsilon_{0}}$. What is the electric potential at a corner of the same cube? Write your answer in terms of $\rho$, $a$, $\epsilon_{0}$, and any necessary numerical constants.",,pending_translation,"$\Phi_{c}(a, \rho) \approx \frac{C \rho a^{2}}{\epsilon_{0}}$, where $C=0.0947$",56,7.0279
physics\physreason,electromagnetism_circuits,电磁学与物理电路,physreason00519,physreason00519.json,"As shown in the figure, the turns ratio of the primary to secondary coils of an ideal transformer is 4:1. A resistor $R_{1}$ with a resistance of $100\Omega$ is connected in the primary coil circuit, and a resistor $R_{2}$ with a resistance of $7.5\Omega$ is connected in the secondary coil circuit. The input terminal of the primary coil is connected to an AC power source with a voltage of $u=220\sqrt{2}\sin100\pi t(\mathrm{V})$. All meters are ideal meters. 1. The effective value of the power...",,pending_translation,"$220\mathrm{V}$ $1\mathrm{A}$, $30\mathrm{V}$",117,11.3267
physics\physreason,electromagnetism_circuits,电磁学与物理电路,physreason00007,physreason00007.json,"As shown in Figure (1), a device for detecting gas discharge processes has two electrodes connected to a long straight wire in an ionization chamber filled with neon gas (Ne). These electrodes are then connected to a high-voltage power supply via two horizontal long wires. In a plane perpendicular to the long straight wire, a circular solenoid made of thin wire with a resistance of $R_{0}=10\Omega$ and $N=5\times 10^{3}$ turns is installed, with the axis of symmetry aligned with the straight...",,pending_translation,0.5C 6.28×10^-8Wb,262,13.3849
physics\physreason,electromagnetism_circuits,电磁学与物理电路,physreason00691,physreason00691.json,"The AC generator at the power plant outputs a constant voltage of $200\mathrm{V}$ and a power of $100\mathrm{kW}$. The electricity needs to be transmitted to a distant factory. The designed power loss on the transmission line is $10\%$, and the total resistance of the transmission line is $100\Omega$. 1. What is the current on the transmission line? 2. What is the turns ratio of the step-up transformer required for power transmission (assuming the transformer used is an ideal transformer)?",,pending_translation,$10A$ 1:50,85,8.9128
physics\physreason,electromagnetism_circuits,电磁学与物理电路,physreason00036,physreason00036.json,"A Van de Graaff accelerator at Beloit College uses a charged aluminum sphere (dome) of radius $a=0.50$ m. The dome is charged by a rubber belt of width $w=0.10$ m moving at a speed of $v_b=20$ m/s. The accelerator column consists of 20 metal rings connected by $500 \, \text{M}\Omega$ resistors. A proton beam of $25 \, \mu\text{A}$ is accelerated through $500 \, \text{kV}$ before passing through a tuning electromagnet with a uniform field inside a circular region of radius $b=0.10$ m, and zero...",,pending_translation,$E = \frac{V}{a} = 10^6 V/m$ $\tau = RC = 0.556 s$ $\sigma = 37.5 \mu C/m^2$ $B \approx 0.0894 \text{T}$ $L = \frac{\pi (D_o^2 - D_i^2)}{4 d_o}} = 33 m$ $R \approx 0.079 \Omega$ $Q = \frac{P}{c \rho \Delta T} \approx...,397,22.1363
physics\physreason,electromagnetism_circuits,电磁学与物理电路,physreason00629,physreason00629.json,"As shown in the circuit diagram, the resistances are $R_1 = 2\Omega$, $R_2 = 3\Omega$, and $R_3 = 4\Omega$. 1. If the current flowing through resistor $R_1$ is known to be $I_1 = 3A$, what is the total current in the main circuit? 2. If the known main current is $I = 3A$, what is the current flowing through each resistor?",,pending_translation,"6.5A $\frac{18}{13} A$, $\frac{12}{13} A$, $\frac{9}{13} A$",66,9.7652
physics\physreason,waves_optics_sound,波动、光学与声学,physreason00298,physreason00298.json,"A simple harmonic transverse wave, as shown in the figure, where the solid line represents the waveform at a certain moment, and the dashed line represents the waveform after 0.2 seconds. 1. Assuming the wave propagates to the left, find the possible distance it travels. 2. If this wave propagates to the right, find its maximum period. 3. Assuming the wave speed is $35\mathrm{m/s}$, determine the direction of wave propagation.",,pending_translation,"4n+3(m) (n=0,1,2...) 0.8 s Propagating to the left",73,10.764
physics\physreason,waves_optics_sound,波动、光学与声学,physreason00369,physreason00369.json,"As shown in the figure, Figure A is the image of a transverse harmonic wave at time $t=0$, and point $P$ is a particle at its equilibrium position at this moment. Figure B is the vibration image of particle $P$. 1. What is the propagation speed of this wave? 2. After 30 seconds, what is the distance $x$ that the wave has propagated forward? 3. Determine the direction of propagation of this wave.",,pending_translation,$\frac{4}{3}\mathrm{m/s}$ 40m To the left,74,11.3754
physics\physreason,waves_optics_sound,波动、光学与声学,physreason00058,physreason00058.json,"As shown in the figure is the cross-section of a right-angled prism. A light ray is incident parallel to the edge $BC$ and, after refraction by the prism, exits from the edge $AC$. It is known that $\angle A=\theta=60^{\circ}$, and the speed of light in a vacuum is $c$. 1. What is the refractive index of the prism material? 2. What is the speed of light propagation in a prism?",,pending_translation,$\sqrt{3}$ $\frac{\sqrt{3}}{3}c$,75,10.7045
physics\physreason,waves_optics_sound,波动、光学与声学,physreason00413,physreason00413.json,"Two sound sources $\mathrm{S}_{1}$ and $\mathrm{S}_{2}$, vibrating at a constant and synchronous frequency, are placed 12 m apart. An observer moves along the line connecting $\mathrm{S}_{1}$ and $\mathrm{S}_{2}$ and hears fluctuations in the volume, with one of the positions of minimum volume being 5 m away from $\mathrm{S}_{1}$. The speed of sound is $340\mathrm{m/s}$. Find the minimum frequency of the sound source vibration.",,pending_translation,85 Hz,76,7.7326
physics\physreason,waves_optics_sound,波动、光学与声学,physreason00688,physreason00688.json,"In Young's double-slit interference experiment, the distance between the slits is $5.0\mathrm{mm}$, the distance from the slits to the screen is $1.0\mathrm{m}$, and two interference patterns are observed on the screen. One is produced by light with a wavelength of $500\mathrm{nm}$, and the other by light with a wavelength of $600\mathrm{nm}$. What is the distance between the third-order interference fringes of the two different patterns on the screen?",,pending_translation,$6.0 \times 10^{-5}\mathrm{m}$,78,7.1651
physics\physreason,waves_optics_sound,波动、光学与声学,physreason00536,physreason00536.json,"A container is filled with a transparent liquid of depth \( h \). The bottom of the container is a plane mirror, and at a distance of \( \frac{h}{2} \) from the bottom, there is a point light source \( L \) that emits light in all directions. The refractive index of the transparent liquid is \( \mathbf{n} \), and the liquid surface is sufficiently wide. The speed of light in vacuum is \( c \). 1. What is the minimum time \( t \) that light can take to travel through the liquid and emerge from...",,pending_translation,$\frac{n h}{2c}$ $\frac{9\pi h^{2}}{4(n^{2}-1)}$,108,10.4751
physics\physreason,waves_optics_sound,波动、光学与声学,physreason00725,physreason00725.json,"The ancient Chinese text ""Mo Jing"" records the experiment of pinhole imaging, recognizing that light travels in straight lines. A person with a height of $1.6m$ stands on a horizontal ground. There is a cylindrical hole on a vertical wooden wall $0.6m$ directly in front of the person. The hole has a diameter of $1.0cm$ and a depth of $1.4cm$. The height of the hole from the horizontal ground is half of the person's height. At this moment, due to the excessive depth of the hole, the imaging is...",,pending_translation,$n \approx 1.38$ $n^{\prime} \approx 1.7$,176,12.3531
physics\physreason,waves_optics_sound,波动、光学与声学,physreason00288,physreason00288.json,"VABC is the cross-section of a right triangular prism, with $\angle A=90^{\circ}$ and $\angle B=60^{\circ}$. A thin beam of light refracts from point $D$ on side $BC$, then strikes point $E$ on side $AC$, undergoes total internal reflection, and exits through point $F$ on side $AB$. $_{EG}$ is perpendicular to $AC$ and intersects $BC$ at point $G$. Point $D$ is exactly the midpoint of $CG$, and multiple reflections are not considered. 1. Find the deflection angle of the outgoing light relativ...",,pending_translation,$60^{\circ}$ ${\frac{2}{3}}{\sqrt{3}}\leq n<2$,111,10.1531
physics\physreason,waves_optics_sound,波动、光学与声学,physreason00782,physreason00782.json,"A thin concavo-convex lens made of glass with refractive index $1.5$ has a convex surface of radius of curvature $20\,\text{cm}$ and a concave surface of radius of curvature $60\,\text{cm}$. The convex side of the lens is silvered, forming a concave mirror. (a) Where should a pin be placed on the optical axis so that its image is formed at the same place? (b) If the concave part is filled with water of refractive index $\frac{4}{3}$, find the distance through which the pin should be moved so...",,pending_translation,"$15\,\text{cm}$ $1.16\,\text{cm}$",101,7.707
physics\physreason,waves_optics_sound,波动、光学与声学,physreason00043,physreason00043.json,"A transverse simple harmonic wave propagates along the $x$-axis. At times $t_{1}=0$ and $t_{2}=0.05\mathrm{s}$, its waveforms are represented by the solid and dashed lines in the figure, respectively. 1. What could be the wave speed of this wave? 2. What is the minimum time required for the particle $P$ at $x=8\mathrm{m}$ to move from the equilibrium position to $y=1\mathrm{cm}$ at the moment ${\mathrm{t=0}}$ when propagating at this wave speed?",,pending_translation,$(120 + 160n) m / s$ $\frac{1}{420} \mathrm{s}$,84,10.1485
physics\physreason,waves_optics_sound,波动、光学与声学,physreason00646,physreason00646.json,"A transverse simple harmonic wave propagates along the $x$-axis. Figure A shows the waveform at time $t=0$, where $P$ is a particle in the medium located at $x=4\mathrm{m}$, and the position coordinate of particle $Q$ at $t=0$ is as shown in the figure. Figure B shows the vibration graph of particle $P$, and the shape of the vibration graph is similar to the waveform at time $t=0$. 1. What is the propagation direction and wave speed of this mechanical wave? 2. What are the horizontal coordina...",,pending_translation,"Propagating in the positive direction of the $x$-axis at $1\mathrm{m/s}$. $x_Q=8\frac{2}{3}\mathrm{m},\ y=2\cos\left(\frac{\pi}{4}t+\frac{\pi}{3}\right)\mathrm{cm}$",109,10.8896
physics\physreason,waves_optics_sound,波动、光学与声学,physreason00882,physreason00882.json,"A transparent homogeneous sphere is partially submerged in water, with the upper hemisphere exposed and the lower hemisphere containing two monochromatic point light sources, red and blue, located along the vertical central axis. The refractive indices of the sphere for the red and blue light are $n_{red}$ and $n_{blue}$, respectively. To ensure that all light rays from the sources reaching the upper hemisphere undergo refraction (neglecting internal reflections), the maximum distance of the...",,pending_translation,$h_{blue}=\sqrt{\frac{n_{red}^2 - 1}{n_{blue}^2 - 1}} h_{red}$ The blue light source should be positioned above the red light source.,126,10.0425
physics\physreason,waves_optics_sound,波动、光学与声学,physreason00206,physreason00206.json,"A right-angled glass prism is placed in air. It is known that $\angle A=60^{\circ}$, $\angle C=90^{\circ}$. A very thin beam of light is incident perpendicularly to the face $AC$ at the midpoint $D$ of $AC$, where $AD=a$. The refractive index of the prism is $n=\sqrt{2}$. 1. What is the angle of refraction when light first enters the air from the prism? 2. What is the time taken for light to travel from entering the prism to its first incidence into the air (assuming the speed of light in a v...",,pending_translation,$45^\circ$ $\frac{5\sqrt{2}a}{\sqrt{3}c}$,100,11.0106
