dataset,final_category,final_category_zh,canonical_sample_id,sample_file,question,question_zh,translation_status,answer,question_units,complexity_index
biology\ai2d_biology,ecology_food_web_population,生态、食物网与种群,ai2d_biology00081,ai2d_biology00081.json,"In the diagram of the food web shown, birds eat what for energy?",,pending_translation,arthropods,13,6.2565
biology\ai2d_biology,ecology_food_web_population,生态、食物网与种群,ai2d_biology01029,ai2d_biology01029.json,What is the core source of food in this food web?,,pending_translation,Trees and grass,11,5.9966
biology\ai2d_biology,ecology_food_web_population,生态、食物网与种群,ai2d_biology01286,ai2d_biology01286.json,What is at the highest of the food chain in this diagram?,,pending_translation,predators,12,6.5108
biology\ai2d_biology,ecology_food_web_population,生态、食物网与种群,ai2d_biology00440,ai2d_biology00440.json,In the diagram of the food web shown what will most directly be affected by the loss of the trees?,,pending_translation,horses,20,6.6601
biology\ai2d_biology,ecology_food_web_population,生态、食物网与种群,ai2d_biology01310,ai2d_biology01310.json,"Using the diagram below, which is the top predator?",,pending_translation,Lion,9,6.252
biology\ai2d_biology,ecology_food_web_population,生态、食物网与种群,ai2d_biology00105,ai2d_biology00105.json,The diagram above shows organisms living in an ecosystem. Which organism provides the energy for the cricket in this food web?,,pending_translation,grass,21,7.2008
biology\ai2d_biology,ecology_food_web_population,生态、食物网与种群,ai2d_biology01138,ai2d_biology01138.json,"According to the food web, the orangutan is considered as a:",,pending_translation,primary consumer,11,5.8782
biology\ai2d_biology,ecology_food_web_population,生态、食物网与种群,ai2d_biology00397,ai2d_biology00397.json,"In the diagram of the food web shown, berries are a food source for which of these?",,pending_translation,red panda,17,6.7679
biology\ai2d_biology,ecology_food_web_population,生态、食物网与种群,ai2d_biology00711,ai2d_biology00711.json,"If the population of algae and floating plants decreases, the population of minnows will most likely?",,pending_translation,decrease,16,6.347
biology\ai2d_biology,biology_other,生物综合识图,ai2d_biology01237,ai2d_biology01237.json,__________ consume fish.,,pending_translation,raccoons,2,4.7184
biology\ai2d_biology,biology_other,生物综合识图,ai2d_biology00543,ai2d_biology00543.json,The shrew is...,,pending_translation,secondary consumer,3,4.8551
biology\ai2d_biology,biology_other,生物综合识图,ai2d_biology00555,ai2d_biology00555.json,What is F?,,pending_translation,nitrate,3,4.9997
biology\ai2d_biology,biology_other,生物综合识图,ai2d_biology00614,ai2d_biology00614.json,Name a carnivore.,,pending_translation,Lion,3,5.0211
biology\ai2d_biology,biology_other,生物综合识图,ai2d_biology01097,ai2d_biology01097.json,What produces energy?,,pending_translation,sun,3,5.1425
biology\ai2d_biology,biology_other,生物综合识图,ai2d_biology00308,ai2d_biology00308.json,"Using the diagram below, which is classified as a producer?",,pending_translation,algae,10,6.1869
biology\ai2d_biology,biology_other,生物综合识图,ai2d_biology00263,ai2d_biology00263.json,What is a primary consumer?,,pending_translation,krill,5,5.2396
biology\ai2d_biology,biology_other,生物综合识图,ai2d_biology00591,ai2d_biology00591.json,What layer is akin to human skin?,,pending_translation,Cuticle,7,5.6041
biology\ai2d_biology,biology_other,生物综合识图,ai2d_biology00632,ai2d_biology00632.json,"If grass went extinct, which would be most affected?",,pending_translation,Mouse,9,5.8875
biology\ai2d_biology,biology_other,生物综合识图,ai2d_biology00279,ai2d_biology00279.json,What is one difference between the body of the butterfly and the body of the dragonfly?,,pending_translation,The dragonfly has a longer body compared to the butterfly,16,6.2848
biology\ai2d_biology,biology_other,生物综合识图,ai2d_biology01224,ai2d_biology01224.json,What is the center most part of the nucleus?,,pending_translation,Nucleolus,9,5.8241
biology\ai2d_biology,biology_other,生物综合识图,ai2d_biology01137,ai2d_biology01137.json,What provides energy to all living beings?,,pending_translation,Sun,7,5.7556
biology\ai2d_biology,biology_other,生物综合识图,ai2d_biology00307,ai2d_biology00307.json,Where are tastebuds found?,,pending_translation,Tongue,4,5.241
biology\ai2d_biology,biology_other,生物综合识图,ai2d_biology01071,ai2d_biology01071.json,What is the outermost layer of the diagram?,,pending_translation,epidermis,8,5.8275
biology\ai2d_biology,biology_other,生物综合识图,ai2d_biology00583,ai2d_biology00583.json,What is the tail end of the fish in the diagram called?,,pending_translation,caudal,12,6.1946
biology\ai2d_biology,biology_other,生物综合识图,ai2d_biology01292,ai2d_biology01292.json,Which insect does the letter A represent?,,pending_translation,grasshopper,7,5.9288
biology\ai2d_biology,biology_other,生物综合识图,ai2d_biology01017,ai2d_biology01017.json,What letter points at the ovule on the diagram above?,,pending_translation,I,10,6.0343
biology\ai2d_biology,biology_other,生物综合识图,ai2d_biology00769,ai2d_biology00769.json,Which label is pointing to the chromatin?,,pending_translation,G,7,5.937
biology\ai2d_biology,biology_other,生物综合识图,ai2d_biology00275,ai2d_biology00275.json,What is shown at point B?,,pending_translation,butterfly,6,5.1001
biology\ai2d_biology,biology_other,生物综合识图,ai2d_biology00791,ai2d_biology00791.json,"Refer to the diagram and choose the correct answer. After death, wolf and eagles are eaten by?",,pending_translation,Fungus Decomposer,17,6.9569
biology\ai2d_biology,plant_biology,植物结构与功能,ai2d_biology00228,ai2d_biology00228.json,What is a producer?,,pending_translation,plant,4,5.1235
biology\ai2d_biology,plant_biology,植物结构与功能,ai2d_biology00312,ai2d_biology00312.json,What is a plant?,,pending_translation,producer,4,5.2035
biology\ai2d_biology,plant_biology,植物结构与功能,ai2d_biology00917,ai2d_biology00917.json,Which is the producer,,pending_translation,leaf,4,5.1314
biology\ai2d_biology,plant_biology,植物结构与功能,ai2d_biology00918,ai2d_biology00918.json,What is a producer?,,pending_translation,plant,4,5.295
biology\ai2d_biology,plant_biology,植物结构与功能,ai2d_biology00946,ai2d_biology00946.json,What is a producer?,,pending_translation,leaf,4,5.1314
biology\ai2d_biology,plant_biology,植物结构与功能,ai2d_biology00316,ai2d_biology00316.json,What is one producer in the web?,,pending_translation,plants,7,5.5913
biology\ai2d_biology,plant_biology,植物结构与功能,ai2d_biology00811,ai2d_biology00811.json,Which flower type has a flat-topped or rounded flower cluster in which the individual flower stalks arise from about the same point?,,pending_translation,umbel,23,6.8611
biology\ai2d_biology,plant_biology,植物结构与功能,ai2d_biology01094,ai2d_biology01094.json,What element does the plant produce in the given diagram?,,pending_translation,Oxygen,10,6.3363
biology\ai2d_biology,plant_biology,植物结构与功能,ai2d_biology00830,ai2d_biology00830.json,Which leaf has the widest base?,,pending_translation,Truncate,6,4.9932
biology\ai2d_biology,plant_biology,植物结构与功能,ai2d_biology00177,ai2d_biology00177.json,What process does the plant do that requires sunlight energy?,,pending_translation,Photosynthesis,10,5.9156
biology\ai2d_biology,plant_biology,植物结构与功能,ai2d_biology00071,ai2d_biology00071.json,Plants are what type of producers in this chart?,,pending_translation,primary,9,6.2497
biology\ai2d_biology,plant_biology,植物结构与功能,ai2d_biology01309,ai2d_biology01309.json,Which part of the plant grows underground?,,pending_translation,roots,7,5.5929
biology\ai2d_biology,plant_biology,植物结构与功能,ai2d_biology00710,ai2d_biology00710.json,What is the tip of the leaf called?,,pending_translation,apex,8,5.7098
biology\ai2d_biology,plant_biology,植物结构与功能,ai2d_biology01068,ai2d_biology01068.json,What leaf type is Label B?,,pending_translation,Elliptic,6,5.5675
biology\ai2d_biology,plant_biology,植物结构与功能,ai2d_biology00706,ai2d_biology00706.json,Which type of leaf has lobes?,,pending_translation,lobed,6,5.5388
biology\ai2d_biology,plant_biology,植物结构与功能,ai2d_biology01227,ai2d_biology01227.json,"What is the usually underground portion of a plant that lacks buds, leaves, or nodes and serves as support, draws minerals and water from the surrounding soil, and sometimes stores food?",,pending_translation,roots,31,7.1525
biology\ai2d_biology,plant_biology,植物结构与功能,ai2d_biology00894,ai2d_biology00894.json,"What is a unisexual reproductive structure of gymnospermous plants such as conifers and cycads, typically consisting of a central axis around which there are scaly, overlapping, spirally arranged sporophylls that develop pollen-bearing sacs or naked ovules or seeds?",,pending_translation,cone,39,7.3777
biology\ai2d_biology,plant_biology,植物结构与功能,ai2d_biology00229,ai2d_biology00229.json,"What is a flat-topped or rounded flower cluster in which the individual flower stalks arise from about the same point, as in the geranium, milkweed, onion, and chive.",,pending_translation,umbel,29,6.8424
biology\ai2d_biology,plant_biology,植物结构与功能,ai2d_biology00488,ai2d_biology00488.json,What is an example of a producer in this diagram?,,pending_translation,Plants,10,6.2535
biology\ai2d_biology,plant_biology,植物结构与功能,ai2d_biology00750,ai2d_biology00750.json,Algae and floating plants are a ______ for minnows.,,pending_translation,producer,8,5.817
biology\ai2d_biology,anatomy_physiology,解剖与生理结构,ai2d_biology00708,ai2d_biology00708.json,What is the Centrosome?,,pending_translation,A small region of cytoplasm adjacent to the nucleus that contains the centrioles and serves to organize microtubules.,4,5.2138
biology\ai2d_biology,anatomy_physiology,解剖与生理结构,ai2d_biology00141,ai2d_biology00141.json,What organism is a producer?,,pending_translation,Algae,5,5.0778
biology\ai2d_biology,anatomy_physiology,解剖与生理结构,ai2d_biology00457,ai2d_biology00457.json,Letter I refers to which organ?,,pending_translation,pancreas,6,5.5526
biology\ai2d_biology,anatomy_physiology,解剖与生理结构,ai2d_biology00536,ai2d_biology00536.json,What is represented by organ A?,,pending_translation,vesicles,6,5.6391
biology\ai2d_biology,anatomy_physiology,解剖与生理结构,ai2d_biology01021,ai2d_biology01021.json,Which organ is above the stomach?,,pending_translation,liver,6,5.4591
biology\ai2d_biology,anatomy_physiology,解剖与生理结构,ai2d_biology00467,ai2d_biology00467.json,What would happen to organism A if organism B increased?,,pending_translation,decrease,10,6.0663
biology\ai2d_biology,anatomy_physiology,解剖与生理结构,ai2d_biology00777,ai2d_biology00777.json,Name the artery that carries venous blood from the right ventricle of the heart to the lungs.,,pending_translation,pulmonary artery,17,6.3564
biology\ai2d_biology,anatomy_physiology,解剖与生理结构,ai2d_biology00623,ai2d_biology00623.json,"The following is an organ or structure having a curved or bowlike appearance, especially either of two arched sections of the bony structure of the foot.",,pending_translation,Arch,26,7.0237
biology\ai2d_biology,anatomy_physiology,解剖与生理结构,ai2d_biology00932,ai2d_biology00932.json,"Name the usually green, flattened, lateral structure attached to a stem and functioning as a principal organ of photosynthesis and transpiration in most plants.",,pending_translation,leaf,24,6.6916
biology\ai2d_biology,anatomy_physiology,解剖与生理结构,ai2d_biology00402,ai2d_biology00402.json,"In the diagram shown, which organism consumes deer as a food source?",,pending_translation,coyote,12,6.1844
biology\ai2d_biology,anatomy_physiology,解剖与生理结构,ai2d_biology00483,ai2d_biology00483.json,"In the diagram shown, which organism consumes deer for a food energy source?",,pending_translation,coyote,13,6.2585
biology\ai2d_biology,anatomy_physiology,解剖与生理结构,ai2d_biology00302,ai2d_biology00302.json,What organism is shown in the diagram above?,,pending_translation,Fish,8,5.8249
biology\ai2d_biology,anatomy_physiology,解剖与生理结构,ai2d_biology01024,ai2d_biology01024.json,What label does A point to?,,pending_translation,anus,6,5.8024
biology\ai2d_biology,anatomy_physiology,解剖与生理结构,ai2d_biology01185,ai2d_biology01185.json,"In the above diagram, which organism is known as producer?",,pending_translation,plant,10,5.788
biology\ai2d_biology,anatomy_physiology,解剖与生理结构,ai2d_biology00592,ai2d_biology00592.json,Which organism is an example of a producer?,,pending_translation,Phytoplankton,8,5.7133
biology\ai2d_biology,anatomy_physiology,解剖与生理结构,ai2d_biology00975,ai2d_biology00975.json,Which organism consumes sea-whip as a food source?,,pending_translation,reef sharks,9,5.8295
biology\ai2d_biology,anatomy_physiology,解剖与生理结构,ai2d_biology00068,ai2d_biology00068.json,"Which organ is a small, pear-shaped muscular sac, located under the right lobe of the liver?",,pending_translation,gallbladder,17,6.5771
biology\ai2d_biology,anatomy_physiology,解剖与生理结构,ai2d_biology00593,ai2d_biology00593.json,"In the diagram shown, which organism consumes the mahi mahi for a food source?",,pending_translation,large shark,14,6.3299
biology\ai2d_biology,anatomy_physiology,解剖与生理结构,ai2d_biology00383,ai2d_biology00383.json,Which organ or part is horny sheath covering the toes or lower part of the foot of a mammal?,,pending_translation,2,19,6.5222
biology\ai2d_biology,anatomy_physiology,解剖与生理结构,ai2d_biology00746,ai2d_biology00746.json,Which type of leaf has or forms a row of small sharp projections resembling the teeth of a saw?,,pending_translation,serrate,19,6.5886
biology\ai2d_biology,life_cycle_development,生命史与发育阶段,ai2d_biology00749,ai2d_biology00749.json,When does pupa form?,,pending_translation,After larva stage,4,5.0678
biology\ai2d_biology,life_cycle_development,生命史与发育阶段,ai2d_biology01005,ai2d_biology01005.json,Eggs are laid in,,pending_translation,water's surface,4,5.0856
biology\ai2d_biology,life_cycle_development,生命史与发育阶段,ai2d_biology00323,ai2d_biology00323.json,What stage shows the pupa?,,pending_translation,D,5,5.3959
biology\ai2d_biology,life_cycle_development,生命史与发育阶段,ai2d_biology00407,ai2d_biology00407.json,What is D in the diagram?,,pending_translation,eggs,6,5.5617
biology\ai2d_biology,life_cycle_development,生命史与发育阶段,ai2d_biology00799,ai2d_biology00799.json,Which stage is shown at A?,,pending_translation,larva,6,5.572
biology\ai2d_biology,life_cycle_development,生命史与发育阶段,ai2d_biology00515,ai2d_biology00515.json,What do the eggs hatch directly into?,,pending_translation,larva,7,5.7696
biology\ai2d_biology,life_cycle_development,生命史与发育阶段,ai2d_biology00429,ai2d_biology00429.json,The diagram shows the life cycle of a crane fly. During which time frame does stage C occur?,,pending_translation,July-September,18,7.0442
biology\ai2d_biology,life_cycle_development,生命史与发育阶段,ai2d_biology00231,ai2d_biology00231.json,What stage occurs between a budding polyp and an adult jellyfish?,,pending_translation,Ephyra,11,6.0056
biology\ai2d_biology,life_cycle_development,生命史与发育阶段,ai2d_biology00901,ai2d_biology00901.json,What type of life cycle is shown?,,pending_translation,lady bug,7,5.598
biology\ai2d_biology,life_cycle_development,生命史与发育阶段,ai2d_biology00336,ai2d_biology00336.json,What stage is the non-feeding stage between the larva and adult in the metamorphosis of a butterfly?,,pending_translation,pupa,18,6.4794
biology\ai2d_biology,life_cycle_development,生命史与发育阶段,ai2d_biology01148,ai2d_biology01148.json,What letter in the given diagram represents the stage where photosynthesis occurs?,,pending_translation,G,12,6.5131
biology\ai2d_biology,life_cycle_development,生命史与发育阶段,ai2d_biology01161,ai2d_biology01161.json,The diagram shows the __________________ of a Monarch Butterfly,,pending_translation,Life cycle,8,6.2468
biology\ai2d_biology,life_cycle_development,生命史与发育阶段,ai2d_biology00639,ai2d_biology00639.json,Which of these has a metamorphosis stage?,,pending_translation,Insect life cycle,7,5.5988
biology\ai2d_biology,life_cycle_development,生命史与发育阶段,ai2d_biology01050,ai2d_biology01050.json,Which letter in the diagram shows the adult stage?,,pending_translation,E,9,6.2596
biology\ai2d_biology,life_cycle_development,生命史与发育阶段,ai2d_biology00649,ai2d_biology00649.json,What best describes B in the diagram?,,pending_translation,Larvae,7,6.0205
biology\ai2d_biology,life_cycle_development,生命史与发育阶段,ai2d_biology01186,ai2d_biology01186.json,What stage in the cycle is shown at F in the diagram?,,pending_translation,light energy,12,6.2655
biology\ai2d_biology,life_cycle_development,生命史与发育阶段,ai2d_biology00815,ai2d_biology00815.json,What life cycle does this diagram depict?,,pending_translation,Photosynthesis in Plants,7,5.7005
biology\ai2d_biology,life_cycle_development,生命史与发育阶段,ai2d_biology00739,ai2d_biology00739.json,Which stage of insect life is associated with metamorphosis?,,pending_translation,Pupa,9,5.8219
biology\ai2d_biology,life_cycle_development,生命史与发育阶段,ai2d_biology00607,ai2d_biology00607.json,What letter corresponds to pupa in the diagram?,,pending_translation,E,8,5.7517
biology\ai2d_biology,life_cycle_development,生命史与发育阶段,ai2d_biology00104,ai2d_biology00104.json,"In the life cycle of a mosquito, which stage has wings?",,pending_translation,adult,11,6.4041
biology\ai2d_biology,biochemistry_enzymes_metabolism,生化酶与代谢,ai2d_biology00587,ai2d_biology00587.json,"Using the diagram, what letter depicts where glucose is formed?",,pending_translation,F,10,6.3385
biology\ai2d_biology,experimental_graph_data,实验与数据图表,ai2d_biology00053,ai2d_biology00053.json,A snake is what type of carnivore according to this chart?,,pending_translation,primary,11,6.1134
