dataset,final_category,final_category_zh,canonical_sample_id,sample_file,question,question_zh,translation_status,answer,question_units,complexity_index
geography\geosqa,climate_weather_seasons,气候、天气与季节,geosqa00628,geosqa00628.json,"读“某山地南北坡降水量”图,回答下列各题: <image1> 该地最可能属于()","读“某山地南北坡降水量”图,回答下列各题: <image1> 该地最可能属于()",original_zh,天山山脉,26,7.3684
geography\geosqa,climate_weather_seasons,气候、天气与季节,geosqa00810,geosqa00810.json,"2011年1月3日新闻 :受北方冷空气扩散南下影响,贵州、湖南、广西等地冻雨天气仍在持续,当地道路结冰,交通出行受到严重影响,有关政府部门紧急启动应对措施。当较强的冷空气南下遇到暖湿气流时,冷空气像楔子一样插在暖空气的下方,近地层气温骤降到0°C以下,湿润的暖空气被抬升,并成云致雨。当雨滴从空中落下来时,由于近地面的气温很低,在电线杆、树木、植被及道路表面都会冻结上一层晶莹透亮的薄冰,气象上把这种天气现象称为“冻雨”。回答下列问题。 <image1> 冻雨现象最有可能出现在图中的()","2011年1月3日新闻 :受北方冷空气扩散南下影响,贵州、湖南、广西等地冻雨天气仍在持续,当地道路结冰,交通出行受到严重影响,有关政府部门紧急启动应对措施。当较强的冷空气南下遇到暖湿气流时,冷空气像楔子一样插在暖空气的下方,近地层气温骤降到0°C以下,湿润的暖空气被抬升,并成云致雨。当雨滴从空中落下来时,由于近地面的气温很低,在电线杆、树木、植被及道路表面都会冻结上一层晶莹透亮的薄冰,气象上把这种天气现象称为“冻雨”。回答下列问题。 <image1> 冻雨现象最有可能出现在图中的()",original_zh,1处,207,10.3853
geography\geosqa,climate_weather_seasons,气候、天气与季节,geosqa01682,geosqa01682.json,"读图,回答题。 <image1> 若该图是水循环的局部示意图,其中“◇”表示大气圈,则箭头1、2分别表示()","读图,回答题。 <image1> 若该图是水循环的局部示意图,其中“◇”表示大气圈,则箭头1、2分别表示()",original_zh,海水蒸发、降水,36,9.1776
geography\geosqa,climate_weather_seasons,气候、天气与季节,geosqa01372,geosqa01372.json,"图2为某区域土壤有机质含量分布示意图,数值表示每英亩40英寸土层中有机质的吨数。据此回答3—5题。 <image1> 图2中1到2和1到3两个方向上土壤有机质含量的变化分别与下列哪组要素关系最密切()","图2为某区域土壤有机质含量分布示意图,数值表示每英亩40英寸土层中有机质的吨数。据此回答3—5题。 <image1> 图2中1到2和1到3两个方向上土壤有机质含量的变化分别与下列哪组要素关系最密切()",original_zh,植被、气温,85,10.0243
geography\geosqa,climate_weather_seasons,气候、天气与季节,geosqa00919,geosqa00919.json,"“读四地区气温曲线和降水量柱状图”,完成下列各题。 <image1> 四地中,复种指数最高的是","“读四地区气温曲线和降水量柱状图”,完成下列各题。 <image1> 四地中,复种指数最高的是",original_zh,3,34,7.6129
geography\geosqa,climate_weather_seasons,气候、天气与季节,geosqa00174,geosqa00174.json,"读不同地点昼长随季节变化统计曲线图,回答25—26题。 <image1> 当c地昼最长时","读不同地点昼长随季节变化统计曲线图,回答25—26题。 <image1> 当c地昼最长时",original_zh,郑州正午太阳高度达一年中最小值,31,8.0078
geography\geosqa,climate_weather_seasons,气候、天气与季节,geosqa00248,geosqa00248.json,"图是某大陆沿35°纬线的年降水量分布示意图,读图后判断下列各题。 <image1> 该国对流经甲处的河流进行综合治理的目的,不包括()","图是某大陆沿35°纬线的年降水量分布示意图,读图后判断下列各题。 <image1> 该国对流经甲处的河流进行综合治理的目的,不包括()",original_zh,抗旱,52,8.2855
geography\geosqa,climate_weather_seasons,气候、天气与季节,geosqa01381,geosqa01381.json,"西太平洋副热带高压脊线位置的年际变化与东部地区降水的变化密切相关,我国锋面带的位置大约在副热带高压脊线以北约5°C~8°C图1为近几十年来7~8月西太洋副热带高压脊线所在纬度位置波动示意图,读图回答1—2题。 <image1> 1989年7~8月份,我国华北地区和长江流域的降水情况是","西太平洋副热带高压脊线位置的年际变化与东部地区降水的变化密切相关,我国锋面带的位置大约在副热带高压脊线以北约5°C~8°C图1为近几十年来7~8月西太洋副热带高压脊线所在纬度位置波动示意图,读图回答1—2题。 <image1> 1989年7~8月份,我国华北地区和长江流域的降水情况是",original_zh,"华北地区降水偏少,长江流域降水偏多",121,10.2649
geography\geosqa,climate_weather_seasons,气候、天气与季节,geosqa01403,geosqa01403.json,"西太平洋副热带高压脊线位置的年际变化与东部地区降水的变化密切相关,我国锋面带的位置大约在副热带高压脊线以北约5°C~8°C图1为近几十年来7~8月西太洋副热带高压脊线所在纬度位置波动示意图,读图回答1—2题。 <image1> 7~8月西太平洋副热带高压脊控制的地区","西太平洋副热带高压脊线位置的年际变化与东部地区降水的变化密切相关,我国锋面带的位置大约在副热带高压脊线以北约5°C~8°C图1为近几十年来7~8月西太洋副热带高压脊线所在纬度位置波动示意图,读图回答1—2题。 <image1> 7~8月西太平洋副热带高压脊控制的地区",original_zh,炎热干燥,116,9.7812
geography\geosqa,climate_weather_seasons,气候、天气与季节,geosqa01410,geosqa01410.json,"雾是近地面大气层中出现大量微小水滴而形成的一种天气现象。当暖湿空气经过寒冷的下垫面时,就易形成雾。图中,S市附近海域夏季多雾,并影响S市。据此完成下列问题。 <image1> S市夏季常被雾笼罩,是因为","雾是近地面大气层中出现大量微小水滴而形成的一种天气现象。当暖湿空气经过寒冷的下垫面时,就易形成雾。图中,S市附近海域夏季多雾,并影响S市。据此完成下列问题。 <image1> S市夏季常被雾笼罩,是因为",original_zh,风力较弱,85,9.0697
geography\geosqa,population_urban_economic,人口、城市与经济地理,geosqa00874,geosqa00874.json,"读下表,完成问题。 <image1> 下列推断最可能的是","读下表,完成问题。 <image1> 下列推断最可能的是",original_zh,丙国人口迁入率最高,18,7.0022
geography\geosqa,population_urban_economic,人口、城市与经济地理,geosqa01061,geosqa01061.json,"读图,回答小题。 <image1> 从图中能得到的结论是 ( )","读图,回答小题。 <image1> 从图中能得到的结论是 ( )",original_zh,目前世界城市人口数量以发展中国家居多,18,8.07
geography\geosqa,population_urban_economic,人口、城市与经济地理,geosqa00704,geosqa00704.json,"读下表,完成问题。 <image1> 下列指标呈负相关的是","读下表,完成问题。 <image1> 下列指标呈负相关的是",original_zh,老龄人口比重、婴儿死亡率,19,7.0535
geography\geosqa,population_urban_economic,人口、城市与经济地理,geosqa01062,geosqa01062.json,"读图,回答小题。 <image1> 有关图中曲线的说法正确的是 ( )","读图,回答小题。 <image1> 有关图中曲线的说法正确的是 ( )",original_zh,"12两曲线代表的国家城市化发展过程中,都会对环境产生不同程度的影响",21,8.2166
geography\geosqa,population_urban_economic,人口、城市与经济地理,geosqa00352,geosqa00352.json,"读下图,回答下列各题。 <image1> Q地为该城市规划预留地,最适宜建()","读下图,回答下列各题。 <image1> Q地为该城市规划预留地,最适宜建()",original_zh,高新技术区,26,7.8608
geography\geosqa,population_urban_economic,人口、城市与经济地理,geosqa01534,geosqa01534.json,"读加拿大主要铁路和城市分布图 ,回答下列各题。 <image1> 与加拿大铁路和城市分布规律类似的还有1植被覆盖率2土壤类型3水源分布4种植业区5工业区6人口分布","读加拿大主要铁路和城市分布图 ,回答下列各题。 <image1> 与加拿大铁路和城市分布规律类似的还有1植被覆盖率2土壤类型3水源分布4种植业区5工业区6人口分布",original_zh,456,70,9.6916
geography\geosqa,population_urban_economic,人口、城市与经济地理,geosqa00678,geosqa00678.json,"下图为世界及四个大洲城市化发展统计图。读图,回答下列问题。 <image1> 新兴国家快速城镇化过程中,在城市中出现一些问题,下面描述与实际最不相符的是()","下图为世界及四个大洲城市化发展统计图。读图,回答下列问题。 <image1> 新兴国家快速城镇化过程中,在城市中出现一些问题,下面描述与实际最不相符的是()",original_zh,"劳力紧缺,退休年龄推迟",63,9.1616
geography\geosqa,population_urban_economic,人口、城市与经济地理,geosqa01627,geosqa01627.json,"分析下表,从1980-1999年商品蔬菜种植面积分布的变化,符合实际的推断是我国商品蔬菜种植面积的分布区域 <image1> 1交通条件改善2农村地区种植业调整为以蔬菜种植为主3城市居民食品结构多样化4农村地区农业产业化发展","分析下表,从1980-1999年商品蔬菜种植面积分布的变化,符合实际的推断是我国商品蔬菜种植面积的分布区域 <image1> 1交通条件改善2农村地区种植业调整为以蔬菜种植为主3城市居民食品结构多样化4农村地区农业产业化发展",original_zh,14,95,10.04
geography\geosqa,population_urban_economic,人口、城市与经济地理,geosqa01087,geosqa01087.json,"读某国(1区域不属于该国领土)玉米主产区和玉米种植、收获的时间图(见下图)。制造业、采矿业是该国经济支柱。读图回答下列问题。 <image1> 根据自然地理特征分析,该国重点防治的最主要环境问题是()","读某国(1区域不属于该国领土)玉米主产区和玉米种植、收获的时间图(见下图)。制造业、采矿业是该国经济支柱。读图回答下列问题。 <image1> 根据自然地理特征分析,该国重点防治的最主要环境问题是()",original_zh,荒漠化,80,9.0014
geography\geosqa,population_urban_economic,人口、城市与经济地理,geosqa00571,geosqa00571.json,"下图为我国某温带地区不同系统人口、耕地、草场资源统计图,回答下面三题。 <image1> 关于该地的叙述正确的是","下图为我国某温带地区不同系统人口、耕地、草场资源统计图,回答下面三题。 <image1> 关于该地的叙述正确的是",original_zh,耕地面积:农牧结合区>草甸草原区>荒漠草原区,44,8.3473
geography\geosqa,population_urban_economic,人口、城市与经济地理,geosqa01612,geosqa01612.json,"下图为我国1950~2000年人口增长动态统计图。分析判断下列各题。 <image1> .1970~2000年, 有关我国人口再生产特点的叙述,正确的是","下图为我国1950~2000年人口增长动态统计图。分析判断下列各题。 <image1> .1970~2000年, 有关我国人口再生产特点的叙述,正确的是",original_zh,出生率总体下降,48,8.9174
geography\geosqa,population_urban_economic,人口、城市与经济地理,geosqa00452,geosqa00452.json,"读某年年初人口相等的四个城市的人口数量变化图,判断回答下列各题。 <image1> 按经济发展的规律分析,经济发展较好、就业水平较高的城市是","读某年年初人口相等的四个城市的人口数量变化图,判断回答下列各题。 <image1> 按经济发展的规律分析,经济发展较好、就业水平较高的城市是",original_zh,1,58,8.1319
geography\geosqa,population_urban_economic,人口、城市与经济地理,geosqa00981,geosqa00981.json,"下图为内地芙知名体育服装品牌发展过程示意图。读图回答下列问题. <image1> 20世纪80年代该台湾企业家选择泉州而非沿海其它城市作为代工生产地,主要原因应是","下图为内地芙知名体育服装品牌发展过程示意图。读图回答下列问题. <image1> 20世纪80年代该台湾企业家选择泉州而非沿海其它城市作为代工生产地,主要原因应是",original_zh,个人乡土情感,68,9.2565
geography\geosqa,population_urban_economic,人口、城市与经济地理,geosqa01284,geosqa01284.json,"宅基地是专门用于农民居住的农村用地。在城乡转型进程中,农村由于人口非农业化转移带来“人走屋空”的现象,新建住房不断向外围扩展,用地规模不断扩大,原宅基地废弃、闲置,形成空心化现象。下图为“城乡结合部典型空心化村庄发展演化模式图”,读下图完成下列问题。 <image1> P—T时间段内,导致全村人口数量变化的主要原因是()","宅基地是专门用于农民居住的农村用地。在城乡转型进程中,农村由于人口非农业化转移带来“人走屋空”的现象,新建住房不断向外围扩展,用地规模不断扩大,原宅基地废弃、闲置,形成空心化现象。下图为“城乡结合部典型空心化村庄发展演化模式图”,读下图完成下列问题。 <image1> P—T时间段内,导致全村人口数量变化的主要原因是()",original_zh,城市化的持续推进,135,9.4728
geography\geosqa,population_urban_economic,人口、城市与经济地理,geosqa00738,geosqa00738.json,"图是某国自18世纪80年代至20世纪70年代人口生产类型的四个阶段示意图。读图回答下列各题。 <image1> 按人口再生产类型的演变历程,排列正确的是","图是某国自18世纪80年代至20世纪70年代人口生产类型的四个阶段示意图。读图回答下列各题。 <image1> 按人口再生产类型的演变历程,排列正确的是",original_zh,1324,61,8.6661
geography\geosqa,population_urban_economic,人口、城市与经济地理,geosqa00553,geosqa00553.json,"读“2001-2007各年度江苏人口增长情况图"",回答下列各题。 <image1> 受人口增长周期的影响,2008年至2013年是江苏第四次人口出生高峰期。要稳定当前低生育水平,必须()","读“2001-2007各年度江苏人口增长情况图"",回答下列各题。 <image1> 受人口增长周期的影响,2008年至2013年是江苏第四次人口出生高峰期。要稳定当前低生育水平,必须()",original_zh,提倡晚婚晚育,63,9.2178
geography\geosqa,population_urban_economic,人口、城市与经济地理,geosqa01529,geosqa01529.json,"下图示意我国二十一世纪上半叶劳动年龄人口变化及未来预测。读图。 <image1> 2000~2050年,我国()","下图示意我国二十一世纪上半叶劳动年龄人口变化及未来预测。读图。 <image1> 2000~2050年,我国()",original_zh,2040~2050年年轻劳动力人口数量不断下降,36,8.655
geography\geosqa,population_urban_economic,人口、城市与经济地理,geosqa00037,geosqa00037.json,"亦庄经济技术开发区是北京市重点发展的三个新卫星城之一,其定位是京津城际发展走廊上的高新技术产业和先进制造业基地。近年来人口数量不断增加。下图为“亦庄城镇人口构成比例图”。读图,回答下列各题。 <image1> 亦庄新增城镇人口的主要来源包括1中心城区迁出人口2本地区原有农业人口3来京务工人员4外国留学生","亦庄经济技术开发区是北京市重点发展的三个新卫星城之一,其定位是京津城际发展走廊上的高新技术产业和先进制造业基地。近年来人口数量不断增加。下图为“亦庄城镇人口构成比例图”。读图,回答下列各题。 <image1> 亦庄新增城镇人口的主要来源包括1中心城区迁出人口2本地区原有农业人口3来京务工人员4外国留学生",original_zh,123,136,10.9097
geography\geosqa,population_urban_economic,人口、城市与经济地理,geosqa00568,geosqa00568.json,"读下面几幅图,回答20~21题。 <image1> 图甲中a、b、c、d四地最容易出现大城市的是","读下面几幅图,回答20~21题。 <image1> 图甲中a、b、c、d四地最容易出现大城市的是",original_zh,D,32,8.0352
geography\geosqa,population_urban_economic,人口、城市与经济地理,geosqa00151,geosqa00151.json,"皖江(长江安徽段)国家级承接产业转移示范区,利用江、浙、沪等沿海地区产业部门“腾笼换鸟”之机,形成了纺织、家电、汽车产业基地。读图回答题。 <image1> 沿海地区产业部门“腾笼换鸟”的主要原因是( )","皖江(长江安徽段)国家级承接产业转移示范区,利用江、浙、沪等沿海地区产业部门“腾笼换鸟”之机,形成了纺织、家电、汽车产业基地。读图回答题。 <image1> 沿海地区产业部门“腾笼换鸟”的主要原因是( )",original_zh,地价、劳动力成本高,77,9.0156
geography\geosqa,chart_graph_interpretation,图表信息解读,geosqa00652,geosqa00652.json,"读图,完成问题。 <image1> A洋流可能出现在右图中","读图,完成问题。 <image1> A洋流可能出现在右图中",original_zh,丁处,19,8.0175
geography\geosqa,chart_graph_interpretation,图表信息解读,geosqa00385,geosqa00385.json,读图2完成问题。 <image1> 日本东京及其附近平原地区,读图2完成问题。 <image1> 日本东京及其附近平原地区,original_zh,以流水堆积作用为主,21,7.6222
geography\geosqa,chart_graph_interpretation,图表信息解读,geosqa00043,geosqa00043.json,"读图1,完成1—3题。 <image1> 图示区域内最大高差可能为","读图1,完成1—3题。 <image1> 图示区域内最大高差可能为",original_zh,60m,22,8.1614
geography\geosqa,chart_graph_interpretation,图表信息解读,geosqa00389,geosqa00389.json,读下图。完成下列各题。 <image1> 与甲、乙、丙、丁对应的区域为,读下图。完成下列各题。 <image1> 与甲、乙、丙、丁对应的区域为,original_zh,青藏地区、四川盆地、华北地区、东北地区,22,8.9703
geography\geosqa,chart_graph_interpretation,图表信息解读,geosqa00156,geosqa00156.json,"读图回答下列问题。 <image1> 拍摄照片的当天,漠河的夜长是()","读图回答下列问题。 <image1> 拍摄照片的当天,漠河的夜长是()",original_zh,12h,23,7.7442
geography\geosqa,chart_graph_interpretation,图表信息解读,geosqa00227,geosqa00227.json,"某旅客于2013年8月中旬乘坐18:30起飞的飞机,从西安飞往乌鲁木齐,下图为该旅客途经祁连山时拍下的照片,请回答下列各题。 <image1> 图中的冰雪仅分布在山的一侧,此侧属于","某旅客于2013年8月中旬乘坐18:30起飞的飞机,从西安飞往乌鲁木齐,下图为该旅客途经祁连山时拍下的照片,请回答下列各题。 <image1> 图中的冰雪仅分布在山的一侧,此侧属于",original_zh,迎风坡,71,9.3724
geography\geosqa,chart_graph_interpretation,图表信息解读,geosqa01090,geosqa01090.json,"读我国距今2 300万年前植被带分布示意图,完成小题。 <image1> 中部自然带的主要成因是受( )","读我国距今2 300万年前植被带分布示意图,完成小题。 <image1> 中部自然带的主要成因是受( )",original_zh,副热带高气压带影响,36,8.1737
geography\geosqa,chart_graph_interpretation,图表信息解读,geosqa01404,geosqa01404.json,"2012年第11号强台风“海葵”的中心于8日3时20分前后在浙江省象山县鹤浦镇沿海登陆,8日白天穿过浙江省,8日夜间进入安徽省,给长江三角地区带来了持续强风雨并引发风、水灾害,据下图回答下列问题。 <image1> 8月7日夜晚受台风影响,上海地区的风向是()","2012年第11号强台风“海葵”的中心于8日3时20分前后在浙江省象山县鹤浦镇沿海登陆,8日白天穿过浙江省,8日夜间进入安徽省,给长江三角地区带来了持续强风雨并引发风、水灾害,据下图回答下列问题。 <image1> 8月7日夜晚受台风影响,上海地区的风向是()",original_zh,偏北风,106,9.7187
geography\geosqa,chart_graph_interpretation,图表信息解读,geosqa00498,geosqa00498.json,"下图是“某汽车跨国公司工业投资缔约变化图”,a、d两国为发达国家,b、c两国为发展中国家。读图回答下列小题。 <image1> 在阶段I和阶段II,影响跨国公司投资设厂的主导因素分别是","下图是“某汽车跨国公司工业投资缔约变化图”,a、d两国为发达国家,b、c两国为发展中国家。读图回答下列小题。 <image1> 在阶段I和阶段II,影响跨国公司投资设厂的主导因素分别是",original_zh,市场、交易成本,74,9.2888
geography\geosqa,chart_graph_interpretation,图表信息解读,geosqa01448,geosqa01448.json,"热量条件制约着农作物的种类和分布范围。读图,回答题。 <image1> 若到2100年全球增温4°C-5°C,则我国( )","热量条件制约着农作物的种类和分布范围。读图,回答题。 <image1> 若到2100年全球增温4°C-5°C,则我国( )",original_zh,三江平原水稻种植面积扩大,40,8.5379
geography\geosqa,chart_graph_interpretation,图表信息解读,geosqa01722,geosqa01722.json,"图为“某山地12月22日正午光照示意图”,遮蔽区即为阳光照射不到的区域。回答题。 <image1> 若甲地位于乙地的正南方,则图示区域可能位于","图为“某山地12月22日正午光照示意图”,遮蔽区即为阳光照射不到的区域。回答题。 <image1> 若甲地位于乙地的正南方,则图示区域可能位于",original_zh,南纬30°附近,55,9.0508
geography\geosqa,chart_graph_interpretation,图表信息解读,geosqa00089,geosqa00089.json,"下图示意某区域某时海平面等压线分布,读图完成下列各题。 <image1> 下列关于图示内容的叙述,正确的是","下图示意某区域某时海平面等压线分布,读图完成下列各题。 <image1> 下列关于图示内容的叙述,正确的是",original_zh,3地昼长年内变化幅度大于12两地,42,8.7917
geography\geosqa,chart_graph_interpretation,图表信息解读,geosqa01574,geosqa01574.json,"下列四幅山地垂直自然带分布图,已知甲地位于南半球,乙、丙、丁三地均位于我国,回答问题。 <image1> 甲地西坡山麓植被一片枯黄时,甲乙丙丁四地昼长由长到短的顺序是:","下列四幅山地垂直自然带分布图,已知甲地位于南半球,乙、丙、丁三地均位于我国,回答问题。 <image1> 甲地西坡山麓植被一片枯黄时,甲乙丙丁四地昼长由长到短的顺序是:",original_zh,丁>乙>丙>甲,68,8.7711
geography\geosqa,chart_graph_interpretation,图表信息解读,geosqa01237,geosqa01237.json,"下图示意的甲、乙两国分别为传统、新兴的鲜切花生产国。读图,完成下列小题 <image1> 与乙国相比,甲国维持其在世界鲜切花市场竞争力的优势条件是","下图示意的甲、乙两国分别为传统、新兴的鲜切花生产国。读图,完成下列小题 <image1> 与乙国相比,甲国维持其在世界鲜切花市场竞争力的优势条件是",original_zh,"技术含量高,鲜切花质量较优",60,9.0904
geography\geosqa,chart_graph_interpretation,图表信息解读,geosqa00433,geosqa00433.json,下图为某地区港口分布示意图。完成问题。 <image1> 导致a港口解冻日期比其他港口晚的主要因素是,下图为某地区港口分布示意图。完成问题。 <image1> 导致a港口解冻日期比其他港口晚的主要因素是,original_zh,纬度,40,8.2488
geography\geosqa,chart_graph_interpretation,图表信息解读,geosqa01559,geosqa01559.json,"读“甲、乙两地某类企业单位产品成本构成和市场价格图”,完成下列各题。 <image1> 为了降低生产成本,该类企业由甲地向乙地转移,其考虑的主要因素是","读“甲、乙两地某类企业单位产品成本构成和市场价格图”,完成下列各题。 <image1> 为了降低生产成本,该类企业由甲地向乙地转移,其考虑的主要因素是",original_zh,劳动力,60,8.1616
geography\geosqa,chart_graph_interpretation,图表信息解读,geosqa01600,geosqa01600.json,"读图,甲乙丙丁四图代表我国四大高原区域范围图。据此回答小题。 <image1> 关于四高原相对位置的描述,正确的是:","读图,甲乙丙丁四图代表我国四大高原区域范围图。据此回答小题。 <image1> 关于四高原相对位置的描述,正确的是:",original_zh,丁在甲的西南,45,8.3589
geography\geosqa,chart_graph_interpretation,图表信息解读,geosqa00787,geosqa00787.json,"读图,结合所学知识,回答13~14题。 <image1> 图中四个箭头中能正确表示全球该纬度带近地面盛行风向的是:","读图,结合所学知识,回答13~14题。 <image1> 图中四个箭头中能正确表示全球该纬度带近地面盛行风向的是:",original_zh,1,42,8.6698
geography\geosqa,chart_graph_interpretation,图表信息解读,geosqa00142,geosqa00142.json,"页岩气是一种以游离或吸附状态埋藏于致密的页岩层或泥岩层中的非常规天然气,下图为页岩气埋藏构造示意图,据此完成下列各题。 <image1> 对页岩气的大规模开采使用可以","页岩气是一种以游离或吸附状态埋藏于致密的页岩层或泥岩层中的非常规天然气,下图为页岩气埋藏构造示意图,据此完成下列各题。 <image1> 对页岩气的大规模开采使用可以",original_zh,"减少对石油的依赖,低碳效益明显",72,9.2722
geography\geosqa,chart_graph_interpretation,图表信息解读,geosqa00122,geosqa00122.json,"该图为某区域1月等温线分布图,读图回答问题。 <image1> 此时P点的盛行风向为()","该图为某区域1月等温线分布图,读图回答问题。 <image1> 此时P点的盛行风向为()",original_zh,西北风,32,8.1345
geography\geosqa,map_topography_location,地图、地形与区位,geosqa01019,geosqa01019.json,"读图,完成: <image1> 4所在的地形区是","读图,完成: <image1> 4所在的地形区是",original_zh,长江中下游平原,14,7.8071
geography\geosqa,map_topography_location,地图、地形与区位,geosqa00396,geosqa00396.json,"读“某国2°E经线附近气温、降水量分布图”,完成小题。 <image1> 图中( )","读“某国2°E经线附近气温、降水量分布图”,完成小题。 <image1> 图中( )",original_zh,"乙地由于地形因素影响,年降水量高于甲和丙",25,8.7437
geography\geosqa,map_topography_location,地图、地形与区位,geosqa00517,geosqa00517.json,"读“等温线及地质剖面图”, 完成下列问题 <image1> 乙处的地形及地质构造是","读“等温线及地质剖面图”, 完成下列问题 <image1> 乙处的地形及地质构造是",original_zh,盆地、背斜,29,7.9006
geography\geosqa,map_topography_location,地图、地形与区位,geosqa00639,geosqa00639.json,"读大陆边缘向洋盆过渡的地形剖面图,回答问题。 <image1> 3图中C地位于","读大陆边缘向洋盆过渡的地形剖面图,回答问题。 <image1> 3图中C地位于",original_zh,亚欧板块与太平洋板块碰撞地带,29,8.0169
geography\geosqa,map_topography_location,地图、地形与区位,geosqa00724,geosqa00724.json,"读“某岛国示意图”,完成下列问题。 <image1> 该国东侧冬季降水较多的原因是( )","读“某岛国示意图”,完成下列问题。 <image1> 该国东侧冬季降水较多的原因是( )",original_zh,"气流受地形抬升,形成地形雨",29,7.9647
