dataset,final_category,final_category_zh,canonical_sample_id,sample_file,question,question_zh,translation_status,answer,question_units,complexity_index
math\scemqa_math,algebra_equation_inequality,代数方程与不等式,scemqamath00175,scemqamath00175.json,"Use the following table, which shows the values of the differentiable functions $f$ and $g$. The average rate of change of function $f$ on $[1,4]$ is",,pending_translation,$\frac{4}{3}$,27,7.5111
math\scemqa_math,algebra_equation_inequality,代数方程与不等式,scemqamath00166,scemqamath00166.json,The graph of a function f is shown above. Which of the following statements about f is true?,,pending_translation,A jump discontinuity occurs at x = 1.,18,7.0532
math\scemqa_math,algebra_equation_inequality,代数方程与不等式,scemqamath00114,scemqamath00114.json,"Water is poured at a constant rate into the conical reservoir shown above. If the depth of the water, $h$, is graphed as a function of time, the graph is",,pending_translation,concave downward,30,7.6059
math\scemqa_math,algebra_equation_inequality,代数方程与不等式,scemqamath00027,scemqamath00027.json,"The graph of the function \( f \) is shown below: If $g(x) = \int_{0}^{x^2} f(t) \, dt$, what is $g'(2)$?",,pending_translation,8,23,7.6195
math\scemqa_math,algebra_equation_inequality,代数方程与不等式,scemqamath00032,scemqamath00032.json,"Shown is a graph of $f''$, the second derivative of function $f$. The curve is given by the equation $f'' = (x - a)^2 (x - d)$. The graph of $f$ has inflection points at which values of $x$?",,pending_translation,d only,37,8.3206
math\scemqa_math,algebra_equation_inequality,代数方程与不等式,scemqamath00066,scemqamath00066.json,"The graph of the function f is shown above. For how many values of x in the open interval (-3, 6) is f discontinuous?",,pending_translation,three,24,7.6276
math\scemqa_math,algebra_equation_inequality,代数方程与不等式,scemqamath00164,scemqamath00164.json,"The graph of $f$ is shown above. Let $G(x)=\int_{0}^{x} f(t)\,dt$ and $H(x)=\int_{2}^{x} f(t)\,dt$. Which of the following is true?",,pending_translation,$G(x)=H(x)+3$,31,7.9514
math\scemqa_math,algebra_equation_inequality,代数方程与不等式,scemqamath00161,scemqamath00161.json,"Part of the graph of f on the closed interval [-5, 5] is shown above. If f is discontinuous for only one value of x in the open interval (-5, 5), then what must f(1) equal?",,pending_translation,-4,37,8.023
math\scemqa_math,algebra_equation_inequality,代数方程与不等式,scemqamath00112,scemqamath00112.json,"Use the graph of $f$ shown on $[0,7]$. Let $G(x)=\int_{2}^{3x-1} f(t)\,dt$. $G$ has a local maximum at $x=$",,pending_translation,$\frac{4}{3}$,27,8.2745
math\scemqa_math,algebra_equation_inequality,代数方程与不等式,scemqamath00094,scemqamath00094.json,The graph of a function g is shown above. At which of the following points is g'(x) positive and decreasing?,,pending_translation,a,21,6.7532
math\scemqa_math,geometry_length_area_volume,几何长度、面积与体积,scemqamath00105,scemqamath00105.json,Why does Chart 1 show a better fitting line than Chart 2?,,pending_translation,Because it has a lower value of the sum of squares,12,5.6637
math\scemqa_math,geometry_length_area_volume,几何长度、面积与体积,scemqamath00168,scemqamath00168.json,"For the following two-way table, compute the value of chi-squared (χ²).",,pending_translation,4.167,12,6.5386
math\scemqa_math,geometry_length_area_volume,几何长度、面积与体积,scemqamath00005,scemqamath00005.json,Question: 70 Why does Chart 1 show a better fitting line than Chart 2?,,pending_translation,Because it has a lower value of the sum of squares,14,6.2908
math\scemqa_math,geometry_length_area_volume,几何长度、面积与体积,scemqamath00062,scemqamath00062.json,"From the regression output below, which type of variation does R-squared (R-Sq) pertain to?",,pending_translation,Explained variation,16,6.4845
math\scemqa_math,geometry_length_area_volume,几何长度、面积与体积,scemqamath00071,scemqamath00071.json,"In the scatter plot, how could the data be transformed in order to do a linear regression?",,pending_translation,By taking the square root of each data point y-value,17,6.0803
math\scemqa_math,geometry_length_area_volume,几何长度、面积与体积,scemqamath00186,scemqamath00186.json,"A survey of randomly selected visitors to a mall yielded the following data: Based on this sample, what would be the correct decision and conclusion of a test to determine whether the proportion who approve of a new design plan for the seating area in the food court is higher for women than it is for men at the 5% level?",,pending_translation,Do not reject the null hypothesis concluding that there is no evidence that the proportion is higher for women.,61,7.9472
math\scemqa_math,geometry_length_area_volume,几何长度、面积与体积,scemqamath00051,scemqamath00051.json,"The work done in lifting an object is the product of the weight of the object and the distance it is moved. A cylindrical barrel 2 feet in diameter and 4 feet high is half-full of oil weighing 50 pounds per cubic foot. How much work is done, in foot-pounds, in pumping the oil to the top of the tank?",,pending_translation,$400\pi$,62,7.2997
math\scemqa_math,geometry_length_area_volume,几何长度、面积与体积,scemqamath00107,scemqamath00107.json,"In American football, the running back carries the football forward in a quest to score points. Many people create fantasy football teams by selecting players as their ""team."" These fans analyze data to judge which players are outstanding. The following regression output analyzes the linear relationship between the number of times a running back is given the football (carries) and the total number of yards that player gains in a season for a random sample of 18 running backs. The appropriate...",,pending_translation,4.3441 ± 2.921.(1.811),113,9.3312
math\scemqa_math,geometry_length_area_volume,几何长度、面积与体积,scemqamath00151,scemqamath00151.json,"For the following observations collected while doing a chi-square test for independence between the two variables A and B, find the expected value of the cell marked with ""X"".",,pending_translation,8.667,30,7.0455
math\scemqa_math,geometry_length_area_volume,几何长度、面积与体积,scemqamath00081,scemqamath00081.json,"A farm is expecting to have chickens hatched, where there will be an equal number of yellow, white, and mixed-color chickens. Despite these expectations, of the 900 chickens that were hatched, 276 of them were yellow, 294 of them were white, and 330 were mixed color. Which of the following is the correct chi-square statistic?",,pending_translation,5.04,57,6.7896
math\scemqa_math,geometry_length_area_volume,几何长度、面积与体积,scemqamath00056,scemqamath00056.json,"For the following observations collected while doing a chi-square test for independence between the two variables A and B, find the expected value of the cell marked with ""X.""",,pending_translation,8.667,30,7.1255
math\scemqa_math,geometry_length_area_volume,几何长度、面积与体积,scemqamath00000,scemqamath00000.json,Use the following computer output for a least-squares regression for Questions below. What is the equation of the least-squares regression line?,,pending_translation,ŷ = 22.94 - 0.6442x,23,7.1161
math\scemqa_math,geometry_length_area_volume,几何长度、面积与体积,scemqamath00059,scemqamath00059.json,The figure below shows the portions of the graphs of the ray $\theta = \frac{\pi}{4}$ and the curve $r = 2 \cos \theta + \sin \theta$ that lie in the first quadrant. Which of the following integrals expresses the area of the shaded region $R$?,,pending_translation,"$\int_{0}^{\frac{\pi}{4}} \frac{r^2}{2} \, d\theta$",44,7.7131
math\scemqa_math,geometry_length_area_volume,几何长度、面积与体积,scemqamath00007,scemqamath00007.json,The graph above shows the polar curve r = 3θ + sin θ for 0 ≤ θ ≤ π. Let R be the region bounded by the polar curve and the x-axis. What is the area of R?,,pending_translation,56.720,32,8.4289
math\scemqa_math,geometry_length_area_volume,几何长度、面积与体积,scemqamath00023,scemqamath00023.json,"A graph of function $f(x)$ on the interval $[-1, 4]$ is shown. Regions A, B, and C have areas of 1, 2, and 3 respectively. What is $\int_{-1}^{4} (f(x) + 2)\,dx$?",,pending_translation,12,35,8.2783
math\scemqa_math,geometry_length_area_volume,几何长度、面积与体积,scemqamath00090,scemqamath00090.json,"The graphs of the polar curves $r = 2 + \cos \theta$ and $r = -3 \cos \theta$ are shown on the graph below. The curves intersect when $\theta = \frac{2\pi}{3}$ and $\theta = \frac{4\pi}{3}$. Region $R$ is in the second quadrant, bordered by each curve and the y-axis. Set up but do not evaluate a formula to find the area of $R$.",,pending_translation,$\frac{1}{2} \int_{\frac{2\pi}{3}}^{\frac{4\pi}{3}} ((-3 \cos \theta)^2 - (2 + \cos \theta)^2) d\theta$,65,9.4143
math\scemqa_math,geometry_length_area_volume,几何长度、面积与体积,scemqamath00121,scemqamath00121.json,"A graph of function $f(x)$ on the interval $[-1, 4]$ is shown. Regions A, B, and C have areas of 1, 2, and 3 respectively. What is $\int_{-1}^{4} (f(x) + 2)\,dx$?",,pending_translation,12,35,8.5983
math\scemqa_math,geometry_length_area_volume,几何长度、面积与体积,scemqamath00187,scemqamath00187.json,"A school class is going on a class trip, and a vote is being taken on where the class wants to go. The school expects that half of the students would want to go to Disney World, while the other half would want to visit Washington, DC. Despite these expectations, only 42 students wanted to go to Washington, DC, while twice as many wanted to go to Disney World. Which of the following correctly identifies the chi-square statistic?",,pending_translation,14,79,6.8593
math\scemqa_math,geometry_length_area_volume,几何长度、面积与体积,scemqamath00155,scemqamath00155.json,The equation of the curve shown below is $y = \frac{4}{1+x^2}$. What does the area of the shaded region equal?,,pending_translation,$8 - 2\pi$,23,7.6247
math\scemqa_math,geometry_length_area_volume,几何长度、面积与体积,scemqamath00185,scemqamath00185.json,"Based on a sample of 20 data values, the least-squares regression line to predict y from x is y-hat = 21.34 + 0.09x. If Sb = 0.76, find the t-test statistic for H0: beta = 0.",,pending_translation,0.12,37,7.3355
math\scemqa_math,statistics_data_analysis,统计与数据分析,scemqamath00160,scemqamath00160.json,What data point is indicated on the distribution?,,pending_translation,72.1,8,5.3428
math\scemqa_math,statistics_data_analysis,统计与数据分析,scemqamath00069,scemqamath00069.json,Question: 65 What data point is indicated on the distribution?,,pending_translation,72.1,10,6.0275
math\scemqa_math,statistics_data_analysis,统计与数据分析,scemqamath00080,scemqamath00080.json,"For the following two-way table, compute the value of χ^2.",,pending_translation,4.167,11,6.1169
math\scemqa_math,statistics_data_analysis,统计与数据分析,scemqamath00129,scemqamath00129.json,What should be the height of the missing bar in the histogram?,,pending_translation,75,12,6.4131
math\scemqa_math,statistics_data_analysis,统计与数据分析,scemqamath00022,scemqamath00022.json,"In the table above, if $h(x) = g(f(x))$, then $h'(2) =$",,pending_translation,-18,13,6.9257
math\scemqa_math,statistics_data_analysis,统计与数据分析,scemqamath00048,scemqamath00048.json,"Based on the residuals shown in the chart below, what kind of transformation should be applied to better fit the dataset?",,pending_translation,The root transformation should be used.,21,6.7089
math\scemqa_math,statistics_data_analysis,统计与数据分析,scemqamath00038,scemqamath00038.json,Two college professors are grading several papers and are required to draw histograms to show the grade distribution at the end of the semester. The test scores are graded on a range of 0 to 100 points. Which of the following claims is correct?,,pending_translation,"The exam results graded by the first professor have a normal distribution because the mean, median, and average are the same.",44,8.0563
math\scemqa_math,statistics_data_analysis,统计与数据分析,scemqamath00159,scemqamath00159.json,The following boxplot summarizes the prices of books at a bookstore. Which of the following is true about the prices of books at this store?,,pending_translation,This store carries more books priced below the mean than above the mean.,25,7.1036
math\scemqa_math,statistics_data_analysis,统计与数据分析,scemqamath00089,scemqamath00089.json,"Given the contingency table below, determine the expected frequency of cell 1, 3.",,pending_translation,116.7,13,6.5709
math\scemqa_math,statistics_data_analysis,统计与数据分析,scemqamath00012,scemqamath00012.json,"Question: 71 Based on the data shown in the chart below, what is the most likely correlation between the two datasets shown?",,pending_translation,There is a correlation between the variables higher than 0.9,22,7.2382
math\scemqa_math,statistics_data_analysis,统计与数据分析,scemqamath00010,scemqamath00010.json,A student is studying the relationship between the number of hours students work and their final exam scores in statistics courses. A regression analysis resulted in the computer output below. What is the t-test statistic that should be used to test H0: β = 0 versus Ha: β ≠ 0?,,pending_translation,-1.61,48,7.5189
math\scemqa_math,statistics_data_analysis,统计与数据分析,scemqamath00183,scemqamath00183.json,The table below shows the correct values of the mean and the standard deviation for four different datasets. Which of the following assumptions is most likely accurate?,,pending_translation,"Dataset C has, on average, the smallest number of values that are different from the mean compared to the other datasets in the table.",27,7.5914
math\scemqa_math,statistics_data_analysis,统计与数据分析,scemqamath00052,scemqamath00052.json,"In the northern United States, schools are sometimes closed during winter due to severe snowstorms. At the end of the school year, schools have to make up for the days missed. The following graph shows the frequency distribution of the number of days missed due to snowstorms per year using data collected from the past 75 years. Which of the following should be used to describe the center of this distribution?",,pending_translation,"Median, because the distribution is skewed",71,8.3884
math\scemqa_math,statistics_data_analysis,统计与数据分析,scemqamath00146,scemqamath00146.json,"In the northern United States, schools are sometimes closed during winter due to severe snowstorms. At the end of the school year, schools have to make up for the days missed. The following graph shows the frequency distribution of the number of days missed due to snowstorms per year using data collected from the past 75 years. Which of the following should be used to describe the center of this distribution?",,pending_translation,"Median, because the distribution is skewed",71,8.3884
math\scemqa_math,statistics_data_analysis,统计与数据分析,scemqamath00109,scemqamath00109.json,"Based on the data shown in the chart below, what is the most likely correlation between the two datasets shown?",,pending_translation,There is a correlation between the variables higher than 0.9.,20,6.9832
math\scemqa_math,statistics_data_analysis,统计与数据分析,scemqamath00108,scemqamath00108.json,A student is studying the relationship between the number of hours students work and their final exam scores in statistics courses. A regression analysis resulted in the computer output below. What is the t-test statistic that should be used to test H0: beta = 0 versus Ha: beta != 0?,,pending_translation,-1.61,50,7.9697
math\scemqa_math,statistics_data_analysis,统计与数据分析,scemqamath00137,scemqamath00137.json,"The variable marked with x in the table below is of an unknown value. If the mean of the dataset is 15, what is the value of x?",,pending_translation,The value of x is 21.,28,6.837
math\scemqa_math,statistics_data_analysis,统计与数据分析,scemqamath00125,scemqamath00125.json,The graph below shows cumulative proportions plotted against land values (in dollars per acre) for farms on sale in a rural community. What is the median land value?,,pending_translation,$2000,28,7.1929
math\scemqa_math,statistics_data_analysis,统计与数据分析,scemqamath00104,scemqamath00104.json,"The following box plot illustrates the movement of two variables, A1 and B1. Which of the following assumptions is correct?",,pending_translation,The range of the data is larger in A1.,22,7.2381
math\scemqa_math,statistics_data_analysis,统计与数据分析,scemqamath00117,scemqamath00117.json,"The histogram represents the heights of males in the United States between the ages 20-29. The mean is 69.6 inches, and the standard deviation is 2.6 inches (approximately normal). Three adult males are selected from the group. Their heights are 75 inches, 63 inches, and 79 inches. Determine which heights, if any, are unusual.",,pending_translation,"All heights are unusual since they are more than two standard deviations from the mean. The z-scores, respectively, are: 2.08, -2.54, and 3.62.",55,7.7238
math\scemqa_math,math_puzzle_logic,数学谜题与逻辑推理,scemqamath00040,scemqamath00040.json,What is the purpose of the chart shown below?,,pending_translation,To determine whether there is any correlation between revenue and profit,9,5.9195
math\scemqa_math,math_puzzle_logic,数学谜题与逻辑推理,scemqamath00135,scemqamath00135.json,What is the purpose of the chart shown below?,,pending_translation,To determine whether there is any correlation between revenue and profit,9,6.3195
math\scemqa_math,math_puzzle_logic,数学谜题与逻辑推理,scemqamath00021,scemqamath00021.json,Which of the following is a correct interpretation of the t-test shown below?,,pending_translation,The results of the t-test suggest that the null hypothesis cannot be rejected.,14,6.5811
math\scemqa_math,math_puzzle_logic,数学谜题与逻辑推理,scemqamath00119,scemqamath00119.json,Which of the following is a correct interpretation of the t-test shown below?,,pending_translation,The results of the t-test suggest that the null hypothesis cannot be rejected.,14,6.6611
math\scemqa_math,math_puzzle_logic,数学谜题与逻辑推理,scemqamath00078,scemqamath00078.json,A set of test scores has the following 5-number summary. Which statement about outliers must be true?,,pending_translation,There is at least one outlier on the lower end.,18,7.4439
math\scemqa_math,math_puzzle_logic,数学谜题与逻辑推理,scemqamath00095,scemqamath00095.json,"In a random sample of 100 balloons, 30 of them are blue. Construct a 95% confidence interval for the true proportion of the blue balloons.",,pending_translation,"(0.210, 0.399)",25,6.1129
math\scemqa_math,math_puzzle_logic,数学谜题与逻辑推理,scemqamath00180,scemqamath00180.json,"In a random sample of 100 balloons, 30 of them are blue. Construct a 95% confidence interval for the true proportion of the blue balloons.",,pending_translation,"(0.210, 0.399)",25,6.1929
math\scemqa_math,math_puzzle_logic,数学谜题与逻辑推理,scemqamath00054,scemqamath00054.json,Above is a cumulative relative frequency plot for the scores of a large university class on a 90-point statistics exam. Which of the following observations is correct?,,pending_translation,The distribution of scores is skewed to the right.,28,7.5653
math\scemqa_math,math_puzzle_logic,数学谜题与逻辑推理,scemqamath00148,scemqamath00148.json,Above is a cumulative relative frequency plot for the scores of a large university class on a 90-point statistics exam. Which of the following observations is correct?,,pending_translation,The distribution of scores is skewed to the right.,28,7.6453
math\scemqa_math,math_puzzle_logic,数学谜题与逻辑推理,scemqamath00029,scemqamath00029.json,"For a 95% confidence interval, you want to create a population proportion with a marginal error of no more than 0.025. How large of a sample would you need?",,pending_translation,1537,29,5.8508
math\scemqa_math,math_puzzle_logic,数学谜题与逻辑推理,scemqamath00126,scemqamath00126.json,"For a 95% confidence interval, you want to create a population proportion with a marginal error of no more than 0.025. How large of a sample would you need?",,pending_translation,1537,29,6.0108
math\scemqa_math,math_puzzle_logic,数学谜题与逻辑推理,scemqamath00093,scemqamath00093.json,"While weighing five infants in the hospital we found their weights in kilograms to be 3.1, 3.5, 2.8, 3.2, and 3.4. What is a 90% confidence interval estimate of the infants' weights?",,pending_translation,3.2 ± 0.261,32,5.8389
math\scemqa_math,math_puzzle_logic,数学谜题与逻辑推理,scemqamath00036,scemqamath00036.json,"A poll identifies the proportions of high-income and low-income voters who support a decrease in taxes. If we need to know the answer to be within ±0.02 at the 95% confidence interval, what sample size should be taken?",,pending_translation,4803,40,6.2519
math\scemqa_math,math_puzzle_logic,数学谜题与逻辑推理,scemqamath00132,scemqamath00132.json,"A poll identifies the proportions of high-income and low-income voters who support a decrease in taxes. If we need to know the answer to be within +/- 0.02 at the 95% confidence interval, what sample size should be taken?",,pending_translation,4803,40,6.5243
math\scemqa_math,math_puzzle_logic,数学谜题与逻辑推理,scemqamath00044,scemqamath00044.json,One of the students in the school council election wants to make healthy lunch menus her pitch to gain votes. What size voter sample would she need to obtain a 90% confidence that her support level margin of error is no more than 4%?,,pending_translation,423,44,5.6671
math\scemqa_math,math_puzzle_logic,数学谜题与逻辑推理,scemqamath00004,scemqamath00004.json,Breakfast cereals have a wide range of sugar content. Some cereals contain High Fructose Corn Syrup (HFCS) as a source of sugar and some do not. The boxplots above show the total sugar content of different types of cereal for those containing HFCS and for those that do not. Which statement is true based on the boxplots?,,pending_translation,About half the cereals with HFCS have more sugar than about three-fourths of the cereals without HFCS.,57,8.5666
math\scemqa_math,math_puzzle_logic,数学谜题与逻辑推理,scemqamath00082,scemqamath00082.json,"In a sample of 500 students from statistics courses in the fall semester, 312 earned a grade of C or higher. In the spring semester, 400 of the 525 students sampled earned a grade of C or higher. If we treat the fall semester as ""sample 1"" and the spring semester as ""sample 2,"" what is the appropriate standardized test statistic to determine whether a smaller proportion of students passed in the fall?",,pending_translation,z = -4.792,73,7.5236
math\scemqa_math,math_puzzle_logic,数学谜题与逻辑推理,scemqamath00170,scemqamath00170.json,"In a sample of 500 students from statistics courses in the fall semester, 312 earned a grade of C or higher. In the spring semester, 400 of the 525 students sampled earned a grade of C or higher. If we treat the fall semester as ""sample 1"" and the spring semester as ""sample 2,"" what is the appropriate standardized test statistic to determine whether a smaller proportion of students passed in the fall?",,pending_translation,z = -4.792,73,7.7636
math\scemqa_math,math_puzzle_logic,数学谜题与逻辑推理,scemqamath00014,scemqamath00014.json,"Some health professionals suspect that doctors are more likely to order cardiac tests for men than women, even when women describe exactly the same symptoms. Young doctors, training to work in the emergency room, were randomly assigned to two groups—Group A and Group B—and presented with the exact same description of common symptoms of heart disease. However, those in Group A were told that the patient was a 55-year-old female and those in Group B were told that the patient was a 55-year-old...",,pending_translation,$ z = \frac{(0.70) - (0.85)}{\sqrt{(0.76)(0.24)\left(\frac{1}{60} + \frac{1}{40}\right)}} $,122,9.6703
math\scemqa_math,math_puzzle_logic,数学谜题与逻辑推理,scemqamath00111,scemqamath00111.json,"Some health professionals suspect that doctors are more likely to order cardiac tests for men than women, even when women describe exactly the same symptoms. Young doctors, training to work in the emergency room, were randomly assigned to two groups-Group A and Group B-and presented with the exact same description of common symptoms of heart disease. However, those in Group A were told that the patient was a 55-year-old female and those in Group B were told that the patient was a 55-year-old...",,pending_translation,$ z = \frac{(0.70) - (0.85)}{\sqrt{(0.76)(0.24)\left(\frac{1}{60} + \frac{1}{40}\right)}} $,122,9.6919
math\scemqa_math,coordinate_geometry_transform,坐标几何与变换,scemqamath00033,scemqamath00033.json,Which equation has the slope field shown below?,,pending_translation,$\frac{dy}{dx} = \frac{5}{y}$,8,5.8074
math\scemqa_math,coordinate_geometry_transform,坐标几何与变换,scemqamath00128,scemqamath00128.json,Which equation has the slope field shown below?,,pending_translation,$\frac{dy}{dx} = \frac{5}{y}$,8,5.8874
math\scemqa_math,coordinate_geometry_transform,坐标几何与变换,scemqamath00061,scemqamath00061.json,"The graph of a piecewise linear function $f(x)$ is above. Evaluate $\int_{3}^{8} f'(x)\,dx$.",,pending_translation,-2,18,7.6186
math\scemqa_math,coordinate_geometry_transform,坐标几何与变换,scemqamath00039,scemqamath00039.json,A slope field for a differential equation is shown above. Which of the following could be the differential equation?,,pending_translation,$\frac{dx}{dy} = -2x$,19,7.1639
math\scemqa_math,coordinate_geometry_transform,坐标几何与变换,scemqamath00042,scemqamath00042.json,A slope field for a differential equation is shown above. Which of the following could be the differential equation?,,pending_translation,$ \frac{dx}{dy} = -2x $,19,7.4039
math\scemqa_math,coordinate_geometry_transform,坐标几何与变换,scemqamath00134,scemqamath00134.json,A slope field for a differential equation is shown above. Which of the following could be the differential equation?,,pending_translation,$\frac{dx}{dy} = -2x$,19,7.2439
math\scemqa_math,coordinate_geometry_transform,坐标几何与变换,scemqamath00138,scemqamath00138.json,A slope field for a differential equation is shown above. Which of the following could be the differential equation?,,pending_translation,$ \frac{dx}{dy} = -2x $,19,7.3239
math\scemqa_math,coordinate_geometry_transform,坐标几何与变换,scemqamath00184,scemqamath00184.json,"Given the table below, find the slope of the tangent line of $\frac{f(x)}{g(x)}$ at $x = 2$.",,pending_translation,$-\frac{55}{9}$,20,7.0301
math\scemqa_math,coordinate_geometry_transform,坐标几何与变换,scemqamath00098,scemqamath00098.json,"Given the table below, find the slope of the tangent line of $\frac{f(x)}{g(x)}$ at the point $x = 2$.",,pending_translation,$-\frac{55}{9}$,22,7.1211
math\scemqa_math,coordinate_geometry_transform,坐标几何与变换,scemqamath00091,scemqamath00091.json,A particular solution of the differential equation whose slope field is shown above contains point P. This solution may also contain which other point?,,pending_translation,E,24,7.6229
math\scemqa_math,coordinate_geometry_transform,坐标几何与变换,scemqamath00067,scemqamath00067.json,"The graph below shows the velocity of an object moving along a line, for $0 \leq t \leq 9$. At what time does the object attain its maximum acceleration?",,pending_translation,$8 < t < 9$,29,6.8864
math\scemqa_math,coordinate_geometry_transform,坐标几何与变换,scemqamath00158,scemqamath00158.json,"The graph below shows the velocity of an object moving along a line, for $0 \leq t \leq 9$. At what time does the object attain its maximum acceleration?",,pending_translation,$8 < t < 9$,29,6.8064
math\scemqa_math,counting_probability_combinatorics,计数、概率与组合,scemqamath00026,scemqamath00026.json,The following is a probability histogram for a discrete random variable X. What is $\mu_x$?,,pending_translation,3.3,16,6.5177
math\scemqa_math,counting_probability_combinatorics,计数、概率与组合,scemqamath00034,scemqamath00034.json,X and Y are independent random variables; the probability distributions for each are given in the table above. Let Z = X + Y. What is P(Z ≤ 2)?,,pending_translation,0.15,27,8.1958
math\scemqa_math,counting_probability_combinatorics,计数、概率与组合,scemqamath00130,scemqamath00130.json,X and Y are independent random variables; the probability distributions for each are given in the table above. Let Z = X + Y. What is P(Z ≤ 2)?,,pending_translation,0.15,27,8.2758
math\scemqa_math,counting_probability_combinatorics,计数、概率与组合,scemqamath00057,scemqamath00057.json,"The probability of Bill serving an ace in tennis is 0.15, and the probability that he double faults is 0.25. What is the probability that Bill does not serve an ace or a double fault?",,pending_translation,0.6,35,6.3284
math\scemqa_math,counting_probability_combinatorics,计数、概率与组合,scemqamath00152,scemqamath00152.json,"The probability of Bill serving an ace in tennis is 0.15, and the probability that he double faults is 0.25. What is the probability that Bill does not serve an ace or a double fault?",,pending_translation,0.6,35,6.0884
math\scemqa_math,counting_probability_combinatorics,计数、概率与组合,scemqamath00106,scemqamath00106.json,"Suppose a cell phone company manufactures cell phones and tablets in the following four states: Arizona, California, Washington, and Minnesota. The table shows the percentage of total output by state, and within each state, the percentage output of each product. What is the probability that a randomly selected product will be a tablet manufactured in Minnesota? (Assume that all products are shipped from one distribution center.)",,pending_translation,0.004,66,9.0775
math\scemqa_math,counting_probability_combinatorics,计数、概率与组合,scemqamath00008,scemqamath00008.json,"Suppose a cell phone company manufactures cell phones and tablets in the following four states: Arizona, California, Washington, and Minnesota. The table below shows the percentage of total output by state, and within each state, the percentage output of each product. What is the probability that a randomly selected product will be a tablet manufactured in Minnesota? (Assume that all products are shipped from one distribution center.)",,pending_translation,0.004,67,9.0123
math\scemqa_math,counting_probability_combinatorics,计数、概率与组合,scemqamath00188,scemqamath00188.json,"During flu season, a city medical center needs to keep a large supply of flu shots. A nurse's aid compiles data on the number of flu shots given per day in the past few years during flu season. A cumulative probability chart of the collected data is provided. How many flu shots should the center store every day to meet the demand on 95 percent of the days?",,pending_translation,At least 200,68,8.764
math\scemqa_math,counting_probability_combinatorics,计数、概率与组合,scemqamath00100,scemqamath00100.json,"During flu season, a city medical center needs to keep a large supply of flu shots. A nurse’s aid compiles data on the number of flu shots given per day in the past few years during flu season. A cumulative probability chart of the collected data is as follows: How many flu shots should the center store every day to meet the demand on 95 percent of the days?",,pending_translation,At least 200,70,8.6286
math\scemqa_math,counting_probability_combinatorics,计数、概率与组合,scemqamath00181,scemqamath00181.json,"Researchers in the Southwest are studying tortoises, a species of animal that is affected by habitat loss due to human development of the desert. A total of 78 tortoises are being studied by researchers at several sites. The data on gender and species of all these tortoises is organized in the table shown below. If a tortoise from this study is selected at random, let A = the tortoise is female and B = the tortoise is a Morafka. Which of the following appropriately interprets the value of P(B...",,pending_translation,31.3% is the probability that a randomly selected female tortoise is a Morafka tortoise.,89,9.6643
