dataset,canonical_sample_id,sample_file,source_problem_id,final_category,final_category_zh,question,question_zh,translation_status,answer,question_units,complexity_index,multi_step_score,visual_kinds
math\mm_math,mmmath00010,mmmath00010.json,53042295.png,geometry_length_area_volume,几何长度、面积与体积,"As shown in the figure, point C is on segment $AB$, and point D is the midpoint of $BC$, with $AB=30\,cm$ and $AC=4CD$. What is the length of $AC$ in $cm$?",,not_translated_in_full_list,"\textbf{Solution:} Given that point $D$ is the midpoint of $BC$, we have \\ $BC = 2CD = 2BD$, \\ By the segment addition and subtraction property, we have \\ $AB = AC + BC$, which means $4CD + 2CD = 30$, \\ Solving fo...",35,6.928,0.3647,geometry_diagram
math\mm_math,mmmath00011,mmmath00011.json,52991440.png,geometry_angle_chasing,几何角度追踪,"In $\triangle ABC$, $AC=BC$, circle $O$ is the circumcircle of $\triangle ABC$, and the extension of $BO$ intersects side $AC$ at point $D$. When $\triangle ABD$ is an isosceles triangle, what is the measure of $\angle A$?",,not_translated_in_full_list,"Solution: Connect $OC$. Because $CA=CB$, therefore $\overset{\frown}{CA}=\overset{\frown}{CB}$ and $\angle CAB=\angle CBA$. Therefore $OC\perp AB$. Therefore $\angle DCO=\angle BCO$. Because $OC=OB$, therefore $\angle...",38,7.8298,0.3557,geometry_diagram
math\mm_math,mmmath00012,mmmath00012.json,52966971.png,geometry_angle_chasing,几何角度追踪,"As shown in the figure, PA and PB are tangents to the circle $\odot O$ with A and B as the points of tangency. AC is a diameter of $\odot O$. If $\angle BAC = 25^\circ$, what is the degree measure of $\angle P$?",,not_translated_in_full_list,"\textbf{Solution:} Connect OB. \\ $\because$ PA and PB are tangents to circle $O$ with A and B as the points of tangency, \\ $\therefore$ $\angle OAP = \angle OBP = 90^\circ$, \\ $\because$ $\angle BAC = 25^\circ$, \\...",44,7.5865,0.4097,geometry_diagram
math\mm_math,mmmath00013,mmmath00013.json,53404553.png,geometry_length_area_volume,几何长度、面积与体积,"As shown in the figure, there are three points $D$, $B$, and $E$ sequentially on the line segment $AC$, among which point $B$ is the midpoint of line segment $AC$, $AD=BE$, if $AC=8$, then what is the length of $DE$?",,not_translated_in_full_list,"\textbf{Solution:} Given that points D, B, and E lie sequentially on segment $AC$, it follows that $DE = DB + BE$, since $AD = BE$, thus $DE = DB + AD = AB$, given $AC = 8$, and B is the midpoint of segment $AC$, it f...",42,6.5748,0.4097,geometry_diagram
math\mm_math,mmmath00014,mmmath00014.json,55034387.png,geometry_length_area_volume,几何长度、面积与体积,"As shown in the figure, P is a point on segment AB, and Q is a point on the extension of AB. If $AB=10$ and $\frac{AP}{PB} = \frac{AQ}{QB} = \frac{3}{2}$. Find the length of segment PQ.",,not_translated_in_full_list,"\textbf{Solution:} Given $\because AP:PB=3:2$,\\ $\therefore$ let AP=3a, and PB=2a,\\ $\because P$ is a point on segment AB, and AB=10,\\ $\therefore 3a+2a=10$, solving for $a$ we find $a=2$,\\ $\therefore AP=6$, PB=4...",41,8.4656,0.4637,geometry_diagram
math\mm_math,mmmath00015,mmmath00015.json,52765753_95.png,geometry_length_area_volume,几何长度、面积与体积,"As shown in the figure, it is known that the graph of the linear function $y=kx+b$ intersects with the graph of the inverse proportion function $y=-\frac{8}{x}$ at points $A$ and $B$, and both the $x$-coordinate of point $A$ and the $y$-coordinate of point $B$ are $-2$. Find the analytical expression of the linear function.",,not_translated_in_full_list,"\textbf{Solution:} Let's consider the inverse proportion function $y=-\frac{8}{x}$. When $x=-2$, we have $y=4$, $\therefore$ the coordinates of point A are $\left(-2, 4\right)$; For the inverse proportion function $y=...",61,8.1462,0.4097,chart_like
math\mm_math,mmmath00016,mmmath00016.json,53078524.png,geometry_angle_chasing,几何角度追踪,"As shown in the figure, in $\triangle ABC$, $\angle BAC=90^\circ$, squares $AGFB$, $BCDE$, and $ACMN$ are constructed upwards on sides $AB$, $BC$, and $AC$ respectively, with point $E$ on $FG$. If $AC=2$ and $BC=\sqrt{13}$, what is the area of the shaded region in the diagram?",,not_translated_in_full_list,"\textbf{Solution:} As shown in the diagram, we connect $DM$, and draw $DQ\perp CG$ through point $D$, \[\therefore \angle DQC=90^\circ,\] \[\because\] Quadrilateral $BCDE$ is a square, \[\therefore BC=CD,\; \angle ACB...",50,8.2027,0.4277,geometry_diagram
math\mm_math,mmmath00017,mmmath00017.json,52457436_95.png,geometry_angle_chasing,几何角度追踪,"As shown in the diagram, $AB$ is the diameter of circle $O$, $AC$ is a chord of circle $O$, $D$ is the midpoint of arc $BC$, and $DE$ is drawn perpendicular to $AC$ at point $E$, intersecting the extension of $AB$ at point $F$, and $DA$ is connected. If $AB=90\text{cm}$, what is the distance from the center $O$ to the ""lever $EF$""?",,not_translated_in_full_list,"\textbf{Solution:} Connect $OD$,\\ since $D$ is the midpoint of the arc $BC$,\\ it follows that $\angle CAD=\angle BAD$,\\ since $OA=OD$,\\ it follows that $\angle BAD=\angle ADO$,\\ hence $\angle CAD=\angle ADO$,\\ s...",65,8.5807,0.4007,geometry_diagram
math\mm_math,mmmath00018,mmmath00018.json,53058938_102.png,geometry_angle_chasing,几何角度追踪,"As shown in the figure, the parabola $y=ax^2+3x+c\ (a\neq 0)$ intersects the x-axis at points $A(-2, 0)$ and $B$, and intersects the y-axis at point $C(0, 8)$. Point $P$ is a moving point on the parabola above the line $BC$. Connect $CP$ and $PB$. The line $BC$ intersects the axis of symmetry $l$ of the parabola at point $E$. What is the maximum area of $\triangle BCP$?",,not_translated_in_full_list,"\textbf{Solution:} Let $y=0$, then $-\frac{1}{2}x^2+3x+8=0$,\\ we get $x=-2$ or $x=8$,\\ $\therefore B(8, 0)$,\\ Let the equation of line $BC$ be $y=kx+b$,\\ $\therefore \left\{\begin{array}{l} b=8 \\ 8k+b=0 \end{arra...",77,8.3524,0.4637,chart_like
math\mm_math,mmmath00019,mmmath00019.json,51368178.png,geometry_angle_chasing,几何角度追踪,"As shown in the figure, two lines are intersected by three parallel lines, with $DE = 4$, $EF = 6$, and $AB = 2$. What is the value of $AC$?",,not_translated_in_full_list,"\textbf{Solution:} Given: $l_1 \parallel l_2$,\\ Therefore, $\frac{DE}{EF}=\frac{AB}{BC}$,\\ Therefore, $\frac{4}{6}=\frac{2}{BC}$,\\ Therefore, $BC=3$,\\ Therefore, $AC=AB+BC=2+3=\boxed{5}$",27,7.5456,0.3737,wide_diagram
math\mm_math,mmmath00020,mmmath00020.json,51435258_114.png,geometry_angle_chasing,几何角度追踪,"As shown in the figure, point $D$ is on side $BC$ of $\triangle ABC$, with $AC \parallel BE$, $BC = BE$, and $\angle ABC = \angle E$. $\triangle ABC \cong \triangle DEB$; if $BE = 9$ and $AC = 4$, find the length of $CD$.",,not_translated_in_full_list,"Since $\triangle ABC \cong \triangle DEB$, therefore $AC = DB = 4$, therefore $CD = BC - BD = 9 - 4 = \boxed{5}$.",41,7.6884,0.4277,geometry_diagram
math\mm_math,mmmath00021,mmmath00021.json,50446789_234.png,coordinate_geometry_transform,坐标几何与变换,"In the Cartesian coordinate system $xOy$, the line $y=-\frac{1}{2}x+2$ intersects the $x$-axis and $y$-axis at points $A$ and $B$, respectively. The line $y=kx-1$ intersects the $y$-axis at point $C$ and intersects the given line at point $D$, where the $x$-coordinate of point $D$ is $2$. If the line $y=kx-1$ is translated upward or downward so that it intersects the given line at point $E$, and the intercept of the translated line is $b$, then if point $E$ always lies on the line segment $AB...",,not_translated_in_full_list,"Solution: Let $x=0$, then $y=-\frac{1}{2}x+2=2$. Let $y=0$, then $-\frac{1}{2}x+2=0$, so $x=4$. Therefore, the coordinates of $A$ are $(4,0)$ and the coordinates of $B$ are $(0,2)$. Assume the equation of the translat...",105,7.8445,0.5807,
math\mm_math,mmmath00022,mmmath00022.json,53059930.png,geometry_angle_chasing,几何角度追踪,"As shown in the figure, $AB$ is the diameter of the circle $O$. The chord $CD \perp AB$ at point $E$, $OC = 5 \text{cm}$, $CD = 6 \text{cm}$, then what is the value of $BE$?",,not_translated_in_full_list,"\textbf{Solution:} Given that AB is the diameter and CD$\perp$AB,\\ it follows that CE=$\frac{1}{2}$CD=$\frac{1}{2} \times 6=3$, and $\angle$OEC=$90^\circ$,\\ thus, OE=$\sqrt{OC^{2}-CE^{2}}=\sqrt{5^{2}-3^{2}}=4$,\\ wh...",36,7.9062,0.3647,geometry_diagram
math\mm_math,mmmath00023,mmmath00023.json,51032479.png,geometry_angle_chasing,几何角度追踪,"As shown in the figure, in $\triangle ABC$, points D and E are located on sides $AB$ and $AC$ respectively, and $DE\parallel BC$. If $AD=2\,cm$, $AB=6\,cm$, and $AE=1.5\,cm$, what is the length of $EC$ in cm?",,not_translated_in_full_list,"Since $DE\parallel BC$, it follows that $\frac{AD}{AB}=\frac{AE}{AC}=\frac{2}{6}=\frac{1}{3}$. Thus $\frac{1.5}{AC}=\frac{1}{3}$, so $AC=4.5\text{ cm}$. Therefore $EC=AC-AE=4.5-1.5=\boxed{3}\text{ cm}$.",43,7.7247,0.4187,geometry_diagram
math\mm_math,mmmath00024,mmmath00024.json,53078921_55.png,geometry_angle_chasing,几何角度追踪,"As illustrated in the figure, the graph of the linear function $y=-2x+8$ intersects with the graph of the function $y=\frac{k}{x}$ ($x>0$) at points $A(m,6)$ and $B(n,2)$. $AC$ is perpendicular to the $y$-axis at point $C$, and $BD$ is perpendicular to the $x$-axis at point $D$. Let $P$ be a point on the line segment $AB$. Lines $PC$ and $PD$ are drawn. If the areas of triangles $\triangle PCA$ and $\triangle PDB$ are equal, find the coordinates of point $P$.",,not_translated_in_full_list,"Let the coordinates of point $P$ on the line $y=-2x+8$ be $(x,-2x+8)$. By the equality of areas of $\triangle PCA$ and $\triangle PDB$, we get: $\frac{1}{2}AC\times |y_A-y_P|=\frac{1}{2}BD\times |y_B-y_P|$. Therefore...",92,8.651,0.4997,chart_like
math\mm_math,mmmath00025,mmmath00025.json,53182680.png,coordinate_geometry_transform,坐标几何与变换,"The coordinates of the intersection point of the lines $y_{1}=k_{1}x+a$ and $y_{2}=k_{2}x+b$ are $(1, 2)$. What is the range of values of $x$ for which $y_{1} \ge y_{2}$?",,not_translated_in_full_list,$x\geq 1$,40,7.9275,0.4457,geometry_diagram
math\mm_math,mmmath00026,mmmath00026.json,53059515.png,geometry_angle_chasing,几何角度追踪,"As shown in the figure, it is known that $AM$ and $DN$ are the medians of $\triangle ABC$ and $\triangle DCE$ respectively, $B$, $C$, $D$ are on the same straight line, $AB\parallel CD$, $AC\parallel DE$. If $BC=6$, what is the length of $MN$?",,not_translated_in_full_list,"\textbf{Solution:} Given that $AB\parallel CD$, $AC\parallel DE$,\\ it follows that $\angle B = \angle DCE$, $\angle E = \angle ACB$,\\ thus, $\triangle ABC \sim \triangle DCE$,\\ since $AM$ and $DN$ are the medians o...",46,7.7619,0.4007,geometry_diagram
math\mm_math,mmmath00027,mmmath00027.json,51322868.png,geometry_angle_chasing,几何角度追踪,"As shown in the figure, in $\triangle ABC$, $BC=120$, the height $AD=60$, and square $EFGH$ has one side on $BC$, with points $E$, $F$ respectively on $AB$, $AC$, and $AD$ intersects $EF$ at point $N$. What is the length of $AN$?",,not_translated_in_full_list,"\textbf{Solution:} Let the side length $EF=EH=x$ of the square $EFGH$. \\ $\because$ $EFGH$ is a square, \\ $\therefore$ $\angle HEF=\angle EHG=90^\circ$, and $EF\parallel BC$. \\ $\therefore$ $\triangle AEF\sim\trian...",43,7.7425,0.3647,geometry_diagram
math\mm_math,mmmath00028,mmmath00028.json,52861117.png,geometry_angle_chasing,几何角度追踪,"As shown in the figure, in $\triangle ABC$, $\angle C=90^\circ$, D is a point on AC, if $DA=DB=5$, the area of $\triangle ABD$ is $10$, what is the length of CD?",,not_translated_in_full_list,"\textbf{Solution:} Given that the area of $\triangle ABD$ is 10,\\ it follows that $\frac{1}{2}AD\cdot BC=10$, thus $\frac{1}{2}\times 5BC=10$. Solving this gives $BC=4$,\\ in the right-angled $\triangle BCD$, we have...",35,7.0501,0.3827,geometry_diagram
math\mm_math,mmmath00029,mmmath00029.json,52304107.png,geometry_angle_chasing,几何角度追踪,"As shown in the figure, it is known that in $\triangle ABC$ ($AB > AC$), $\angle BAC = 60^\circ$, $AC = 4$, $D$ is the midpoint of side $BC$, and the line $DF$ passing through point $D$ bisects the perimeter of $\triangle ABC$ and intersects $AB$ at point $F$. What is the length of $DF$?",,not_translated_in_full_list,"Extend $BA$ to $E$ such that $AE = AC = 4$, take the midpoint $F$ of $BE$, join $DF$ and $CE$, and draw $AG \perp CE$ at point $G$. Since $D$ is the midpoint of side $BC$, $BD = CD$. Since $EF = BF$, $BD + BF = CD + A...",53,7.8977,0.3917,geometry_diagram
math\mm_math,mmmath00030,mmmath00030.json,52815748.png,geometry_angle_chasing,几何角度追踪,"As shown in the figure, in $\triangle ABC$, $\angle A=90^\circ$, $\angle B=38^\circ$, points E and F are located on sides BC and AC respectively. Fold $\triangle CEF$ along the line containing EF, so that the corresponding point $C'$ of C falls on AB, and $CE=BC$, what is the measurement of $\angle AFC'$?",,not_translated_in_full_list,"\textbf{Solution:} Given $\because$ $\angle A=90^\circ$,\\ $\therefore$ $\angle B+\angle C=90^\circ$,\\ $\therefore$ $\angle C=90^\circ-38^\circ=52^\circ$,\\ $\because$ folding $\triangle CEF$ along the line containin...",57,8.0446,0.3917,geometry_diagram
math\mm_math,mmmath00031,mmmath00031.json,52354643.png,geometry_angle_chasing,几何角度追踪,"As shown in the figure, the side length of the square $ABCD$ is $4$, and the point $P$ is on the diagonal $AC$ (not including endpoints). With $PA$ and $PB$ as adjacent sides, a square $PAQB$ is formed. What is the minimum value of the diagonal length $PQ$?",,not_translated_in_full_list,"\textbf{Solution:} As shown in the figure, let AB and PQ intersect at point O, and draw $OE\perp AC$ through point $O$, \\ since quadrilateral $AQBP$ is a parallelogram, \\ therefore $AO=OB=\frac{1}{2}AB=2$, \\ since...",48,8.0989,0.3647,geometry_diagram
math\mm_math,mmmath00032,mmmath00032.json,52355189.png,coordinate_geometry_transform,坐标几何与变换,"As shown in the figure, the line $y=kx+b\ (k<0)$ intersects the y-axis at point A and intersects the x-axis at point B, and $(AB+OA)(AB-OA)=\frac{9}{4}$. What is the solution set of the inequality $kx+b>0$?",,not_translated_in_full_list,"Since $(AB+OA)(AB-OA)=\frac{9}{4}$, it follows that $AB^{2}-OA^{2}=\frac{9}{4}$, therefore $OB^{2}=\frac{9}{4}$, hence $OB=\frac{3}{2}$, so the solution set of the inequality $kx+b>0$ is $x<\frac{3}{2}$.",46,7.9307,0.4727,chart_like
math\mm_math,mmmath00033,mmmath00033.json,52655068.png,geometry_angle_chasing,几何角度追踪,"As shown in the figure, in $\triangle ABC$, $\angle C=90^\circ$, $\angle B=15^\circ$, the perpendicular bisector of $AB$ intersects $AB$ at $E$ and intersects $BC$ at $D$. Given that $BD=8$, what is the length of $AC$?",,not_translated_in_full_list,"Solution: As shown in the figure: \\ Since in $\triangle ABC$, $\angle C=90^\circ$, $\angle B=15^\circ$, \\ therefore $\angle BAC=180^\circ-\angle C-\angle B=180^\circ-90^\circ-15^\circ=75^\circ$. \\ Draw $AD$. \\ Sin...",40,7.6244,0.3917,geometry_diagram
math\mm_math,mmmath00034,mmmath00034.json,51439127_175.png,geometry_angle_chasing,几何角度追踪,"As shown in Figure 1, it is known that $\angle AOB = 90^\circ$, OE and OD bisect $\angle AOB$ and $\angle BOC$ respectively. If $\angle EOD = 64^\circ$, what is the degree measure of $\angle BOC$?",,not_translated_in_full_list,$\angle BOC = 38^\circ$,36,7.3326,0.4277,geometry_diagram
math\mm_math,mmmath00035,mmmath00035.json,52950416.png,geometry_angle_chasing,几何角度追踪,"As shown in the figure, line segment $AC$ intersects line segment $BD$ at point $O$. If $\angle A = 70^\circ$, $\angle B = 30^\circ$, and $\angle C = 60^\circ$, what is the degree measure of $\angle D$?",,not_translated_in_full_list,"Given that $\angle AOB = \angle COD$, it follows that $\angle A + \angle B = \angle C + \angle D$. Given $\angle A = 70^\circ$, $\angle B = 30^\circ$, and $\angle C = 60^\circ$, we get $70^\circ + 30^\circ = 60^\circ...",37,7.9192,0.4457,geometry_diagram
math\mm_math,mmmath00036,mmmath00036.json,52917576_249.png,coordinate_geometry_transform,坐标几何与变换,"As shown in the figure, it is known that in the Cartesian coordinate system $xOy$, the graph of the linear function $y=kx+b$ ($k\neq 0$) passes through points A and $B(-1,0)$, and the graph of the inverse proportion function $y=\frac{6}{x}$ also passes through point A, whose abscissa is 2. Find the analytical expression of the linear function.",,not_translated_in_full_list,"\textbf{Solution:} Since the graph of the inverse proportion function $y=\frac{6}{x}$ passes through point A, and the abscissa of point A is 2,\\ hence $y_{A}=\frac{6}{2}=3$, that is, $A(2,3)$.\\ Since the graph of th...",64,8.3791,0.4187,chart_like
math\mm_math,mmmath00037,mmmath00037.json,53065570_74.png,geometry_angle_chasing,几何角度追踪,"As shown in the figure, the graph of the linear function $y=kx+2$ intersects the x-axis and the y-axis at points $A$ and $B$, respectively, and intersects the graph of the inverse proportion function $y=\frac{n}{x}$ $(n \neq 0)$ at point $C$ in the first quadrant. If $OA=OB$, and $B$ is the midpoint of segment $AC$, find the analytical expressions of the linear function and the inverse proportion function.",,not_translated_in_full_list,"\textbf{Solution:} Construct $CD\perp x$-axis at $D$. Since the graph of the linear function $y=kx+2$ intersects the $y$-axis at point $B$, we have $B(0,2)$, so $OB=2$. Therefore $OA=OB=2$, thus $A(-2,0)$. Substitutin...",75,8.3261,0.4637,chart_like
math\mm_math,mmmath00038,mmmath00038.json,53065570_75.png,coordinate_geometry_transform,坐标几何与变换,"As shown in the figure, the graph of the linear function $y=kx+2$ intersects the x-axis and the y-axis at points $A$ and $B$, respectively. It also intersects the graph of the inverse proportion function $y=\frac{n}{x}$ $(n\ne 0)$ at point $C$ in the first quadrant. If $OA=OB$ and $B$ is the midpoint of the line segment $AC$, directly write down the solution set of the inequality $kx+2<\frac{n}{x}$.",,not_translated_in_full_list,"$x\in(-\infty,-4)\cup(0,2)$",79,8.8722,0.5177,chart_like
math\mm_math,mmmath00039,mmmath00039.json,52949310.png,geometry_angle_chasing,几何角度追踪,"As shown in the figure, quadrilateral $ABCD$ is inscribed in circle $\odot O$, with $\angle BCD = 105^\circ$. What is the measure of $\angle BOD$?",,not_translated_in_full_list,$\angle BOD = 150^\circ$.,25,7.4633,0.3647,geometry_diagram
math\mm_math,mmmath00040,mmmath00040.json,52747341.png,geometry_angle_chasing,几何角度追踪,"As shown in the figure, points $A, B, C$ are on the circle $\odot O$ with $\angle A = 45^\circ$. What is the degree measure of $\angle BOC$?",,not_translated_in_full_list,"\textbf{Solution:} Since, as shown in the figure, $\angle A = 45^\circ$, \\ therefore, $\angle BOC = 2\angle A = 90^\circ$, \\ thus, the answer is $\boxed{90^\circ}$.",28,7.5088,0.3647,geometry_diagram
math\mm_math,mmmath00041,mmmath00041.json,52796215.png,geometry_angle_chasing,几何角度追踪,"Given: As shown in the figure, the line $BO \perp AO$ at point $O$, $OB$ bisects $\angle COD$, $\angle AOC=68^\circ$, what is the degree measure of $\angle DOA$?",,not_translated_in_full_list,"\textbf{Solution:} Since $AO \perp BO$,\\ it follows that $\angle AOB = 90^\circ$,\\ Since $\angle AOC = 68^\circ$,\\ it follows that $\angle BOC = 90^\circ - 68^\circ = 22^\circ$,\\ Since $OB$ bisects $\angle COD$,\\...",30,6.756,0.3197,geometry_diagram
math\mm_math,mmmath00042,mmmath00042.json,53065902_78.png,geometry_angle_chasing,几何角度追踪,"As shown in the figure, the graph of the quadratic function $y=-x^2+bx+c$ intersects the $x$-axis at points $A$ and $B$, intersects the $y$-axis at point $C(0,6)$, and passes through $(1,10)$. What is the area of $\triangle ABC$?",,not_translated_in_full_list,"We have the quadratic function $y=-x^2+5x+6$. Therefore, $-x^2+5x+6=0$, which gives $x_1=-1$ and $x_2=6$. Thus the intersections with the $x$-axis are $A(-1,0)$ and $B(6,0)$. Therefore, the area of $\triangle ABC$ is...",46,7.8247,0.4457,chart_like
math\mm_math,mmmath00043,mmmath00043.json,51367511.png,geometry_angle_chasing,几何角度追踪,"As shown in the figure, the vertices of $\triangle ABC$ are all grid points in a square grid. What is the value of $\sin\angle BAC$?",,not_translated_in_full_list,"\textbf{Solution:} Construct $CD\perp AB$ at D,\\ From the figure, it is known that $BC=2$,\\ By the Pythagorean theorem, $AC=\sqrt{3^2+1^2}=\sqrt{10}$, $AB=\sqrt{3^2+3^2}=3\sqrt{2}$,\\ By the formula for the area of...",26,7.5594,0.3467,geometry_diagram
math\mm_math,mmmath00044,mmmath00044.json,52746394.png,geometry_angle_chasing,几何角度追踪,"As shown in the figure, $OC$ is the angle bisector of $\angle AOB$, $\angle AOD = 2\angle BOD$, and $\angle COD = 18^\circ$. Please find the measure of $\angle BOD$ in degrees.",,not_translated_in_full_list,"\textbf{Solution:} From the construction we get \\ Since $OC$ is the bisector of $\angle AOB$, \\ Therefore $\angle BOC=\frac{1}{2}\angle AOB$; \\ Since $\angle AOD=2\angle BOD$, \\ Therefore $\angle AOB=3\angle BOD$,...",32,7.4809,0.3737,geometry_diagram
