dataset,final_category,final_category_zh,canonical_sample_id,sample_file,question,question_zh,translation_status,answer,question_units,complexity_index
math\geometry3k,angle_chasing,几何角度追踪,geometry3k00240,geometry3k00240.json,Find $m\angle A$,,pending_translation,90,4,5.3041
math\geometry3k,angle_chasing,几何角度追踪,geometry3k00303,geometry3k00303.json,"In the triangle, what is the measure of ∠Z?",,pending_translation,18,9,5.6852
math\geometry3k,angle_chasing,几何角度追踪,geometry3k00651,geometry3k00651.json,The triangle is inscribed in $\odot D$. Find the exact circumference of $\odot D$.,,pending_translation,4 \sqrt { 13 } \pi,14,6.3971
math\geometry3k,angle_chasing,几何角度追踪,geometry3k00625,geometry3k00625.json,"parallelogram MNPQ with $m\angle M=10x$ and $m\angle N=20x$, find $\angle N$",,pending_translation,120,17,6.5988
math\geometry3k,angle_chasing,几何角度追踪,geometry3k00511,geometry3k00511.json,Find $y$ if $m\angle 5 = 68$ and $m\angle 3 = 3y - 2$.,,pending_translation,38,14,6.4882
math\geometry3k,angle_chasing,几何角度追踪,geometry3k00352,geometry3k00352.json,Find the length of $CB$ in the isosceles triangle ABC.,,pending_translation,7,10,6.0033
math\geometry3k,angle_chasing,几何角度追踪,geometry3k00083,geometry3k00083.json,Find $m \angle R$.,,pending_translation,32,4,5.3044
math\geometry3k,angle_chasing,几何角度追踪,geometry3k00118,geometry3k00118.json,"In $\odot G$, $m\angle AGB = 30$ and $\overline{CG} \perp \overline{GD}$. Find $m\widehat{AB}$.",,pending_translation,30,17,7.0646
math\geometry3k,circle_arc_chord,圆、弧、弦与切线,geometry3k00019,geometry3k00019.json,Find $m \widehat{AC}$.,,pending_translation,48,4,5.2994
math\geometry3k,circle_arc_chord,圆、弧、弦与切线,geometry3k00256,geometry3k00256.json,Find $m\widehat{TS}$.,,pending_translation,144,4,5.3016
math\geometry3k,circle_arc_chord,圆、弧、弦与切线,geometry3k00476,geometry3k00476.json,Find $m \widehat{PO}$.,,pending_translation,112,4,5.3012
math\geometry3k,circle_arc_chord,圆、弧、弦与切线,geometry3k00500,geometry3k00500.json,Find $m \widehat{TU}$.,,pending_translation,46,4,4.8387
math\geometry3k,circle_arc_chord,圆、弧、弦与切线,geometry3k00559,geometry3k00559.json,Find $m \widehat{CD}$.,,pending_translation,150,4,5.2175
math\geometry3k,circle_arc_chord,圆、弧、弦与切线,geometry3k00790,geometry3k00790.json,$\overline{PM}$ is a diameter of $\odot R$. Find $m\widehat{MNQ}$.,,pending_translation,295,12,6.1758
math\geometry3k,circle_arc_chord,圆、弧、弦与切线,geometry3k00844,geometry3k00844.json,Find the circumference of $\odot A$.,,pending_translation,20 \pi,6,5.6362
math\geometry3k,circle_arc_chord,圆、弧、弦与切线,geometry3k00873,geometry3k00873.json,"In $\odot R$, $SU=20$, $YW=20$, and $m\widehat{YX}=45$. Find $UV$.",,pending_translation,10,14,6.6757
math\geometry3k,circle_arc_chord,圆、弧、弦与切线,geometry3k00781,geometry3k00781.json,"In $\odot R$, $SU=20$, $YW=20$, and $m\widehat{YX}=45$. Find $SV$.",,pending_translation,10,14,6.5957
math\geometry3k,circle_arc_chord,圆、弧、弦与切线,geometry3k00396,geometry3k00396.json,"In $\odot X$, $AB=30$, $CD=30$, and $m\widehat{CZ}=40$. Find $m\widehat{DZ}$.",,pending_translation,40,16,7.0429
math\geometry3k,circle_arc_chord,圆、弧、弦与切线,geometry3k00677,geometry3k00677.json,"In $\odot F$, $GK=14$ and $m\widehat{GHK}=142$. Find $m\widehat{GH}$.",,pending_translation,71,14,6.8246
math\geometry3k,circle_arc_chord,圆、弧、弦与切线,geometry3k00309,geometry3k00309.json,"Circle $J$ has a radius of $10$ units, $\odot K$ has a radius of $8$ units, and $BC=5.4$ units. Find $AB$.",,pending_translation,14.6,22,7.0897
math\geometry3k,circle_arc_chord,圆、弧、弦与切线,geometry3k00231,geometry3k00231.json,$\overline{JH}$ is tangent to $\odot G$ at $J$. Find the value of $x$.,,pending_translation,5,14,6.1664
math\geometry3k,circle_arc_chord,圆、弧、弦与切线,geometry3k00608,geometry3k00608.json,$\overline{QS}$ is a diameter of $\odot V$. Find $m \widehat{PQR}$.,,pending_translation,123,12,6.2556
math\geometry3k,circle_arc_chord,圆、弧、弦与切线,geometry3k00731,geometry3k00731.json,"If $AN$ is 5 meters long, find the exact circumference of $\odot N$.",,pending_translation,10 \pi,13,6.3835
math\geometry3k,circle_arc_chord,圆、弧、弦与切线,geometry3k00412,geometry3k00412.json,"In $\odot P$, $PD=10$, $PQ=10$, and $QE=20$. Find $PE$.",,pending_translation,$10 \sqrt{5}$,12,6.8532
math\geometry3k,circle_arc_chord,圆、弧、弦与切线,geometry3k00270,geometry3k00270.json,The radius of $\odot P$ is 5 and $PR=3$. Find $QS$.,,pending_translation,8,12,6.751
math\geometry3k,circle_arc_chord,圆、弧、弦与切线,geometry3k00046,geometry3k00046.json,$\overline{QS}$ is a diameter of $\odot V$. Find $m\widehat{QRT}$.,,pending_translation,255,12,6.1756
math\geometry3k,circle_arc_chord,圆、弧、弦与切线,geometry3k00796,geometry3k00796.json,Find $m \widehat{RQ}$.,,pending_translation,28,4,5.3012
math\geometry3k,circle_arc_chord,圆、弧、弦与切线,geometry3k00085,geometry3k00085.json,"If $\overline{B E} \cong \overline{E D}$ and $m\widehat{E D}=120,$ find $m\widehat{B E}$",,pending_translation,120,19,6.671
math\geometry3k,geometry_segment_measurement,几何线段测量,geometry3k00021,geometry3k00021.json,Find $SP$.,,pending_translation,17,2,4.7885
math\geometry3k,geometry_segment_measurement,几何线段测量,geometry3k00030,geometry3k00030.json,Find $AF$.,,pending_translation,10.8,2,4.5605
math\geometry3k,geometry_segment_measurement,几何线段测量,geometry3k00042,geometry3k00042.json,Find $BC$.,,pending_translation,23,2,4.4743
math\geometry3k,geometry_segment_measurement,几何线段测量,geometry3k00084,geometry3k00084.json,Find $SW$.,,pending_translation,16,2,4.7867
math\geometry3k,geometry_segment_measurement,几何线段测量,geometry3k00102,geometry3k00102.json,Find $RS$.,,pending_translation,25,2,4.7857
math\geometry3k,geometry_segment_measurement,几何线段测量,geometry3k00259,geometry3k00259.json,"Find $x$ if $AC=x-3$, $BE=20$, $AB=16$, and $CD=x+5$.",,pending_translation,35,14,6.0524
math\geometry3k,geometry_segment_measurement,几何线段测量,geometry3k00379,geometry3k00379.json,"Find $ED$ if $AE=3, AB=2$, $BC=6,$ and $ED=2x-3$.",,pending_translation,9,14,6.2715
math\geometry3k,geometry_segment_measurement,几何线段测量,geometry3k00130,geometry3k00130.json,Find $HJ$.,,pending_translation,15,2,4.7908
math\geometry3k,geometry_segment_measurement,几何线段测量,geometry3k00842,geometry3k00842.json,Find $RT$.,,pending_translation,10,2,4.7861
math\geometry3k,geometry_segment_measurement,几何线段测量,geometry3k00343,geometry3k00343.json,"If $BT = 5$ and $TC = 8$, find $CD$.",,pending_translation,\sqrt{89},8,5.6512
math\geometry3k,geometry_segment_measurement,几何线段测量,geometry3k00694,geometry3k00694.json,Find $JM$.,,pending_translation,5.5,2,4.7075
math\geometry3k,geometry_segment_measurement,几何线段测量,geometry3k00191,geometry3k00191.json,Find $JK$.,,pending_translation,24,2,4.7844
math\geometry3k,geometry_segment_measurement,几何线段测量,geometry3k00158,geometry3k00158.json,"If $x=7\sqrt{3}$, find $CE$.",,pending_translation,21,7,5.6054
math\geometry3k,geometry_segment_measurement,几何线段测量,geometry3k00390,geometry3k00390.json,Find $RS$.,,pending_translation,20,2,4.5583
math\geometry3k,geometry_segment_measurement,几何线段测量,geometry3k00250,geometry3k00250.json,"If $QR=2$, $XW=12$, $QW=15$, and $ST=5$, find $RS$.",,pending_translation,8,12,6.1195
math\geometry3k,geometry_segment_measurement,几何线段测量,geometry3k00841,geometry3k00841.json,"If $WZ=25.3$ and $YZ=22.4$, find $XY$.",,pending_translation,22.4,8,5.4205
math\geometry3k,geometry_segment_measurement,几何线段测量,geometry3k00528,geometry3k00528.json,Find $FH$.,,pending_translation,12,2,4.5555
math\geometry3k,geometry_segment_measurement,几何线段测量,geometry3k00407,geometry3k00407.json,Find $NP$.,,pending_translation,14,2,4.5574
math\geometry3k,geometry_segment_measurement,几何线段测量,geometry3k00784,geometry3k00784.json,Find $DB$.,,pending_translation,5,2,4.4079
math\geometry3k,geometry_segment_measurement,几何线段测量,geometry3k00232,geometry3k00232.json,Find $JK$.,,pending_translation,14,2,4.7843
math\geometry3k,area_perimeter,面积与周长计算,geometry3k00089,geometry3k00089.json,Find the area of the figure.,,pending_translation,77,6,5.6479
math\geometry3k,area_perimeter,面积与周长计算,geometry3k00090,geometry3k00090.json,Find the area of the figure.,,pending_translation,64,6,5.6416
math\geometry3k,area_perimeter,面积与周长计算,geometry3k00122,geometry3k00122.json,Find the perimeter of the figure.,,pending_translation,44,6,5.6407
math\geometry3k,area_perimeter,面积与周长计算,geometry3k00320,geometry3k00320.json,Find the area of the figure.,,pending_translation,54.9,6,5.7254
math\geometry3k,area_perimeter,面积与周长计算,geometry3k00395,geometry3k00395.json,Find the perimeter of the figure.,,pending_translation,50,6,5.559
math\geometry3k,area_perimeter,面积与周长计算,geometry3k00169,geometry3k00169.json,Find the area of the figure. Round to the nearest tenth if necessary.,,pending_translation,54,13,6.8732
math\geometry3k,area_perimeter,面积与周长计算,geometry3k00488,geometry3k00488.json,"Find the area of quadrilateral $XYZW$ if $XZ = 39$, $HW = 20$, and $YG = 21$.",,pending_translation,799.5,14,6.4863
math\geometry3k,area_perimeter,面积与周长计算,geometry3k00833,geometry3k00833.json,Find the area of the figure. Round to the nearest tenth if necessary.,,pending_translation,128.1,13,6.8721
math\geometry3k,area_perimeter,面积与周长计算,geometry3k00613,geometry3k00613.json,Find the area of the figure. Round to the nearest tenth if necessary.,,pending_translation,80,13,6.8785
math\geometry3k,area_perimeter,面积与周长计算,geometry3k00066,geometry3k00066.json,"The area of $▱ A B C D$ is 150 square meters. The area of $▱ F G H J$ is 54 square meters. If $▱ A B C D \sim ▱ F G H J$, find the scale factor of $▱ F G H J$ to $▱ A B C D$.",,pending_translation,\frac { 3 } { 5 },46,6.9388
math\geometry3k,area_perimeter,面积与周长计算,geometry3k00762,geometry3k00762.json,Find the area of the regular polygon figure. Round to the nearest tenth.,,pending_translation,166.3,13,6.3375
math\geometry3k,area_perimeter,面积与周长计算,geometry3k00356,geometry3k00356.json,What is the perimeter of the figure?,,pending_translation,20,7,5.7043
math\geometry3k,area_perimeter,面积与周长计算,geometry3k00196,geometry3k00196.json,Find the area of the figure. Round to the nearest tenth if necessary.,,pending_translation,39.4,13,6.9553
math\geometry3k,area_perimeter,面积与周长计算,geometry3k00422,geometry3k00422.json,"For the pair of similar figures, use the given areas to find $x$.",,pending_translation,6,13,6.3289
math\geometry3k,area_perimeter,面积与周长计算,geometry3k00850,geometry3k00850.json,"For the pair of similar figures, find the area of the green figure.",,pending_translation,81,13,6.3389
math\geometry3k,area_perimeter,面积与周长计算,geometry3k00479,geometry3k00479.json,"For the pair of similar figures, use the given areas to find the scale factor of the blue to the green figure.",,pending_translation,\frac { 6 } { 5 },22,6.8358
math\geometry3k,area_perimeter,面积与周长计算,geometry3k00113,geometry3k00113.json,Find the area of the figure. Round to the nearest tenth if necessary.,,pending_translation,239,13,6.7924
math\geometry3k,area_perimeter,面积与周长计算,geometry3k00036,geometry3k00036.json,Find the area of a regular hexagon with a perimeter of 72 feet.,,pending_translation,374.1,13,4.5858
math\geometry3k,area_perimeter,面积与周长计算,geometry3k00776,geometry3k00776.json,Find the area of the figure.,,pending_translation,112.5,6,5.6534
math\geometry3k,area_perimeter,面积与周长计算,geometry3k00782,geometry3k00782.json,Find the area of the figure. Round to the nearest tenth.,,pending_translation,105.7,11,6.1791
math\geometry3k,diagram_variable_solving,图形变量求解,geometry3k00003,geometry3k00003.json,Find x in the figure.,,pending_translation,31,5,5.4948
math\geometry3k,diagram_variable_solving,图形变量求解,geometry3k00010,geometry3k00010.json,Find $x$ in the figure.,,pending_translation,16,5,5.576
math\geometry3k,diagram_variable_solving,图形变量求解,geometry3k00013,geometry3k00013.json,Find y in the figure.,,pending_translation,40,5,5.4156
math\geometry3k,diagram_variable_solving,图形变量求解,geometry3k00025,geometry3k00025.json,Find $y$ in the figure.,,pending_translation,15,5,5.416
math\geometry3k,diagram_variable_solving,图形变量求解,geometry3k00029,geometry3k00029.json,Find $y$ in the figure.,,pending_translation,26.3,5,5.4936
math\geometry3k,diagram_variable_solving,图形变量求解,geometry3k00527,geometry3k00527.json,"For trapezoid QRST, M and P are midpoints of the legs. If QR = 16, PM = 12, and TS = 4x, find x.",,pending_translation,2,22,5.2869
math\geometry3k,diagram_variable_solving,图形变量求解,geometry3k00341,geometry3k00341.json,"If XM = 4, XN = 6, and NZ = 9, find XY.",,pending_translation,10,10,5.8595
math\geometry3k,diagram_variable_solving,图形变量求解,geometry3k00729,geometry3k00729.json,"In the figure, the vertices of quadrilateral ABCD intersect square EFGH and divide its sides into segments with measures that have a ratio of 1:2. Find the ratio between the areas of ABCD and EFGH.",,pending_translation,5:9,36,7.721
math\geometry3k,diagram_variable_solving,图形变量求解,geometry3k00253,geometry3k00253.json,Find $x$ in the figure.,,pending_translation,34,5,5.2618
math\geometry3k,diagram_variable_solving,图形变量求解,geometry3k00363,geometry3k00363.json,"In the figure, the vertices of quadrilateral ABCD intersect square EFGH and divide its sides into segments with measures that have a ratio of 1:2. Find the area of ABCD.",,pending_translation,45,31,7.6558
math\geometry3k,diagram_variable_solving,图形变量求解,geometry3k00556,geometry3k00556.json,What is the value of x in the figure below? Round to the nearest tenth.,,pending_translation,11.1,15,6.2447
math\geometry3k,diagram_variable_solving,图形变量求解,geometry3k00263,geometry3k00263.json,Find x in the figure.,,pending_translation,16,5,5.4156
math\geometry3k,diagram_variable_solving,图形变量求解,geometry3k00189,geometry3k00189.json,Find $x$ in the figure.,,pending_translation,90,5,5.4962
math\geometry3k,diagram_variable_solving,图形变量求解,geometry3k00592,geometry3k00592.json,Find x in the figure below. Round your answer to the nearest tenth if necessary.,,pending_translation,93.9,15,6.9316
math\geometry3k,diagram_variable_solving,图形变量求解,geometry3k00252,geometry3k00252.json,Find $x$ in the figure.,,pending_translation,34,5,5.496
math\geometry3k,diagram_variable_solving,图形变量求解,geometry3k00501,geometry3k00501.json,Solve for x in the figure.,,pending_translation,4,6,6.0812
math\geometry3k,diagram_variable_solving,图形变量求解,geometry3k00594,geometry3k00594.json,"In the figure at the right, $YZ$ is the midsegment of trapezoid $TWRV$. Determine the value of $x$.",,pending_translation,1.2,18,7.0478
math\geometry3k,diagram_variable_solving,图形变量求解,geometry3k00403,geometry3k00403.json,"In the figure consisting of squares A, B, and C, JK = 2KL and KL = 2LM. If the perimeter of the figure is 66 units, what is the area?",,pending_translation,189,30,7.4675
math\geometry3k,diagram_variable_solving,图形变量求解,geometry3k00282,geometry3k00282.json,Find $z$ in the figure.,,pending_translation,73,5,5.5783
math\geometry3k,diagram_variable_solving,图形变量求解,geometry3k00159,geometry3k00159.json,What is the value of x in the figure?,,pending_translation,26,9,6.008
math\geometry3k,segment_length,线段长度求解,geometry3k00170,geometry3k00170.json,Find the length of $XW$,,pending_translation,9,5,5.4828
math\geometry3k,segment_length,线段长度求解,geometry3k00440,geometry3k00440.json,Find the length of $WY$.,,pending_translation,9,5,5.4828
math\geometry3k,segment_length,线段长度求解,geometry3k00654,geometry3k00654.json,Find the length of $XY$.,,pending_translation,9,5,5.4828
math\geometry3k,segment_length,线段长度求解,geometry3k00279,geometry3k00279.json,What is the length of $RT$?,,pending_translation,5 \sqrt{2},6,5.4042
math\geometry3k,segment_length,线段长度求解,geometry3k00470,geometry3k00470.json,What is the length of $\overline{EF}$?,,pending_translation,26,7,5.5424
math\geometry3k,segment_length,线段长度求解,geometry3k00468,geometry3k00468.json,"For trapezoid $DEGH$, $X$ and $Y$ are midpoints of the legs. Find $DE$.",,pending_translation,8,13,6.3266
math\geometry3k,segment_length,线段长度求解,geometry3k00239,geometry3k00239.json,"Points $S$, $T$, and $U$ are the midpoints of $\overline{DE}$, $\overline{EF}$, and $\overline{DF}$, respectively. Find $y$.",,pending_translation,5.8,19,6.3823
math\geometry3k,segment_length,线段长度求解,geometry3k00747,geometry3k00747.json,A square with 5-centimeter sides is inscribed in a circle. What is the circumference of the circle? Round your answer to the nearest tenth of a centimeter.,,pending_translation,22.2,28,5.9335
math\geometry3k,segment_length,线段长度求解,geometry3k00164,geometry3k00164.json,The segment is tangent to the circle. Find $x$. Round to the nearest tenth.,,pending_translation,10.7,14,6.3951
math\geometry3k,segment_length,线段长度求解,geometry3k00732,geometry3k00732.json,The segment is tangent to the circle. Find $x$.,,pending_translation,8,9,5.7586
math\geometry3k,segment_length,线段长度求解,geometry3k00843,geometry3k00843.json,For isosceles trapezoid $X Y Z W$ find the length of the median,,pending_translation,14,13,6.3269
math\geometry3k,segment_length,线段长度求解,geometry3k00325,geometry3k00325.json,"One side of a square is a diameter of a circle. The length of one side of the square is 5 feet. To the nearest hundredth, what is the probability that a point chosen at random is in the shaded region?",,pending_translation,0.44,41,7.9189
math\geometry3k,segment_length,线段长度求解,geometry3k00710,geometry3k00710.json,The segment is tangent to the circle. Find $x$.,,pending_translation,9,9,5.7632
math\geometry3k,segment_length,线段长度求解,geometry3k00523,geometry3k00523.json,"For trapezoid $ABCD$, $S$ and $T$ are midpoints of the legs. If $AB=3x$, $ST=15$, and $CD=9x$, find $x$.",,pending_translation,2.5,23,6.9497
math\geometry3k,segment_length,线段长度求解,geometry3k00334,geometry3k00334.json,Find the length of $\widehat{ZY}$. Round to the nearest hundredth.,,pending_translation,5.24,11,6.1736
math\geometry3k,segment_length,线段长度求解,geometry3k00783,geometry3k00783.json,"The lengths of the bases of an isosceles trapezoid are shown below. If the perimeter is 74 meters, what is its area?",,pending_translation,162,22,7.2947
math\geometry3k,segment_length,线段长度求解,geometry3k00678,geometry3k00678.json,"In $\odot P$, the diameter is $9$, find the length of $\widehat{QT}$. Round to the nearest hundredth.",,pending_translation,8.80,18,6.6354
math\geometry3k,segment_length,线段长度求解,geometry3k00157,geometry3k00157.json,The segment is tangent to the circle. Find $x$.,,pending_translation,20,9,5.9929
math\geometry3k,segment_length,线段长度求解,geometry3k00414,geometry3k00414.json,"For trapezoid $RSTV$, $A$ and $B$ are midpoints of the legs. Find $VT$.",,pending_translation,4,13,6.3267
math\geometry3k,segment_length,线段长度求解,geometry3k00045,geometry3k00045.json,A square with side length of $9$ inches is inscribed in $\odot J$. Find the exact circumference of $\odot J$.,,pending_translation,9 \sqrt 2 \pi,20,7.2228
math\geometry3k,geometry_generic_measurement,图形通用量测,geometry3k00106,geometry3k00106.json,Find EC.,,pending_translation,4.8,2,4.7909
math\geometry3k,geometry_generic_measurement,图形通用量测,geometry3k00109,geometry3k00109.json,Find VW,,pending_translation,12,2,4.7871
math\geometry3k,geometry_generic_measurement,图形通用量测,geometry3k00192,geometry3k00192.json,Find BD,,pending_translation,1.8,2,4.7909
math\geometry3k,geometry_generic_measurement,图形通用量测,geometry3k00307,geometry3k00307.json,Find AC,,pending_translation,7 \sqrt { 3 },2,4.5565
math\geometry3k,geometry_generic_measurement,图形通用量测,geometry3k00317,geometry3k00317.json,Find ST,,pending_translation,\frac { 50 } { 3 },2,4.5514
math\geometry3k,geometry_generic_measurement,图形通用量测,geometry3k00715,geometry3k00715.json,Find PQ,,pending_translation,15,2,4.4774
math\geometry3k,geometry_generic_measurement,图形通用量测,geometry3k00302,geometry3k00302.json,"If PR || WX, WX = 10, XY = 6, WY = 8, RY = 5, and PS = 3, find SY.",,pending_translation,4,16,6.6325
math\geometry3k,geometry_generic_measurement,图形通用量测,geometry3k00582,geometry3k00582.json,Find DE,,pending_translation,6,2,4.7874
math\geometry3k,geometry_generic_measurement,图形通用量测,geometry3k00701,geometry3k00701.json,Find AE,,pending_translation,8,2,4.5491
math\geometry3k,geometry_generic_measurement,图形通用量测,geometry3k00855,geometry3k00855.json,Find the value of $x$ in each diagram.,,pending_translation,52,8,5.6722
math\geometry3k,geometry_generic_measurement,图形通用量测,geometry3k00458,geometry3k00458.json,Find the value of $x$ in the diagram.,,pending_translation,13,8,5.6636
math\geometry3k,geometry_generic_measurement,图形通用量测,geometry3k00859,geometry3k00859.json,"If $PT=y-3$, $PS=y+2$, $RS=12$, and $QS=16$, solve for $y$.",,pending_translation,\frac{14}{3},15,6.7774
math\geometry3k,geometry_generic_measurement,图形通用量测,geometry3k00610,geometry3k00610.json,Find SC,,pending_translation,21,2,4.9387
math\geometry3k,geometry_generic_measurement,图形通用量测,geometry3k00824,geometry3k00824.json,Find AE,,pending_translation,4,2,4.2458
math\geometry3k,geometry_generic_measurement,图形通用量测,geometry3k00696,geometry3k00696.json,Find AB,,pending_translation,60,2,4.7908
math\geometry3k,geometry_generic_measurement,图形通用量测,geometry3k00340,geometry3k00340.json,Find AC,,pending_translation,9.6,2,4.7892
math\geometry3k,geometry_generic_measurement,图形通用量测,geometry3k00230,geometry3k00230.json,"If PR || KL, KN = 9, LN = 16, PM = 2 KP, find ML.",,pending_translation,20,12,6.033
math\geometry3k,geometry_generic_measurement,图形通用量测,geometry3k00478,geometry3k00478.json,"If PR || WX, WX = 10, XY = 6, WY = 8, RY = 5, and PS = 3, find PQ",,pending_translation,6,16,6.6325
math\geometry3k,geometry_generic_measurement,图形通用量测,geometry3k00858,geometry3k00858.json,"If PR || KL, KN = 9, LN = 16, PM = 2 KP, find MR.",,pending_translation,40 / 3,12,6.113
math\geometry3k,geometry_generic_measurement,图形通用量测,geometry3k00237,geometry3k00237.json,Refer to the figure at the right. Find z.,,pending_translation,11.09,9,6.3357
math\geometry3k,trigonometric_ratio,三角比计算,geometry3k00716,geometry3k00716.json,find $\sin R$,,pending_translation,0.8,3,4.9198
math\geometry3k,trigonometric_ratio,三角比计算,geometry3k00389,geometry3k00389.json,"$a=14, b=48,$ and $c=50$ find $cosB$",,pending_translation,0.28,9,4.2764
math\geometry3k,trigonometric_ratio,三角比计算,geometry3k00348,geometry3k00348.json,"$a=8, b=15,$ and $c=17$ find $\tan B$",,pending_translation,1.88,10,5.8057
math\geometry3k,trigonometric_ratio,三角比计算,geometry3k00394,geometry3k00394.json,"$a=14$, $b=48$, and $c=50$; find $\tan A$.",,pending_translation,0.29,10,6.3697
math\geometry3k,trigonometric_ratio,三角比计算,geometry3k00674,geometry3k00674.json,"$a=14$, $b=48$, and $c=50$. Find $\sin B$.",,pending_translation,0.96,10,6.3697
math\geometry3k,trigonometric_ratio,三角比计算,geometry3k00689,geometry3k00689.json,Express the ratio of $\tan B$ as a decimal to the nearest hundredth.,,pending_translation,2.4,13,6.044
math\geometry3k,trigonometric_ratio,三角比计算,geometry3k00789,geometry3k00789.json,Express the ratio of $\tan A$ as a decimal to the nearest hundredth.,,pending_translation,1.33,13,6.1932
math\geometry3k,trigonometric_ratio,三角比计算,geometry3k00112,geometry3k00112.json,Express the ratio of $\sin A$ as a decimal to the nearest hundredth.,,pending_translation,0.80,13,6.2732
math\geometry3k,trigonometric_ratio,三角比计算,geometry3k00810,geometry3k00810.json,Express the ratio of $\sin Q$ as a decimal to the nearest hundredth.,,pending_translation,0.47,13,6.0413
math\geometry3k,trigonometric_ratio,三角比计算,geometry3k00063,geometry3k00063.json,"A plane travels from Des Moines to Phoenix, on to Atlanta, and back to Des Moines, as shown below. Find the distance in miles from Des Moines to Phoenix if the total trip was 3482 miles.",,pending_translation,1153,36,7.8526
math\geometry3k,trigonometric_ratio,三角比计算,geometry3k00738,geometry3k00738.json,Express the ratio of $\sin B$ as a decimal to the nearest hundredth.,,pending_translation,0.92,13,5.964
math\geometry3k,trigonometric_ratio,三角比计算,geometry3k00712,geometry3k00712.json,"$a=8$, $b=15$, and $c=17$; find $\tan A$.",,pending_translation,0.53,10,6.4497
math\geometry3k,trigonometric_ratio,三角比计算,geometry3k00652,geometry3k00652.json,Express the ratio of $\tan V$ as a decimal to the nearest hundredth.,,pending_translation,0.29,13,5.9652
math\geometry3k,trigonometric_ratio,三角比计算,geometry3k00611,geometry3k00611.json,"A plane travels from Des Moines to Phoenix, on to Atlanta, and back to Des Moines, as shown below. Find the distance in miles from Atlanta to Des Moines if the total trip was 3482 miles.",,pending_translation,738,36,7.7726
math\geometry3k,trigonometric_ratio,三角比计算,geometry3k00419,geometry3k00419.json,Express the ratio of $\sin A$ as a decimal to the nearest hundredth.,,pending_translation,0.38,13,5.964
math\geometry3k,trigonometric_ratio,三角比计算,geometry3k00149,geometry3k00149.json,Express the ratio of $\tan C$ as a decimal to the nearest hundredth.,,pending_translation,0.75,13,6.2732
math\geometry3k,trigonometric_ratio,三角比计算,geometry3k00037,geometry3k00037.json,Express the ratio of $\tan Q$ as a decimal to the nearest hundredth.,,pending_translation,0.53,13,5.9613
math\geometry3k,trigonometric_ratio,三角比计算,geometry3k00684,geometry3k00684.json,Express the ratio of $\cos Q$ as a decimal to the nearest hundredth.,,pending_translation,0.88,13,6.0413
math\geometry3k,trigonometric_ratio,三角比计算,geometry3k00587,geometry3k00587.json,Express the ratio of $\sin L$ as a decimal to the nearest hundredth.,,pending_translation,0.38,13,5.9642
math\geometry3k,trigonometric_ratio,三角比计算,geometry3k00311,geometry3k00311.json,Express the ratio of $\cos L$ as a decimal to the nearest hundredth.,,pending_translation,0.92,13,6.0442
math\geometry3k,coordinate_geometry,坐标几何,geometry3k00072,geometry3k00072.json,Find $x$. (Hint: Draw an auxiliary line.),,pending_translation,130,7,5.3298
math\geometry3k,coordinate_geometry,坐标几何,geometry3k00374,geometry3k00374.json,Refer to trapezoid $CDFG$ with median $\overline{HE}$. Find $GF$.,,pending_translation,30,10,6.0107
