dataset,final_category,final_category_zh,canonical_sample_id,sample_file,question,question_zh,translation_status,answer,question_units,complexity_index
physics\multi_physics,mechanics_kinematics_dynamics,力学、运动学与动力学,multiphysics00331,multiphysics00331.json,如图所示是某课外研究小组设计的可以用来测量转盘转速的装置。该装置上方是一与转盘固定在一起有横向均匀刻度的标尺，带孔的小球穿在光滑细杆上与一轻弹簧相连，弹簧的另一端固定在转动轴上，小球可沿杆自由滑动并随转盘在水平面内转动。当转盘不转动时，指针指在O处，当转盘转动的角速度为ω1时，指针指在A处，当转盘转动的角速度为ω2时，指针指在B处，设弹簧均没有超过弹性限度。则ω1与ω2的比值为( ),如图所示是某课外研究小组设计的可以用来测量转盘转速的装置。该装置上方是一与转盘固定在一起有横向均匀刻度的标尺，带孔的小球穿在光滑细杆上与一轻弹簧相连，弹簧的另一端固定在转动轴上，小球可沿杆自由滑动并随转盘在水平面内转动。当转盘不转动时，指针指在O处，当转盘转动的角速度为ω1时，指针指在A处，当转盘转动的角速度为ω2时，指针指在B处，设弹簧均没有超过弹性限度。则ω1与ω2的比值为( ),original_zh,$\frac1{\sqrt{2}}$,174,8.9167
physics\multi_physics,mechanics_kinematics_dynamics,力学、运动学与动力学,multiphysics00074,multiphysics00074.json,如图所示，物块P置于水平转盘上随转盘一起运动，图中c方向沿半径指向圆心，a方向与c方向垂直。当转盘逆时针转动时，下列说法正确的是( ),如图所示，物块P置于水平转盘上随转盘一起运动，图中c方向沿半径指向圆心，a方向与c方向垂直。当转盘逆时针转动时，下列说法正确的是( ),original_zh,当转盘匀速转动时，P受摩擦力方向为c,59,7.6168
physics\multi_physics,mechanics_kinematics_dynamics,力学、运动学与动力学,multiphysics00112,multiphysics00112.json,如图所示，用完全相同的轻弹簧A、B、C将两个相同的小球连接并悬挂，小球处于静止状态。弹簧A与竖直方向的夹角为$30^{\circ}$，弹簧C水平，则弹簧A、C的伸长量之比为( ),如图所示，用完全相同的轻弹簧A、B、C将两个相同的小球连接并悬挂，小球处于静止状态。弹簧A与竖直方向的夹角为$30^{\circ}$，弹簧C水平，则弹簧A、C的伸长量之比为( ),original_zh,2∶1,68,8.1521
physics\multi_physics,mechanics_kinematics_dynamics,力学、运动学与动力学,multiphysics00198,multiphysics00198.json,a、b两物体的质量分别为$m_1$、$m_2$，由轻质弹簧相连。当用恒力$F$竖直向上拉着a，使a、b一起向上做匀加速直线运动时，弹簧伸长量为$x_1$；当用大小仍为$F$的恒力沿水平方向拉着a，使a、b一起沿光滑水平桌面做匀加速直线运动时，弹簧伸长量为$x_2$，如图所示。则（ ）,a、b两物体的质量分别为$m_1$、$m_2$，由轻质弹簧相连。当用恒力$F$竖直向上拉着a，使a、b一起向上做匀加速直线运动时，弹簧伸长量为$x_1$；当用大小仍为$F$的恒力沿水平方向拉着a，使a、b一起沿光滑水平桌面做匀加速直线运动时，弹簧伸长量为$x_2$，如图所示。则（ ）,original_zh,$x_1$一定等于$x_2$,110,9.1604
physics\multi_physics,mechanics_kinematics_dynamics,力学、运动学与动力学,multiphysics00333,multiphysics00333.json,“嫦娥五号”作为我国登月计划中第三期工程的“主打星”，计划于2017年在海南文昌卫星发射中心发射，登月后又从月球起飞，并以“跳跃式返回技术”成功返回地面，完成探月第三期工程的重大跨越一带回月球样品．“跳跃式返回技术”是指航天器在关闭发动机后进入大气层，依靠大气升力再次冲出大气层，降低速度后进入大气层．如图所示，虚线为大气层的边界，已知地球半径为R，d点与地心距离为r，地球表面重力加速度为g．下列说法正确的是( ),“嫦娥五号”作为我国登月计划中第三期工程的“主打星”，计划于2017年在海南文昌卫星发射中心发射，登月后又从月球起飞，并以“跳跃式返回技术”成功返回地面，完成探月第三期工程的重大跨越一带回月球样品．“跳跃式返回技术”是指航天器在关闭发动机后进入大气层，依靠大气升力再次冲出大气层，降低速度后进入大气层．如图所示，虚线为大气层的边界，已知地球半径为R，d点与地心距离为r，地球表面重力加速度为g．下列说法正确的是( ),original_zh,“嫦娥五号”在c点和e点的速率相等。,181,9.1741
physics\multi_physics,mechanics_kinematics_dynamics,力学、运动学与动力学,multiphysics00153,multiphysics00153.json,如图所示，建筑装修中工人用质量为m的磨石对斜壁进行打磨，当对磨石加竖直向上大小为F的推力时，磨石恰好沿斜壁向上匀速运动，已知磨石与斜壁之间的动摩擦因数为μ，则磨石受到的摩擦力是( ),如图所示，建筑装修中工人用质量为m的磨石对斜壁进行打磨，当对磨石加竖直向上大小为F的推力时，磨石恰好沿斜壁向上匀速运动，已知磨石与斜壁之间的动摩擦因数为μ，则磨石受到的摩擦力是( ),original_zh,$(F-mg)cos\theta $,82,7.9395
physics\multi_physics,mechanics_kinematics_dynamics,力学、运动学与动力学,multiphysics00123,multiphysics00123.json,如图所示，轻绳的一端固定在 O 点，另一端系一质量为 m 的小球（可视为质点）。当小球在竖直平面内沿逆时针方向做圆周运动时，通过传感器测得轻绳拉力 F、轻绳与竖直线 OP 的夹角 θ 满足关系式 F=a+bcos θ，式中 a、b 为常数。若不计空气阻力，则当地的重力加速度为（ ）,如图所示，轻绳的一端固定在 O 点，另一端系一质量为 m 的小球（可视为质点）。当小球在竖直平面内沿逆时针方向做圆周运动时，通过传感器测得轻绳拉力 F、轻绳与竖直线 OP 的夹角 θ 满足关系式 F=a+bcos θ，式中 a、b 为常数。若不计空气阻力，则当地的重力加速度为（ ）,original_zh,$\frac{b}{3m}$,106,8.0462
physics\multi_physics,mechanics_kinematics_dynamics,力学、运动学与动力学,multiphysics00304,multiphysics00304.json,纸面内有一矩形导体闭合线框 abcd，ab 边长大于 bc 边长，置于垂直纸面向里、边界为 MN 的匀强磁场外。线框两次匀速地完全进入磁场，两次速度大小相同，方向均垂直于 MN。第一次 ab 边平行 MN 进入磁场，线框上产生的热量为 Q1，通过线框导体横截面的电荷量为 q1；第二次 bc 边平行 MN 进入磁场，线框上产生的热量为 Q2，通过线框导体横截面的电荷量为 q2，则（ ）,纸面内有一矩形导体闭合线框 abcd，ab 边长大于 bc 边长，置于垂直纸面向里、边界为 MN 的匀强磁场外。线框两次匀速地完全进入磁场，两次速度大小相同，方向均垂直于 MN。第一次 ab 边平行 MN 进入磁场，线框上产生的热量为 Q1，通过线框导体横截面的电荷量为 q1；第二次 bc 边平行 MN 进入磁场，线框上产生的热量为 Q2，通过线框导体横截面的电荷量为 q2，则（ ）,original_zh,Q1>Q2，q1=q2,147,8.3522
physics\multi_physics,mechanics_kinematics_dynamics,力学、运动学与动力学,multiphysics00411,multiphysics00411.json,一带有乒乓球发射机的乒乓球台如图10所示。水平台面的长和宽分别为L1和L2，中间球网高度为h。发射机安装于台面左侧边缘的中点，能以不同速率向右侧不同方向水平发射乒乓球，发射点距台面高度为3h。不计空气的作用，重力加速度大小为g。若乒乓球的发射速率v在某范围内，通过选择合适的方向，就能使乒乓球落到球网右侧台面上，则v的最大取值范围是( ),一带有乒乓球发射机的乒乓球台如图10所示。水平台面的长和宽分别为L1和L2，中间球网高度为h。发射机安装于台面左侧边缘的中点，能以不同速率向右侧不同方向水平发射乒乓球，发射点距台面高度为3h。不计空气的作用，重力加速度大小为g。若乒乓球的发射速率v在某范围内，通过选择合适的方向，就能使乒乓球落到球网右侧台面上，则v的最大取值范围是( ),original_zh,$\frac{L_1}2\sqrt{\frac g{h}}<v<\frac12\sqrt{\frac{(4L_1^2+L_2^2) g}{6h}}$,154,8.852
physics\multi_physics,mechanics_kinematics_dynamics,力学、运动学与动力学,multiphysics00226,multiphysics00226.json,如图，滑块A置于水平地面上，滑块B在一水平力作用下紧靠滑块A（A、B接触面竖直），此时A恰好不滑动，B刚好不下滑。已知A与B间的动摩擦因数为$\mu_{1}$，A与地面间的动摩擦因数为$\mu_{2}$，最大静摩擦力等于滑动摩擦力。A与B的质量之比为（ ）,如图，滑块A置于水平地面上，滑块B在一水平力作用下紧靠滑块A（A、B接触面竖直），此时A恰好不滑动，B刚好不下滑。已知A与B间的动摩擦因数为$\mu_{1}$，A与地面间的动摩擦因数为$\mu_{2}$，最大静摩擦力等于滑动摩擦力。A与B的质量之比为（ ）,original_zh,$\frac{1-\mu_1\mu_2}{\mu_1\mu_2}$,100,8.728
physics\multi_physics,electromagnetism_circuits,电磁学与物理电路,multiphysics00420,multiphysics00420.json,如图所示，为A、B两电阻的伏安特性曲线，关于两电阻的描述正确的是（ ）,如图所示，为A、B两电阻的伏安特性曲线，关于两电阻的描述正确的是（ ）,original_zh,在两图线交点处，电阻A的阻值等于电阻B,29,6.67
physics\multi_physics,electromagnetism_circuits,电磁学与物理电路,multiphysics00082,multiphysics00082.json,矩形线框abcd由静止开始运动，若使线框中产生感应电流，则线框的运动情况应该是( ),矩形线框abcd由静止开始运动，若使线框中产生感应电流，则线框的运动情况应该是( ),original_zh,AD,34,7.4937
physics\multi_physics,electromagnetism_circuits,电磁学与物理电路,multiphysics00192,multiphysics00192.json,如图所示，甲是远距离输电线路的示意图，乙是发电机输出电压随时间变化的图像，则（ ）,如图所示，甲是远距离输电线路的示意图，乙是发电机输出电压随时间变化的图像，则（ ）,original_zh,当用户用电器的总电阻增大时，输电线上损失的功率减小,35,7.3142
physics\multi_physics,electromagnetism_circuits,电磁学与物理电路,multiphysics00049,multiphysics00049.json,磁铁在线圈中心上方开始运动时，线圈中产生如图中箭头所示方向的感应电流，则磁铁（ ）,磁铁在线圈中心上方开始运动时，线圈中产生如图中箭头所示方向的感应电流，则磁铁（ ）,original_zh,向下运动,36,7.3399
physics\multi_physics,electromagnetism_circuits,电磁学与物理电路,multiphysics00120,multiphysics00120.json,磁铁在线圈中心上方开始运动时，线圈中产生如图中箭头所示方向的感应电流，则磁铁（ ）,磁铁在线圈中心上方开始运动时，线圈中产生如图中箭头所示方向的感应电流，则磁铁（ ）,original_zh,向下运动,36,7.3399
physics\multi_physics,electromagnetism_circuits,电磁学与物理电路,multiphysics00204,multiphysics00204.json,电吉他中电拾音器的基本结构如图12所示，磁体附近的金属弦被磁化，因此弦振动时，在线圈中产生感应电流，电流经电路放大后传送到音箱发出声音。下列说法正确的有( ),电吉他中电拾音器的基本结构如图12所示，磁体附近的金属弦被磁化，因此弦振动时，在线圈中产生感应电流，电流经电路放大后传送到音箱发出声音。下列说法正确的有( ),original_zh,BCD,70,9.1323
physics\multi_physics,electromagnetism_circuits,电磁学与物理电路,multiphysics00021,multiphysics00021.json,如图甲所示为放在同一水平面内的两个闭合同心圆形线圈A、B，线圈A中通入如图乙所示的电流，t=0时电流方向为顺时针（如图中箭头所示），则下列说法中正确的是（ ）,如图甲所示为放在同一水平面内的两个闭合同心圆形线圈A、B，线圈A中通入如图乙所示的电流，t=0时电流方向为顺时针（如图中箭头所示），则下列说法中正确的是（ ）,original_zh,ABD,69,8.6712
physics\multi_physics,electromagnetism_circuits,电磁学与物理电路,multiphysics00206,multiphysics00206.json,先后用不同的交流电源给同一盏灯泡供电，第一次灯泡两端的电压随时间按正弦规律变化（如图甲所示）；第二次灯泡两端的电压变化规律如图乙所示。若甲、乙图中的U_0、T所表示的电压、周期值是相同的，则以下说法正确的是（ ）,先后用不同的交流电源给同一盏灯泡供电，第一次灯泡两端的电压随时间按正弦规律变化（如图甲所示）；第二次灯泡两端的电压变化规律如图乙所示。若甲、乙图中的U_0、T所表示的电压、周期值是相同的，则以下说法正确的是（ ）,original_zh,第一、第二次，灯泡的电功率之比是1∶5,93,8.5255
physics\multi_physics,electromagnetism_circuits,电磁学与物理电路,multiphysics00061,multiphysics00061.json,如图所示，质量为m的金属环用线悬挂起来，金属环有一半处于水平且与环面垂直的匀强磁场中，从某时刻开始，磁感应强度均匀减小，则在磁感应强度均匀减小的过程中，关于线拉力的大小下列说法中正确的是( ),如图所示，质量为m的金属环用线悬挂起来，金属环有一半处于水平且与环面垂直的匀强磁场中，从某时刻开始，磁感应强度均匀减小，则在磁感应强度均匀减小的过程中，关于线拉力的大小下列说法中正确的是( ),original_zh,大于环重力mg，并逐渐减小,87,8.6611
physics\multi_physics,electromagnetism_circuits,电磁学与物理电路,multiphysics00362,multiphysics00362.json,如图所示是一种延时开关，当S1闭合时，电磁铁F将衔铁D吸下，C线路接通。当S1断开时，由于电磁感应作用，D将延迟一段时间才被释放。则,如图所示是一种延时开关，当S1闭合时，电磁铁F将衔铁D吸下，C线路接通。当S1断开时，由于电磁感应作用，D将延迟一段时间才被释放。则,original_zh,BC,59,8.2612
physics\multi_physics,electromagnetism_circuits,电磁学与物理电路,multiphysics00073,multiphysics00073.json,电阻为1 Ω的矩形线圈绕垂直于磁场方向的轴在匀强磁场中匀速转动，产生的交变电动势随时间变化的图象如图所示。现把交流电加在电阻为9 Ω的电热丝上，下列判断正确的是( ),电阻为1 Ω的矩形线圈绕垂直于磁场方向的轴在匀强磁场中匀速转动，产生的交变电动势随时间变化的图象如图所示。现把交流电加在电阻为9 Ω的电热丝上，下列判断正确的是( ),original_zh,电热丝此时的发热功率P＝1 800 W,73,8.0556
physics\multi_physics,electromagnetism_circuits,电磁学与物理电路,multiphysics00328,multiphysics00328.json,如图所示电路中，A、B是两个完全相同的灯泡，L为自感系数很大的线圈，其直流电阻小于灯泡电阻。C是电容器，闭合开关，电路稳定时，B灯恰能正常发光，则下列说法正确的是（ ）,如图所示电路中，A、B是两个完全相同的灯泡，L为自感系数很大的线圈，其直流电阻小于灯泡电阻。C是电容器，闭合开关，电路稳定时，B灯恰能正常发光，则下列说法正确的是（ ）,original_zh,开关闭合足够长时间后再断开，A灯灯丝不可能被烧断,72,8.3999
physics\multi_physics,electromagnetism_circuits,电磁学与物理电路,multiphysics00489,multiphysics00489.json,"在空间某区域存在一电场,x轴上各点电势随位置变化的情况如图所示。-x1~x1之间为曲线,且关于纵轴对称,其余部分均为直线,也关于纵轴对称。下列关于该电场的说法正确的是( )","在空间某区域存在一电场,x轴上各点电势随位置变化的情况如图所示。-x1~x1之间为曲线,且关于纵轴对称,其余部分均为直线,也关于纵轴对称。下列关于该电场的说法正确的是( )",original_zh,一个带正电的粒子在x1点的电势能等于在－x1点的电势能,75,8.0897
physics\multi_physics,electromagnetism_circuits,电磁学与物理电路,multiphysics00138,multiphysics00138.json,在方向垂直于纸面向里的匀强磁场中，有一U形金属导轨，导轨平面与磁场垂直，金属杆PQ置于导轨上并与导轨形成闭合回路PQRS，一圆环形金属线框T位于回路围成的区域内，线框与导轨共面。现让金属杆PQ突然向右运动，在运动开始的瞬间，关于感应电流的方向，下列说法正确的是( ),在方向垂直于纸面向里的匀强磁场中，有一U形金属导轨，导轨平面与磁场垂直，金属杆PQ置于导轨上并与导轨形成闭合回路PQRS，一圆环形金属线框T位于回路围成的区域内，线框与导轨共面。现让金属杆PQ突然向右运动，在运动开始的瞬间，关于感应电流的方向，下列说法正确的是( ),original_zh,PQRS中沿逆时针方向，T中沿顺时针方向,116,7.0553
physics\multi_physics,electromagnetism_circuits,电磁学与物理电路,multiphysics00104,multiphysics00104.json,虚线框内存在均匀变化的匀强磁场，三个电阻R1、R2、R3的阻值之比为1∶2∶3，导线的电阻不计。当S1、S2闭合，S3断开时，闭合回路中感应电流为I；当S2、S3闭合，S1断开时，闭合回路中感应电流为5I；当S1、S3闭合，S2断开时，闭合回路中感应电流为( ),虚线框内存在均匀变化的匀强磁场，三个电阻R1、R2、R3的阻值之比为1∶2∶3，导线的电阻不计。当S1、S2闭合，S3断开时，闭合回路中感应电流为I；当S2、S3闭合，S1断开时，闭合回路中感应电流为5I；当S1、S3闭合，S2断开时，闭合回路中感应电流为( ),original_zh,7I,110,9.7592
physics\multi_physics,electromagnetism_circuits,电磁学与物理电路,multiphysics00366,multiphysics00366.json,理想变压器原线圈接如图甲所示的正弦交变电压，变压器原线圈匝数n1=270匝，P是副线圈上的滑动触头。当P处于图乙所示位置时，副线圈连入电路的匝数n2=135匝，电容器C恰好不被击穿，灯泡L恰能正常发光，R是滑动变阻器。以下判断正确的是,理想变压器原线圈接如图甲所示的正弦交变电压，变压器原线圈匝数n1=270匝，P是副线圈上的滑动触头。当P处于图乙所示位置时，副线圈连入电路的匝数n2=135匝，电容器C恰好不被击穿，灯泡L恰能正常发光，R是滑动变阻器。以下判断正确的是,original_zh,电容器的击穿电压为11V,103,8.6232
physics\multi_physics,electromagnetism_circuits,电磁学与物理电路,multiphysics00395,multiphysics00395.json,如图甲所示，为一种调光台灯电路示意图，它通过双向可控硅电子器件实现了无级调节亮度。给该台灯接220 V的正弦交流电后，加在灯管两端的电压如图乙所示，则此时交流电压表的示数为（ ）,如图甲所示，为一种调光台灯电路示意图，它通过双向可控硅电子器件实现了无级调节亮度。给该台灯接220 V的正弦交流电后，加在灯管两端的电压如图乙所示，则此时交流电压表的示数为（ ）,original_zh,110 V,78,7.8591
physics\multi_physics,electromagnetism_circuits,电磁学与物理电路,multiphysics00127,multiphysics00127.json,"如图所示,图甲和图乙分别表示正弦脉冲波和方波的交变电流与时间的变化关系.若使这两种电流分别通过两个完全相同的电阻,则经过1 min的时间,两电阻消耗的电功之比W_甲∶W_乙为( )","如图所示,图甲和图乙分别表示正弦脉冲波和方波的交变电流与时间的变化关系.若使这两种电流分别通过两个完全相同的电阻,则经过1 min的时间,两电阻消耗的电功之比W_甲∶W_乙为( )",original_zh,1∶3,77,7.8741
physics\multi_physics,electromagnetism_circuits,电磁学与物理电路,multiphysics00130,multiphysics00130.json,为感应式发电机，a、b、c、d是空间四个可用电刷与铜盘边缘接触的点，O1、O2是铜盘轴线导线的接线端，M、N是电流表的接线端。现在将铜盘转动，能观察到感应电流的是( ),为感应式发电机，a、b、c、d是空间四个可用电刷与铜盘边缘接触的点，O1、O2是铜盘轴线导线的接线端，M、N是电流表的接线端。现在将铜盘转动，能观察到感应电流的是( ),original_zh,将电流表的接线端M、N分别连接O1、a位置,71,8.3583
physics\multi_physics,electromagnetism_circuits,电磁学与物理电路,multiphysics00522,multiphysics00522.json,在如图14所示的电路中，闭合开关S后，$L_{1}$、$L_{2}$两灯泡都正常发光。后来由于某种故障使$L_{2}$突然变亮，电压表读数减小。由此推断，该故障可能是( ),在如图14所示的电路中，闭合开关S后，$L_{1}$、$L_{2}$两灯泡都正常发光。后来由于某种故障使$L_{2}$突然变亮，电压表读数减小。由此推断，该故障可能是( ),original_zh,电容器被击穿短路,60,8.0953
physics\multi_physics,physics_conceptual_judgement,物理概念判断,multiphysics00228,multiphysics00228.json,下列说法正确的是（ ）,下列说法正确的是（ ）,original_zh,火箭运载神舟十号发射，开始阶段，宇航员一定处于超重状态,8,4.1696
physics\multi_physics,physics_conceptual_judgement,物理概念判断,multiphysics00285,multiphysics00285.json,下列说法正确的是（ ）,下列说法正确的是（ ）,original_zh,火箭运载神舟十号发射，开始阶段，宇航员一定处于超重状态,8,4.0096
physics\multi_physics,physics_conceptual_judgement,物理概念判断,multiphysics00320,multiphysics00320.json,一质点由静止开始按如图所示的规律运动，下列说法正确的是,一质点由静止开始按如图所示的规律运动，下列说法正确的是,original_zh,AC,26,7.6225
physics\multi_physics,physics_conceptual_judgement,物理概念判断,multiphysics00398,multiphysics00398.json,如图所示的装置中，cd杆原来静止，当ab杆做如下哪种运动时，cd杆将向右移动（ ）,如图所示的装置中，cd杆原来静止，当ab杆做如下哪种运动时，cd杆将向右移动（ ）,original_zh,向左减速运动,32,7.4596
physics\multi_physics,physics_conceptual_judgement,物理概念判断,multiphysics00066,multiphysics00066.json,四辆小车从同一地点向同一方向运动的情况分别如下图所示，下列说法正确的是。,四辆小车从同一地点向同一方向运动的情况分别如下图所示，下列说法正确的是。,original_zh,在0～t2时间内，丙、丁两车在时刻t2相距最远,34,6.5571
physics\multi_physics,physics_conceptual_judgement,物理概念判断,multiphysics00157,multiphysics00157.json,如图所示，将三个形状不规则的石块叠放在水平桌面上，处于静止状态。下列说法中正确的是( ),如图所示，将三个形状不规则的石块叠放在水平桌面上，处于静止状态。下列说法中正确的是( ),original_zh,桌面对石块c的作用力一定竖直向上,38,7.7884
physics\multi_physics,physics_conceptual_judgement,物理概念判断,multiphysics00390,multiphysics00390.json,如图所示，质量为m的木块A放在质量为M的三角形斜劈B上，现同时用大小为$F_{1}$和$F_{2}$、方向相反的水平力分别推木块A和斜劈B，它们均静止不动，则( ),如图所示，质量为m的木块A放在质量为M的三角形斜劈B上，现同时用大小为$F_{1}$和$F_{2}$、方向相反的水平力分别推木块A和斜劈B，它们均静止不动，则( ),original_zh,地面对斜劈B的支持力的大小一定等于(M+m)g,64,7.9245
physics\multi_physics,physics_conceptual_judgement,物理概念判断,multiphysics00276,multiphysics00276.json,2014年5月10日，天文爱好者迎来了“土星冲日”的美丽天象。“土星冲日”是指土星和太阳正好分处地球的两侧，三者几乎成一条直线。该天象每378天发生一次，土星和地球绕太阳公转的方向相同，公转轨迹都近似为圆，地球绕太阳公转周期和半径以及引力常量均已知，根据以上信息可求出( ),2014年5月10日，天文爱好者迎来了“土星冲日”的美丽天象。“土星冲日”是指土星和太阳正好分处地球的两侧，三者几乎成一条直线。该天象每378天发生一次，土星和地球绕太阳公转的方向相同，公转轨迹都近似为圆，地球绕太阳公转周期和半径以及引力常量均已知，根据以上信息可求出( ),original_zh,CD,116,7.5359
physics\multi_physics,physics_conceptual_judgement,物理概念判断,multiphysics00217,multiphysics00217.json,如图所示，轻杆OP可绕O轴在竖直平面内自由转动，P端挂一重物，另用一轻绳通过滑轮A系在P端。在拉力F作用下，当OP和竖直方向间的夹角α缓慢减小时，则（ ）,如图所示，轻杆OP可绕O轴在竖直平面内自由转动，P端挂一重物，另用一轻绳通过滑轮A系在P端。在拉力F作用下，当OP和竖直方向间的夹角α缓慢减小时，则（ ）,original_zh,OP杆的弹力N的大小保持不变,65,8.2145
physics\multi_physics,physics_conceptual_judgement,物理概念判断,multiphysics00057,multiphysics00057.json,右图是体育摄影中“追拍法”的成功之作。摄影师眼中清晰的滑板运动员是静止的，而模糊的背景是运动的，摄影师用自己的方式表达了运动的美。请问摄影师选择的参考系是（ ）,右图是体育摄影中“追拍法”的成功之作。摄影师眼中清晰的滑板运动员是静止的，而模糊的背景是运动的，摄影师用自己的方式表达了运动的美。请问摄影师选择的参考系是（ ）,original_zh,摄像机,71,6.0805
physics\multi_physics,physics_conceptual_judgement,物理概念判断,multiphysics00219,multiphysics00219.json,图甲中的塔吊是现代工地必不可少的建筑设备，图乙为150 kg的建筑材料被吊车竖直向上提升过程的简化运动图象，g取10$\mathrm{m/s^{2}}$，下列判断正确的是（ ）,图甲中的塔吊是现代工地必不可少的建筑设备，图乙为150 kg的建筑材料被吊车竖直向上提升过程的简化运动图象，g取10$\mathrm{m/s^{2}}$，下列判断正确的是（ ）,original_zh,46s末塔吊的材料离地面的距离为22m,63,8.2067
